source,target,edge_type,distance_km,diversion_potential,same_state,same_route_key,edge_weight,weight_deterioration,weight_disruption
55_0903,55_0909,spatial,1.591241941871611,0.3300776547241983,True,True,,,
55_0903,55_0907,spatial,1.8840288526053885,0.8299543917826397,True,True,,,
55_0903,55_0908,spatial,5.550641077876865,0.7910055998515707,True,True,,,
55_0907,55_0909,spatial,3.46796844667032,0.3221663999641671,True,True,,,
55_0907,55_0908,spatial,3.67060306106519,0.8109919908983104,True,True,,,
55_0908,55_0909,spatial,7.121189128515688,0.30679090790281144,True,True,,,
55_A901,55_B901,spatial,0.15578081451851827,0.8230976294424608,True,True,,,
55_A901,55_A902,spatial,0.33907704323193283,0.8463964031708345,True,True,,,
55_A901,55_B902,spatial,0.8962199252962043,0.8154641465142418,True,True,,,
55_A901,55_A903,spatial,1.3389203499097917,0.8357730793742243,True,True,,,
55_A901,55_B903,spatial,1.8846462612623744,0.733868495832416,True,True,,,
55_A901,55_A907,spatial,2.1903795573400093,0.7555417021981213,True,True,,,
55_A901,55_B907,spatial,2.4149511386880986,0.7288877725028887,True,True,,,
55_A901,55_A908,spatial,3.2656700450811247,0.7451004893912285,True,True,,,
55_A902,55_B901,spatial,0.19501101216178357,0.8226940913552873,True,True,,,
55_A902,55_B902,spatial,0.5601077170436061,0.8189299301487434,True,True,,,
55_A902,55_A903,spatial,1.000824367324541,0.8393662410971767,True,True,,,
55_A902,55_B903,spatial,1.5479954244439722,0.7370320081484839,True,True,,,
55_A902,55_A907,spatial,1.8524107670426624,0.7588242336268766,True,True,,,
55_A902,55_B907,spatial,2.0780533858429258,0.7320536049323665,True,True,,,
55_A902,55_A908,spatial,2.9265957728377923,0.748393744064798,True,True,,,
55_A903,55_B902,spatial,0.44472409030197513,0.8201193968344643,True,True,,,
55_A903,55_B903,spatial,0.5499175078251418,0.746408637530411,True,True,,,
55_A903,55_A907,spatial,0.8515864055327365,0.7685423808732871,True,True,,,
55_A903,55_B907,spatial,1.0783637155457806,0.7414453932378926,True,True,,,
55_A903,55_B901,spatial,1.1875714886889484,0.8124619786802749,True,True,,,
55_A903,55_A908,spatial,1.9310961862835174,0.75806018698719,True,True,,,
55_A907,55_B907,spatial,0.2355017365665701,0.8199664061429407,True,True,,,
55_A907,55_B903,spatial,0.31347104733620496,0.819163410983392,True,True,,,
55_A907,55_A908,spatial,1.0917045085147035,0.8384006395970313,True,True,,,
55_A907,55_B902,spatial,1.294846255082453,0.7876796399389497,True,True,,,
55_A907,55_B908,spatial,1.422987602711408,0.807757777208283,True,True,,,
55_A907,55_B909,spatial,1.7492597772134115,0.8044052132891999,True,True,,,
55_A907,55_A909,spatial,1.7570786108530114,0.8313305543828962,True,True,,,
55_A908,55_B908,spatial,0.33128310830606594,0.8189803061498336,True,True,,,
55_A908,55_B909,spatial,0.6583737655311304,0.8156193486750521,True,True,,,
55_A908,55_A909,spatial,0.6687043814032531,0.8428945238191143,True,True,,,
55_A908,55_B907,spatial,0.8970426379341766,0.8131658704758139,True,True,,,
55_A908,55_B903,spatial,1.4051709538127777,0.8079409292049369,True,True,,,
55_A908,55_B902,spatial,2.375690069786447,0.7768625761726361,True,True,,,
55_A909,55_B909,spatial,0.043452876773255655,0.8219411178923638,True,True,,,
55_A909,55_B908,spatial,0.34262109181920775,0.8188642317844278,True,True,,,
55_A909,55_B907,spatial,1.5657368716117788,0.8062922704435255,True,True,,,
55_A909,55_B903,spatial,2.0701578583301443,0.8011054492764201,True,True,,,
55_A903,55_A909,spatial,2.5871723258715305,0.7516891552516307,True,True,,,
55_A909,55_B902,spatial,3.0305351660251962,0.7703084495034449,True,True,,,
55_B901,55_B902,spatial,0.7436921202070357,0.8420978081118434,True,True,,,
55_B901,55_B903,spatial,1.7316756347287445,0.7578599253162301,True,True,,,
55_A907,55_B901,spatial,2.03850363632779,0.780236702315967,True,True,,,
55_B901,55_B907,spatial,2.2620249429596555,0.7527259987526549,True,True,,,
55_A908,55_B901,spatial,3.1165662087568515,0.7694474791014897,True,True,,,
55_B902,55_B903,spatial,0.9884398445210943,0.7650569817987024,True,True,,,
55_B902,55_B907,spatial,1.5187316039453578,0.7599236226777719,True,True,,,
55_B903,55_B907,spatial,0.5303498087305702,0.8443635046640555,True,True,,,
55_B903,55_B908,spatial,1.736453672630544,0.8315501797283005,True,True,,,
55_B907,55_B908,spatial,1.2261645603680056,0.8369704863120749,True,True,,,
55_B907,55_B909,spatial,1.554462174623802,0.8334838393946221,True,True,,,
55_B908,55_B909,spatial,0.3284026582653822,0.8465091892532453,True,True,,,
55_A903,55_B908,spatial,2.26098658537035,0.7303336795337755,True,True,,,
55_B902,55_B908,spatial,2.705392787254138,0.7484319862452302,True,True,,,
55_B903,55_B909,spatial,2.0626120240608277,0.8280832480996104,True,True,,,
55_A903,55_B909,spatial,2.5830271355287495,0.7273095261469097,True,True,,,
55_B902,55_B909,spatial,3.026874691554005,0.7453204749194003,True,True,,,
55_C901,55_C959,spatial,0.31364638325978944,0.8459278281675386,True,True,,,
55_C901,55_C902,spatial,0.6064067427369817,0.8428199668609816,True,True,,,
55_C901,55_C903,spatial,0.9127784875738585,0.8403017285695277,True,True,,,
55_0124,55_C901,spatial,1.1756398839123392,0.8353118739198884,True,True,,,
55_C902,55_C959,spatial,0.29278860089419484,0.8468891211154991,True,True,,,
55_C902,55_C903,spatial,0.3063815183205291,0.8460049499222817,True,True,,,
55_C902,55_C960,spatial,0.6127312503311755,0.8427534708969626,True,True,,,
55_C903,55_C960,spatial,0.30642813087828036,0.8452660004925618,True,True,,,
55_C903,55_C959,spatial,0.5991701165387033,0.8428967888412244,True,True,,,
55_C959,55_C960,spatial,0.9054938981890691,0.8396455829255396,True,True,,,
55_C901,55_C960,spatial,1.2191321399073143,0.8355854497373207,True,True,,,
56_1007,56_A363,spatial,0.21445864458661779,0.4344159361922179,True,True,,,
