num_closed_nodes,closed_demand,closed_asset,closed_project_load,closed_lane_exposure,closed_speed_exposure,closed_total_degree,first_hop_demand,first_hop_asset,first_hop_degree,second_hop_demand,second_hop_asset,second_hop_degree,first_hop_spatial,first_hop_diversion,route_concentration,closed_tb_degree_days_over_10c_yr,firsthop_tb_degree_days_over_10c_yr,closed_tb_coldest_air_temp,firsthop_tb_coldest_air_temp,closed_tb_high_temp_7days,firsthop_tb_high_temp_7days,closed_tb_max_avg_temp_high_7days,firsthop_tb_max_avg_temp_high_7days,closed_tb_max_temp_high_7days,firsthop_tb_max_temp_high_7days,closed_tb_min_surface_50_temp,firsthop_tb_min_surface_50_temp,closed_tb_min_surface_98_temp,firsthop_tb_min_surface_98_temp,closed_tb_stddev_high_temp_7days,firsthop_tb_stddev_high_temp_7days,closed_tb_stddev_coldest_air_temp,firsthop_tb_stddev_coldest_air_temp,closed_hu_rel_hum_avg_avg,firsthop_hu_rel_hum_avg_avg,closed_pr_precipitation,firsthop_pr_precipitation,closed_pr_evaporation,firsthop_pr_evaporation,closed_pr_pr_days,firsthop_pr_pr_days,closed_wi_wi_velocity_avg,firsthop_wi_wi_velocity_avg,closed_so_cloud_cover_avg,firsthop_so_cloud_cover_avg,closed_so_shortwave_surface_avg,firsthop_so_shortwave_surface_avg,closed_ty_temp_avg,firsthop_ty_temp_avg,closed_ty_temp_mean_avg,firsthop_ty_temp_mean_avg,closed_ty_freeze_index,firsthop_ty_freeze_index,closed_ty_freeze_thaw,firsthop_ty_freeze_thaw
-0.8428587,-0.9269772,-0.24626832,-0.74277234,-0.455267,-0.8553794,-0.9378072,-0.94571304,-0.25588593,-0.7060585,-0.902536,-0.25824562,-0.81266576,-0.8096464,-0.100673705,-1.0558048,-0.16737756,-0.16051985,-0.45906043,-0.41498366,-0.06133071,-0.06648027,-0.0039211717,-0.013452812,0.0031276424,-0.006876005,-0.5346415,-0.48092937,-0.44893536,-0.40374947,0.12794861,0.11589306,0.21829338,0.19876954,0.3322721,0.31670877,0.45823324,0.4878391,0.36012432,0.3773475,0.09337451,0.07480307,0.32628024,0.26179305,2.4064903,2.328138,-0.046140675,-0.05948824,-0.28644782,-0.2659327,-0.29837373,-0.27811134,0.98841316,0.88332796,0.04999992,0.020152101
-0.17000718,-0.9274064,-0.4769922,-0.08076489,-0.455267,-0.2055447,-0.74701506,-0.85925496,-0.3164721,-0.23589742,-0.86215204,-0.3635827,-0.40130144,-0.37021312,0.19323243,-0.025192715,-0.66490805,0.19334827,0.60745704,0.0066076224,-0.6751213,0.08939876,-0.67488,0.08491701,-0.6749922,0.08379209,0.58759296,0.049340326,0.6109064,0.011266482,-0.6621485,0.09468854,-0.6403904,0.14033684,-0.6593455,0.24359201,-0.6082644,0.6509869,-0.6237485,0.58954877,-0.6719903,0.058017462,-0.61171734,-0.5010729,-0.35417888,0.3359501,-0.66548824,0.0154252825,-0.63123196,0.35183683,-0.63167834,0.3428308,-0.448952,-0.41498443,-0.5803708,-0.14297
1.1756959,0.14364427,-0.46298027,1.24325,0.39569923,1.0941247,0.71572506,0.04683872,-0.47137606,0.75328505,0.07826599,-0.4615303,0.6952294,1.3203907,-0.62079275,1.3489567,-0.66490805,-0.6680859,0.60745704,0.5938783,-0.6751213,-0.6723893,-0.67488,-0.6721229,-0.6749922,-0.67206407,0.58759296,0.5740395,0.6109064,0.5994,-0.6621485,-0.6489967,-0.6403904,-0.6368104,-0.6593455,-0.6568875,-0.6082644,-0.62261057,-0.6237485,-0.62334013,-0.6719903,-0.66876024,-0.61171734,-0.5806159,-0.35417888,-0.3962918,-0.66548824,-0.66150683,-0.63123196,-0.64336985,-0.63167834,-0.6422112,-0.448952,-0.4484237,-0.5803708,-0.5540353
0.50284433,0.006895875,-0.46476927,-0.08076489,-0.029783892,0.44429,0.20694591,0.11815981,-0.45714056,0.19818433,0.059267092,-0.46001902,0.32720852,0.4789823,-0.6420383,0.661882,-0.66490805,-0.643712,0.60745704,0.6200835,-0.6751213,-0.6630348,-0.67488,-0.6569279,-0.6749922,-0.6571776,0.58759296,0.6094501,0.6109064,0.6229789,-0.6621485,-0.6567343,-0.6403904,-0.62547934,-0.6593455,-0.6278028,-0.6082644,-0.5700051,-0.6237485,-0.5494624,-0.6719903,-0.6521152,-0.61171734,-0.5708775,-0.35417888,-0.26465943,-0.66548824,-0.6468541,-0.63123196,-0.57039046,-0.63167834,-0.572361,-0.448952,-0.4598853,-0.5803708,-0.59117395
-1.5157102,-0.9274135,-0.47699225,-1.4047798,-1.3062332,-1.5052141,-1.3193916,-0.9346641,-0.4760907,-1.3914157,-0.92981374,-0.47112653,-1.3786638,-1.374238,-0.6238642,-1.3993422,-0.66490805,-0.6840871,0.60745704,0.5593775,-0.6751213,-0.67848104,-0.67488,-0.67235106,-0.6749922,-0.6718017,0.58759296,0.53398514,0.6109064,0.56439686,-0.6621485,-0.6468356,-0.6403904,-0.61311173,-0.6593455,-0.634934,-0.6082644,-0.59088624,-0.6237485,-0.60622525,-0.6719903,-0.66006595,-0.61171734,-0.5794906,-0.35417888,-0.20820226,-0.66548824,-0.6615284,-0.63123196,-0.6682842,-0.63167834,-0.6688107,-0.448952,-0.3666715,-0.5803708,-0.5506538
-0.8428587,-0.6170687,-0.4729322,-0.74277234,-0.8807501,-0.8553794,-1.1285994,-0.8458819,-0.33258054,-0.7427294,-0.8411496,-0.38104934,-0.9334488,-1.0579193,0.41080227,-1.0558048,-0.66490805,0.108067326,0.60745704,0.06488372,-0.6751213,0.013685609,-0.67488,0.009848565,-0.6749922,0.008836635,0.58759296,0.10156443,0.6109064,0.0695365,-0.6621485,0.020368401,-0.6403904,0.06450387,-0.6593455,0.15516719,-0.6082644,0.52792996,-0.6237485,0.47135898,-0.6719903,-0.0139533,-0.61171734,-0.5141404,-0.35417888,0.2673827,-0.66548824,-0.051786087,-0.63123196,0.25412428,-0.63167834,0.24598788,-0.448952,-0.41918898,-0.5803708,-0.1849568
-0.8428587,-0.77599037,0.002285565,-0.74277234,0.8211823,-0.8553794,0.2705433,-0.75113803,0.04294474,0.18286215,-0.7355866,0.08433464,0.23141104,-0.4285782,1.3796895,-0.71226746,0.6530777,0.8353574,-0.94111633,-1.1494398,0.8173706,1.0220268,0.83106464,1.0377069,0.8317187,1.0384207,-0.94884163,-1.1540402,-0.9654064,-1.1769863,0.7101254,0.89573514,1.0809993,1.3204676,0.72788316,0.9193031,0.3158136,0.43929124,0.70485365,0.90580237,0.8587393,1.0677283,0.6210795,0.77390367,-0.22577566,-0.24227321,0.87814105,1.088227,0.53594714,0.7009787,0.52800137,0.6905113,0.57918173,0.7139565,0.9903577,1.1940665
1.1756959,-0.79482436,0.018001791,0.58124256,0.39569923,1.0941247,1.6696861,-0.81097734,0.011630456,1.498335,-0.79292244,0.04301741,1.4614834,0.52235323,2.610193,1.0054194,4.3869524,3.712193,-1.4856148,-1.2218673,3.651606,3.0695512,3.5116887,2.9380822,3.4973328,2.9257283,-1.0019442,-0.818098,-1.4334583,-1.1772366,3.583584,3.0361674,2.3559535,1.9640683,3.8764122,3.2435644,5.0953007,4.4268184,5.5218186,4.752058,3.1548336,2.620227,3.3948722,3.1305678,0.6730468,0.4860517,3.0730848,2.5461583,5.5014043,4.738079,5.429783,4.6605735,-0.36101604,-0.37545133,0.4705137,0.36544624
1.1756959,1.0014858,-0.45175764,1.24325,0.39569923,1.0941247,0.3977381,0.8246923,-0.46852773,0.5280215,0.8415121,-0.46256378,0.5123448,1.0150933,-0.6534544,1.3489567,-0.66490805,-0.71738064,0.60745704,0.6289464,-0.6751213,-0.71915394,-0.67488,-0.71675104,-0.6749922,-0.71666884,0.58759296,0.6070492,0.6109064,0.6335412,-0.6621485,-0.6989885,-0.6403904,-0.6694953,-0.6593455,-0.7007101,-0.6082644,-0.663157,-0.6237485,-0.6726179,-0.6719903,-0.71057016,-0.61171734,-0.6406234,-0.35417888,-0.3962918,-0.66548824,-0.70233536,-0.63123196,-0.6916509,-0.63167834,-0.6913701,-0.448952,-0.4598853,-0.5803708,-0.59135324
1.1756959,-0.028467594,1.3944467,1.24325,2.5231147,1.0941247,2.3056598,-0.37627542,0.7081298,1.8366982,-0.41367146,0.63693917,1.8734137,0.5616488,3.1848786,1.3489567,2.386875,2.227809,-3.5886774,-3.3159828,2.9227712,2.718508,2.999004,2.7885096,3.008051,2.796787,-3.6783137,-3.3955464,-3.612321,-3.337574,2.9140806,2.7043514,3.381548,3.1382706,3.12227,2.9142683,1.9459721,1.8318609,2.52705,2.3911302,3.1548336,2.9299483,2.4702747,2.2551851,0.28783724,0.23292382,3.0735142,2.8497121,1.6367129,1.5259249,1.640853,1.5278425,3.4962637,3.2246203,3.8686936,3.5501363
