node_id,delta_vht_proxy,pred_delta_vht_proxy,connectivity_loss_pct,pred_connectivity_loss_pct,disconnected_od_pct,pred_disconnected_od_pct,disruption_score,pred_disruption_score
48_0901,3490632521.2889795,2.2057973e+08,1.0199060485605038e-05,5.545141e-05,0.1314865736372482,0.005366434,3949639432.5122333,2.0525936e+08
32_AA03,3334477620.7298384,2.3471242e+09,0.0014179158151658156,0.0015414644,0.0670158749999779,0.048169274,3562668564.7046423,2.9160404e+09
32_AA62,3334293379.331087,2.8943667e+09,0.0014179158151658156,0.0015945765,0.0670158749999779,0.059846997,3562471714.9685497,3.5931558e+09
32_AA02,3334138292.574321,2.080699e+09,0.0014179158151658156,0.0014379406,0.0670158749999779,0.042744268,3562306015.0371127,2.5932265e+09
32_0103,2717637901.688345,8.421158e+07,4.752704649169104e-06,3.9114326e-05,0.05180911245503646,0.0020515388,2858449225.4792757,6.880854e+07
32_7084,2494710151.0848804,5.7252774e+08,0.001382268048982671,0.0012405947,0.07157137988553916,0.014718269,2676708357.145804,6.9441664e+08
48_0123,805538516.2550361,1.0862998e+08,8.096662302392588e-06,3.0407682e-05,0.03034347785767714,0.0024733408,829987878.5598646,9.026493e+07
48_0119,804834410.949458,1.3838736e+08,8.096662302392588e-06,3.0412804e-05,0.03034347785767714,0.0032428089,829262402.5496343,1.202879e+08
1_0161,327946069.7990437,1.4626534e+08,3.635986919325873e-06,6.4385706e-05,0.007595398748550228,0.0035796817,330438143.37480736,1.3204733e+08
49_7083,298291046.6811188,3.540893e+08,0.001849630861021745,0.0009627103,0.008092467842913932,0.0072783744,301256685.7097227,4.0278976e+08
1_0109,235316864.7559013,6.4100704e+07,3.6338522627632486e-06,3.1337317e-05,0.00759316882466661,0.0015875278,237104520.54400554,4.826976e+07
1_0101,235230374.74552217,8.974141e+07,3.635986919325873e-06,4.6408386e-05,0.007595398748550228,0.002273229,237017898.5340509,7.492918e+07
1_0162,235209901.76087633,6.895123e+07,3.6355522835540555e-06,4.0733197e-05,0.007594944768643384,0.0015614023,236997163.09168372,5.118512e+07
1_0106,235182784.03497925,5.390515e+07,3.633751483267389e-06,2.7313596e-05,0.007593063531356927,0.0013421681,236969396.4514286,3.780243e+07
1_0104,235180849.5420129,4.427021e+07,3.6338490201348606e-06,1.860311e-05,0.007593165436873717,0.0011837315,236967471.25186956,2.959968e+07
1_0107,234921398.42415804,1.1906362e+08,3.6208875120458117e-06,6.327429e-05,0.007579611379850716,0.0029335674,236702861.9529821,1.0371795e+08
1_0105,234514937.32426596,6.883386e+07,3.6148692799109483e-06,3.9911596e-05,0.007573309771384454,0.0016218573,236291839.33148202,5.201104e+07
37_0208,113409755.95055208,1.2308723e+08,8.604761146946416e-06,3.5265635e-05,0.0,0.0027948678,113410731.81441377,1.0518064e+08
53_0802,29906909.043767862,4.291885e+07,9.490803942746595e-08,5.8703707e-05,0.0,0.0013068803,29906911.882173963,3.5899136e+07
53_0211,29906909.043767862,7.018822e+07,5.927835417751659e-06,1.8246996e-05,0.0,0.0016131224,29907086.327002525,5.283565e+07
1_4073,3875417.081512871,7.743158e+07,0.0002437718726169269,0.00030475948,0.0,0.002580095,3876361.7991920034,1.597687e+08
28_1001,3875417.081512871,-652064.0,0.00027005453394779444,0.00030690053,0.0,0.0006915685,3876463.6554666725,5.1592096e+07
48_0166,952982.3918315344,2.0332734e+08,5.019614151446916e-06,4.179735e-05,0.0,0.0048582335,952987.1754354346,1.86661e+08
37_0209,519.485193547524,7.124669e+07,6.652726936673403e-06,1.565949e-05,0.0,0.0017008791,519.4886495406643,5.102016e+07
39_0263,27.291133811347464,6.0281856e+07,8.100995948501222e-06,2.8680253e-05,0.0,0.001483228,27.2913548967119,4.109024e+07
32_0210,1.2911651789942362,1.1490333e+08,3.632125522901042e-06,5.6690245e-05,0.0,0.002769831,1.2911698686682374,9.870147e+07
32_0208,0.8106589111712691,7.686218e+07,3.632278961940294e-06,4.1505322e-05,0.0,0.0017967215,0.8106618557105776,5.998112e+07
32_0111,0.028221014621219783,7.19224e+07,3.3202288275413494e-06,3.7032936e-05,0.0,0.0016916934,0.02822110832144607,5.498512e+07
31_0115,0.0,3.3181984e+07,1.2454043940568482e-06,2.9663555e-05,0.0,0.0010482278,0.0,2.5253696e+07
48_AA03,0.0,1.2622637e+08,0.00042377625252154605,0.0004247866,0.0,0.003239058,0.0,2.0747533e+08
32_0201,0.0,8.164442e+07,3.6315094323891017e-06,3.944605e-05,0.0,0.0020665145,0.0,6.6436384e+07
20_0163,0.0,5.9386464e+07,1.8682862301666603e-06,4.3409702e-05,0.0,0.001548551,0.0,4.3974656e+07
5_A310,0.0,8.142669e+07,0.0007039314329581048,0.00041674933,0.0,0.002027194,0.0,1.0991555e+08
35_0101,0.0,1.146656e+08,2.5624049977412966e-06,6.4602296e-05,0.0,0.0028956868,0.0,1.0027661e+08
12_0106,0.0,1.488702e+08,7.827767172563505e-06,3.898813e-05,0.0,0.0034873202,0.0,1.310927e+08
38_0214,0.0,1.387168e+08,7.387280312465272e-06,3.9254606e-05,0.0,0.0032059513,0.0,1.2036339e+08
12_0109,0.0,8.871805e+07,7.827767172563505e-06,2.2886787e-05,0.0,0.0020386605,0.0,7.083846e+07
26_0117,0.0,6.514477e+07,3.5317359636799495e-06,2.9877643e-05,0.0,0.0016162144,0.0,4.96504e+07
55_0214,0.0,9.444611e+07,3.97914430971813e-06,4.3720298e-05,0.0,0.0023511667,0.0,7.925587e+07
30_8129,0.0,7.887869e+07,0.00022195476400521663,0.00076304795,0.0,0.0017162915,0.0,5.085693e+07
20_0109,0.0,4.5888576e+07,6.369968212682764e-06,1.7582206e-06,0.0,0.0011577541,0.0,2.8620416e+07
24_2401,0.0,1.0997843e+08,0.0006232506533915272,0.00051362155,0.0,0.0024874057,0.0,1.5160326e+08
10_0201,0.0,1.0446717e+08,3.863438609141845e-06,4.923012e-05,0.0,0.0025879159,0.0,8.888416e+07
30_0122,0.0,4.2973344e+07,1.9627425129620235e-06,3.607286e-05,0.0,0.0011507282,0.0,2.8860832e+07
39_A804,0.0,3.2619424e+07,1.4445562551701485e-06,0.00024191459,0.0,0.0016251206,0.0,1.1493274e+08
41_AA02,0.0,4.4202976e+07,0.0003773260796393618,0.00050543936,0.0,0.0014376491,0.0,6.942976e+07
40_4163,0.0,9.170278e+07,0.00035257057993565155,0.0003879727,0.0,0.003124007,0.0,1.7239386e+08
20_0160,0.0,1.3969632e+08,2.1714906008885038e-06,5.5057695e-05,0.0,0.0035125772,0.0,1.2638656e+08
26_0259,0.0,6.777018e+07,7.562739535060814e-06,3.288203e-05,0.0,0.001771532,0.0,4.9238624e+07
10_0206,0.0,7.221443e+07,3.864203728665139e-06,3.7002028e-05,0.0,0.0017553438,0.0,5.633776e+07
49_E460,0.0,-7.045856e+06,0.0002676067543261329,0.00022122322,0.0,0.00014335383,0.0,-1.283584e+06
19_0103,0.0,3.6471584e+07,1.3946858635760506e-06,3.2690645e-05,0.0,0.0010868264,0.0,2.678224e+07
38_0261,0.0,1.7291149e+08,7.388182268974752e-06,3.8090744e-05,0.0,0.004072657,0.0,1.553166e+08
4_7079,0.0,2.705544e+08,0.0003190619746439305,0.0006933245,0.0,0.0077911066,0.0,4.2139357e+08
20_0112,0.0,1.2760576e+07,6.369337206324488e-06,-1.0146527e-05,0.0,0.0005157655,0.0,-6.990496e+06
55_0218,0.0,3.8486496e+07,3.97914430971813e-06,3.84695e-05,0.0,0.0011695698,0.0,2.4083872e+07
27_3010,0.0,1.7687346e+08,0.0021735248644791927,0.0018949676,0.0,0.002915543,0.0,1.0757331e+08
4_0267,0.0,-3.4876544e+07,3.0366715851881665e-05,0.00015451614,0.0,0.00038462784,0.0,-3.1652608e+07
20_0111,0.0,5.210672e+07,6.369968212682764e-06,9.32056e-06,0.0,0.0012471108,0.0,3.387984e+07
49_C445,0.0,4.1282784e+07,0.00043331575764682384,0.0003099969,0.0,0.0013562441,0.0,4.922195e+07
55_C902,0.0,-6.685984e+06,0.0004497788383518442,0.0004500926,0.0,0.00018496905,0.0,4.2036736e+07
12_0110,0.0,1.1095645e+08,7.827767172563505e-06,3.0256517e-05,0.0,0.0025319885,0.0,9.32136e+07
8_A451,0.0,6.638451e+07,0.00044845058780462743,0.0006093408,0.0,0.0014901264,0.0,6.941939e+07
49_C447,0.0,4.056541e+07,0.00043331575764682384,0.0003184434,0.0,0.0014025597,0.0,4.400096e+07
55_0118,0.0,7.38441e+07,2.9510440099356217e-06,4.8253685e-05,0.0,0.0018571317,0.0,5.8645024e+07
48_F320,0.0,-2.9081248e+07,0.00021779848232017507,0.00020123529,0.0,0.00051294826,0.0,3.6481216e+07
26_0114,0.0,6.4289344e+07,4.729389058044653e-06,2.5088433e-05,0.0,0.0016010366,0.0,4.9109376e+07
31_0904,0.0,1.2265069e+08,1.2460347520448778e-06,7.2396244e-05,0.0,0.003148091,0.0,1.0884726e+08
19_0105,0.0,3.546691e+07,1.3950946883278803e-06,3.4322962e-05,0.0,0.0009931335,0.0,2.3412064e+07
29_AA66,0.0,1.5563152e+08,0.0009043252262821433,0.0005352302,0.0,0.003994368,0.0,2.6773304e+08
4_0120,0.0,3.6947616e+07,7.369934833523217e-07,3.979e-05,0.0,0.0010508504,0.0,2.7447776e+07
31_0121,0.0,2.3705632e+07,1.2460347520448778e-06,2.4707871e-05,0.0,0.0006625848,0.0,1.0672192e+07
55_0265,0.0,9.552723e+07,3.979191780967284e-06,4.3500855e-05,0.0,0.002363135,0.0,7.983325e+07
4_AA02,0.0,2.0277062e+08,0.003590194720224704,0.0040094573,0.0,0.004369698,0.0,1.9482048e+08
51_0116,0.0,6.6203104e+07,4.623127053182685e-06,2.6439782e-05,0.0,0.0016102279,0.0,5.054291e+07
39_0105,0.0,1.2989325e+08,6.69360357341553e-06,3.035547e-05,0.0,0.0030597346,0.0,1.126024e+08
20_0210,0.0,1.0009712e+08,7.424215136775381e-06,3.2730924e-05,0.0,0.0022598002,0.0,8.118685e+07
48_3835,0.0,7.043846e+07,0.0007284242321605738,0.00040905143,0.0,0.0034574796,0.0,2.165092e+08
22_0120,0.0,6.567757e+07,2.1174929210054927e-06,4.861341e-05,0.0,0.0017378777,0.0,5.0966144e+07
40_4154,0.0,1.0005363e+08,0.0003753216688847649,0.00035906135,0.0,0.0040114215,0.0,2.0088726e+08
30_0114,0.0,2.8190912e+07,2.1458883410208074e-06,1.906458e-05,0.0,0.00094358437,0.0,1.9351296e+07
10_0108,0.0,3.8314784e+07,2.3755818222559455e-06,2.866576e-05,0.0,0.0010847254,0.0,2.5519296e+07
8_A430,0.0,1.1396624e+08,0.0004523843648907011,0.0005906621,0.0,0.0027214428,0.0,1.44761e+08
48_F330,0.0,-4.2620864e+07,0.00021779848232017507,0.00018666865,0.0,0.0003363993,0.0,2.0333344e+07
53_0207,0.0,1.2880877e+08,5.9275760112553755e-06,5.7646248e-05,0.0,0.0029656356,0.0,1.1147859e+08
37_0201,0.0,1.0166742e+08,6.653145878332545e-06,2.754206e-05,0.0,0.0023940369,0.0,8.554538e+07
30_0902,0.0,6.2734016e+07,1.9701279472261746e-06,4.8129878e-05,0.0,0.0016457541,0.0,4.785267e+07
20_0108,0.0,8.105034e+07,6.3705993488261115e-06,3.1058968e-05,0.0,0.001863136,0.0,6.4545824e+07
4_0219,0.0,3.454589e+07,3.0366857876940045e-05,0.00010751077,0.0,0.001864233,0.0,2.0266976e+07
48_F340,0.0,-4.3949344e+07,0.00021779848232017507,0.00018687284,0.0,0.0003401991,0.0,1.8778112e+07
8_0812,0.0,2.6054912e+07,5.336624528284872e-06,-5.6978315e-06,0.0,0.0007652659,0.0,5.162464e+06
55_0117,0.0,-1.22568e+07,2.9514785159223678e-06,1.2635603e-05,0.0,0.00022277422,0.0,-2.2892384e+07
10_0105,0.0,4.9747104e+07,2.3759549786506184e-06,3.855204e-05,0.0,0.0012945244,0.0,3.424781e+07
37_0212,0.0,9.130102e+07,8.604761146946416e-06,2.0111329e-05,0.0,0.002136481,0.0,7.255277e+07
12_0102,0.0,1.5966856e+08,7.829841128126347e-06,4.3859065e-05,0.0,0.003697928,0.0,1.4177936e+08
19_0108,0.0,7.395299e+07,1.394583657332582e-06,5.9594342e-05,0.0,0.0019312818,0.0,5.897152e+07
4_0218,0.0,4.631296e+07,3.0360466747980652e-05,0.000122039055,0.0,0.0020607412,0.0,3.1400704e+07
19_0218,0.0,1.431718e+08,8.684614397069801e-06,3.106147e-05,0.0,0.0033985502,0.0,1.2371318e+08
20_0259,0.0,1.1293888e+08,7.424025251223654e-06,4.958076e-05,0.0,0.0024750708,0.0,9.114022e+07
55_0114,0.0,-6.5724736e+07,2.9515654172973527e-06,-2.9781368e-05,0.0,-0.0006672684,0.0,-7.176586e+07
4_AA03,0.0,1.8657162e+08,0.0035903133209024274,0.0040971376,0.0,0.0040306672,0.0,1.7550784e+08
51_0159,0.0,6.144685e+07,4.622847283308751e-06,1.6498554e-05,0.0,0.0014672009,0.0,4.466909e+07
49_C456,0.0,6.127059e+07,0.0005505241183217935,0.00034991058,0.0,0.0017728135,0.0,5.8865536e+07
35_0106,0.0,3.2281408e+07,2.562171531828028e-06,2.1761341e-05,0.0,0.0008975193,0.0,1.7446976e+07
35_0104,0.0,4.354845e+07,2.5621131652941997e-06,3.116764e-05,0.0,0.0011668261,0.0,2.8507904e+07
48_5310,0.0,1.8400709e+08,0.0009166754706602109,0.0008668076,0.0,0.00444268,0.0,2.0909997e+08
55_6351,0.0,5.465309e+07,0.0008650966486691836,0.0007628201,0.0,0.0013215849,0.0,4.1415104e+07
30_0903,0.0,6.894688e+07,1.9701279472261746e-06,5.1500334e-05,0.0,0.001788402,0.0,5.3952544e+07
40_0123,0.0,3.1602304e+07,1.2891181603302826e-06,2.8248585e-05,0.0,0.0009798426,0.0,2.2264224e+07
30_0118,0.0,5.3019424e+07,1.9623532733215043e-06,4.4818386e-05,0.0,0.0013721576,0.0,3.823632e+07
29_AA03,0.0,6.910976e+07,0.0009044042934006624,0.00053674285,0.0,0.0018022936,0.0,7.098032e+07
4_0224,0.0,8.95872e+06,3.0366905218848217e-05,0.00014498731,0.0,0.0013487143,0.0,-533984.0
30_0805,0.0,1.943269e+08,5.238456013412218e-08,5.1342417e-05,0.0,0.0055997674,0.0,2.0240134e+08
30_0123,0.0,1.6955392e+07,2.145186776103536e-06,1.1488039e-05,0.0,0.00047421642,0.0,185952.0
19_0107,0.0,8.004528e+07,1.399171521643261e-06,6.376556e-05,0.0,0.0020301389,0.0,6.445741e+07
10_0111,0.0,2.438752e+07,2.37567922956039e-06,1.5437952e-05,0.0,0.0006978484,0.0,7.549792e+06
