source,target,distance_km,edge_type,route_key,functional_class,traffic_similarity,climate_similarity,pavement_similarity,edge_weight,source_state,target_state,same_state,same_route_key,diversion_potential,spatial_score,route_score,weight_deterioration,weight_disruption
29_0606,29_0665,1.4166502475640914,spatial,,,,,,,29,29,True,True,0.8349480911196315,0.982447739409104,0.0,,
29_0605,29_0606,1.788280352495847,spatial,,,,,,,29,29,True,True,0.6127072268600435,0.9778944839336715,0.0,,
29_0606,29_0661,2.4149509739104897,spatial,,,,,,,29,29,True,True,0.8242799339068303,0.9702641866715682,0.0,,
29_0607,29_0659,0.7178272372479043,spatial,,,,,,,29,29,True,True,0.8423730856042411,0.9910672953336629,0.0,,
29_0607,29_0660,1.0382673059831082,spatial,,,,,,,29,29,True,True,0.44041460868042703,0.9871055141864954,0.0,,
29_0607,29_0608,1.236441390468495,spatial,,,,,,,29,29,True,True,0.43930927880870996,0.9846633061804028,0.0,,
29_0607,29_0662,1.8472596364504204,spatial,,,,,,,29,29,True,True,0.4359023971509651,0.9771738056675451,0.0,,
29_0607,29_0664,2.0450726602403417,spatial,,,,,,,29,29,True,True,0.4347990811206302,0.9747605691413486,0.0,,
29_0607,29_0663,2.3811982805713425,spatial,,,,,,,29,29,True,True,0.4329243168709754,0.9706736359099691,0.0,,
29_0607,29_0661,2.6206007600195833,spatial,,,,,,,29,29,True,True,0.4315890327313543,0.9677732069466068,0.0,,
29_0605,29_0607,3.2195533084675194,spatial,,,,,,,29,29,True,True,0.5808656591510021,0.960554635195005,0.0,,
29_0608,29_0660,0.19817892634690934,spatial,,,,,,,29,29,True,True,0.847894348907564,0.9975258292390903,0.0,,
29_0608,29_0659,0.5186201095867371,spatial,,,,,,,29,29,True,True,0.4433129774072081,0.9935382163289012,0.0,,
29_0608,29_0662,0.6108185145939401,spatial,,,,,,,29,29,True,True,0.8435100532824393,0.9923938429036033,0.0,,
29_0608,29_0664,0.8086317602336435,spatial,,,,,,,29,29,True,True,0.8414082875475175,0.9899430161021201,0.0,,
29_0608,29_0663,1.1447568905890428,spatial,,,,,,,29,29,True,True,0.8378369580374914,0.9857924326127272,0.0,,
29_0608,29_0661,1.3843163123557427,spatial,,,,,,,29,29,True,True,0.8352916391812202,0.9828448996840592,0.0,,
29_0605,29_0608,1.9893043137792927,spatial,,,,,,,29,29,True,True,0.6110870338069148,0.9754403158552161,0.0,,
29_0659,29_0660,0.3204423994383896,spatial,,,,,,,29,29,True,True,0.44441832750131494,0.9960024814420319,0.0,,
29_0659,29_0662,1.1294353956691232,spatial,,,,,,,29,29,True,True,0.43990611225851084,0.9859812483648771,0.0,,
29_0659,29_0664,1.3272478116294972,spatial,,,,,,,29,29,True,True,0.43880279961838786,0.9835462683780831,0.0,,
29_0659,29_0663,1.6633746727546652,spatial,,,,,,,29,29,True,True,0.43692802844811646,0.9794224836626843,0.0,,
29_0659,29_0661,1.9028130435687385,spatial,,,,,,,29,29,True,True,0.4355925441218822,0.9764954745391919,0.0,,
29_0605,29_0659,2.5043906498966266,spatial,,,,,,,29,29,True,True,0.5862760656668681,0.9691800413885493,0.0,,
29_0660,29_0662,0.8089931741102432,spatial,,,,,,,29,29,True,True,0.8414044475250787,0.9899385438729339,0.0,,
29_0660,29_0664,1.0068058171888703,spatial,,,,,,,29,29,True,True,0.8393026881923682,0.9874937881428871,0.0,,
29_0660,29_0663,1.3429323947484857,spatial,,,,,,,29,29,True,True,0.8357313433057973,0.9833534558648782,0.0,,
29_0660,29_0661,1.5824256807716444,spatial,,,,,,,29,29,True,True,0.8331867271418013,0.9804140260150208,0.0,,
29_0605,29_0660,2.1858700054902256,spatial,,,,,,,29,29,True,True,0.6095472610303844,0.9730465316534647,0.0,,
29_0661,29_0663,0.24114959216344298,spatial,,,,,,,29,29,True,True,0.8474377855832633,0.9969901687493734,0.0,,
29_0661,29_0664,0.5760932285791394,spatial,,,,,,,29,29,True,True,0.8438790094463466,0.9928247009076867,0.0,,
29_0661,29_0662,0.7737336951660436,spatial,,,,,,,29,29,True,True,0.8417790794888608,0.9903749490027755,0.0,,
29_0662,29_0664,0.1978133367721265,spatial,,,,,,,29,29,True,True,0.8478982332967961,0.9975303878125531,0.0,,
29_0662,29_0663,0.5339392981853008,spatial,,,,,,,29,29,True,True,0.8443268949567811,0.993347982052002,0.0,,
29_0601,29_0662,1.723893484611649,spatial,,,,,,,29,29,True,True,0.6131660963624989,0.9786818452762583,0.0,,
29_0663,29_0664,0.3361280531945584,spatial,,,,,,,29,29,True,True,0.8464286394348077,0.9958072137099928,0.0,,
29_0665,29_0666,0.7935423964438041,spatial,,,,,,,29,29,True,True,0.8414123723555321,0.9901297538412918,0.0,,
29_0602,29_0665,2.6418579815267957,spatial,,,,,,,29,29,True,True,0.6060203366554754,0.967516088990343,0.0,,
29_0601,29_0665,2.854605248999871,spatial,,,,,,,29,29,True,True,0.6043536837693995,0.9649465520897792,0.0,,
29_0605,29_0665,3.204930474873803,spatial,,,,,,,29,29,True,True,0.6016092511113306,0.9607302266246442,0.0,,
29_0661,29_0665,3.8312085263022735,spatial,,,,,,,29,29,True,True,0.8092333147922636,0.95323853596575,0.0,,
29_0602,29_0666,1.8483166774224895,spatial,,,,,,,29,29,True,True,0.6123505895726131,0.9771608943434763,0.0,,
29_0601,29_0666,2.0610645551435542,spatial,,,,,,,29,29,True,True,0.610683622428539,0.9745657352582973,0.0,,
29_0605,29_0666,2.411390048661728,spatial,,,,,,,29,29,True,True,0.6079386780667815,0.9703073756107683,0.0,,
29_0661,29_0666,3.03788554602193,spatial,,,,,,,29,29,True,True,0.8175099442502423,0.9627383863800638,0.0,,
29_0701,29_0759,0.2290132532280219,spatial,,,,,,,29,29,True,True,0.8475667341844522,0.9971414278549472,0.0,,
29_0701,29_0703,0.44763669534780076,spatial,,,,,,,29,29,True,True,0.8452438601119295,0.9944201667297539,0.0,,
29_0701,29_0760,1.606178876653224,spatial,,,,,,,29,29,True,True,0.8329343494355594,0.9801229696465901,0.0,,
29_0701,29_0704,3.904722313016098,spatial,,,,,,,29,29,True,True,0.8085123254242039,0.9523629861282561,0.0,,
