node_id,delta_vht_proxy,pred_delta_vht_proxy,connectivity_loss_pct,pred_connectivity_loss_pct,disconnected_od_pct,pred_disconnected_od_pct,disruption_score,pred_disruption_score
20_0206,0.0,9.19648e+06,0.0,2.0740685e-05,0.0,0.003803114,0.0,1.047632e+07
6_0201,0.0,3.458779e+07,0.0,9.7218624e-05,0.0,0.013437077,0.0,3.7997276e+07
48_5283,0.0,3.2352876e+07,0.010451725491480657,0.0033076627,0.0,0.009729914,0.0,3.989349e+07
10_0205,0.0,9.555708e+06,0.0,5.6377947e-05,0.0,0.0035273246,0.0,1.0444314e+07
37_2825,0.0,5.919702e+06,0.0,0.0002836408,0.0,0.0025168061,0.0,9.39655e+06
35_0110,0.0,7.861464e+06,0.0,3.1049683e-05,0.0,0.00292214,0.0,8.618726e+06
26_0224,0.0,9.350892e+06,0.0,3.402616e-05,0.0,0.003771834,0.0,1.051101e+07
4_0213,0.0,1.9233714e+07,0.0,7.081209e-05,0.0,0.007794259,0.0,2.1487734e+07
37_0802,0.0,1.1004387e+07,0.0,9.515467e-05,0.0,0.0038351598,0.0,1.1677448e+07
37_0205,0.0,8.499324e+06,0.0,2.5684538e-05,0.0,0.0034360983,0.0,9.538066e+06
6_0208,0.0,1.5531545e+07,0.0,5.5406665e-05,0.0,0.0063202246,0.0,1.7244344e+07
4_0262,0.0,1.5227764e+07,0.0,7.4396215e-05,0.0,0.006244387,0.0,1.7454772e+07
28_3082,0.0,-372720.0,0.0,0.0010363071,0.0,0.0016356837,0.0,4.96478e+06
19_0111,0.0,5.798248e+06,0.0,-4.3371692e-06,0.0,0.002212936,0.0,6.41586e+06
38_0221,0.0,1.0187167e+07,0.0,5.731426e-05,0.0,0.003983984,0.0,1.1215394e+07
31_0118,0.0,3.489792e+06,0.0,1.5293248e-05,0.0,0.0016011968,0.0,4.41308e+06
26_0222,0.0,8.913828e+06,0.0,1.4186851e-05,0.0,0.0037072217,0.0,1.0158872e+07
40_4158,0.0,1.0620253e+07,0.0,0.0015440511,0.0,0.003990043,0.0,1.7254176e+07
48_F310,0.0,6.05814e+06,0.002505208550272142,0.0018778788,0.0,0.002210511,0.0,8.706522e+06
40_0115,0.0,6.362416e+06,0.0,1.5914135e-05,0.0,0.0024613086,0.0,6.978982e+06
39_0260,0.0,7.1183e+06,0.0,-9.270356e-06,0.0,0.003043937,0.0,8.185936e+06
19_0107,0.0,8.389832e+06,0.0,4.523617e-05,0.0,0.0029808572,0.0,9.15865e+06
53_0202,0.0,8.735936e+06,0.0,3.703931e-05,0.0,0.0034518116,0.0,9.667324e+06
4_0115,0.0,6.37014e+06,0.0,2.1361586e-05,0.0,0.0026485948,0.0,7.455546e+06
8_A452,0.0,1.3982559e+07,0.0,5.9893922e-05,0.0,0.004965031,0.0,1.7517304e+07
55_0220,0.0,8.411044e+06,0.0,3.503832e-05,0.0,0.0031780154,0.0,9.252738e+06
51_5010,0.0,2.7313718e+07,0.0,7.464987e-05,0.0,0.008780407,0.0,3.0270672e+07
22_3056,0.0,2.314596e+07,0.0,0.0006719214,0.0,0.008613275,0.0,2.4975056e+07
30_0113,0.0,5.484078e+06,0.0,5.8123696e-05,0.0,0.0022457605,0.0,6.507086e+06
22_0115,0.0,5.824352e+06,0.0,-8.094037e-06,0.0,0.002332136,0.0,6.505738e+06
26_0119,0.0,7.804766e+06,0.0,1.3941084e-05,0.0,0.0030150712,0.0,8.646172e+06
8_7776,0.0,1.8691032e+07,0.0,7.37223e-05,0.0,0.006158631,0.0,2.1609084e+07
22_0113,0.0,8.790338e+06,0.0,5.2463933e-05,0.0,0.0031959326,0.0,9.544768e+06
27_3005,0.0,1.6046984e+07,0.0,0.00016532195,0.0,0.005494211,0.0,1.9844116e+07
56_7773,0.0,722746.0,0.0,3.8558224e-05,0.0,0.0005283402,0.0,7.66156e+06
37_0209,0.0,8.192966e+06,0.0,1.2314296e-05,0.0,0.0033719097,0.0,9.214654e+06
10_0106,0.0,7.559026e+06,0.0,2.7977178e-05,0.0,0.0028452985,0.0,8.280438e+06
27_2023,0.0,1.7480124e+07,0.0,0.00017399839,0.0,0.0058498504,0.0,2.1462796e+07
49_D430,0.0,2.0266566e+07,0.0,4.899902e-05,0.0,0.0060403235,0.0,2.4652916e+07
8_0215,0.0,1.0706847e+07,0.0,6.064873e-05,0.0,0.004102314,0.0,1.181429e+07
4_0903,0.0,4.846466e+06,0.0,0.00014991307,0.0,0.00255357,0.0,1.0164756e+07
19_0220,0.0,1.309756e+07,0.0,6.712868e-05,0.0,0.0050261524,0.0,1.4289198e+07
55_0261,0.0,9.142978e+06,0.0,5.1769253e-05,0.0,0.0034080762,0.0,1.000496e+07
53_3014,0.0,3.0117858e+07,0.0,-2.9047224e-05,0.0,0.00964391,0.0,3.224054e+07
4_BA02,0.0,1.1172895e+07,0.0,0.00015067159,0.0,0.0040499927,0.0,1.138308e+07
51_0123,0.0,3.57501e+06,0.0,-1.24598155e-05,0.0,0.0018435149,0.0,4.658396e+06
19_0104,0.0,6.553336e+06,0.0,1.5322497e-05,0.0,0.0025160043,0.0,7.179878e+06
55_0213,0.0,1.0336298e+07,0.0,7.437254e-05,0.0,0.0037531937,0.0,1.1198722e+07
4_0118,0.0,5.293116e+06,0.0,-1.1577184e-05,0.0,0.0020818068,0.0,5.89241e+06
