source,target,edge_type,distance_km,component_rank,distance_bin,topology_level,osm_path_km,detour_ratio,osm_connected,osm_supported,same_osm_edge,src_osm_edge,dst_osm_edge,src_snap_m,dst_snap_m,topology_status,component_size
4_B959,4_B960,same_route,2.4944261104519745,14,1-5 km,supported,1.413414792845961,0.5666292486771072,1,1,0,"(4851603612, 4851603582, 0)","(312682357, 312682208, 0)",7.046744828922823,3.301537295557061,short_connected,35
4_B960,4_B961,same_route,1.6113260875589703,14,1-5 km,supported,1.4048992148630846,0.8718900697446003,1,1,0,"(312682357, 312682208, 0)","(312682199, 312682099, 0)",3.301537295557061,2.2696118005079686,short_connected,35
4_1007,4_B961,same_route,6.83784460460272,14,5-10 km,supported,10.3329509549835,1.5111415296024917,1,1,0,"(312682094, 312681916, 0)","(312682199, 312682099, 0)",0.7217018713720237,2.2696118005079686,supported_connected,35
4_1001,4_1007,same_route,12.498791485897774,14,10-25 km,supported,10.736348008052854,0.8589908888524572,1,1,0,"(1906415073, 4851604069, 0)","(312682094, 312681916, 0)",5.2873121258006375,0.7217018713720237,short_connected,35
4_1001,4_7614,same_route,11.611703097975512,14,10-25 km,supported,14.707754750405458,1.266632002756748,1,1,0,"(1906415073, 4851604069, 0)","(7935950258, 321836342, 0)",5.2873121258006375,3.4619360466677613,short_connected,35
48_3739,48_N310,spatial,0.3302573885868122,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.2382432082733377,1.0297704067291111,same_osm_edge,26
48_3739,48_N320,spatial,0.6395543288809378,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.2382432082733377,1.274647078469559,same_osm_edge,26
48_3739,48_N330,spatial,0.9054285459315718,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.2382432082733377,1.475147153251311,same_osm_edge,26
48_3739,48_N340,spatial,1.079937898627842,24,1-5 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.2382432082733377,2.5838515319039943,same_osm_edge,26
48_3739,48_N350,spatial,1.8819801216050556,24,1-5 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.2382432082733377,2.2440417627975227,same_osm_edge,26
48_0115,48_3739,spatial,41.1767499604902,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",4.667714891495615,1.2382432082733377,unreachable,26
48_0116,48_3739,spatial,41.368867385463304,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",6.321645796311223,1.2382432082733377,unreachable,26
48_0124,48_3739,spatial,41.56314205414428,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",6.708629521264677,1.2382432082733377,unreachable,26
48_0115,48_0116,spatial,0.2458115054336992,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",4.667714891495615,6.321645796311223,same_osm_edge,26
48_0115,48_0124,spatial,0.4930431799438884,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",4.667714891495615,6.708629521264677,same_osm_edge,26
48_0115,48_0123,spatial,0.7381547863007127,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",4.667714891495615,3.4581858506646506,same_osm_edge,26
48_0115,48_0122,spatial,1.131932359797296,24,1-5 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",4.667714891495615,8.875315480093716,same_osm_edge,26
48_0115,48_0117,spatial,1.3765348178280117,24,1-5 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",4.667714891495615,9.932348713582124,same_osm_edge,26
48_0115,48_0118,spatial,1.6232297368656514,24,1-5 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",4.667714891495615,8.97744423030599,same_osm_edge,26
48_0113,48_0115,spatial,1.86944005730557,24,1-5 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",5.08139337742536,4.667714891495615,same_osm_edge,26
48_0115,48_0165,spatial,2.1142047165196587,24,1-5 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",4.667714891495615,4.937514658238859,same_osm_edge,26
48_0116,48_0124,spatial,0.2472322725828416,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",6.321645796311223,6.708629521264677,same_osm_edge,26
48_0116,48_0123,spatial,0.4923448148376261,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",6.321645796311223,3.4581858506646506,same_osm_edge,26
48_0116,48_0122,spatial,0.886120931326608,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",6.321645796311223,8.875315480093716,same_osm_edge,26
48_0116,48_0117,spatial,1.1307235118142174,24,1-5 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",6.321645796311223,9.932348713582124,same_osm_edge,26
48_0116,48_0118,spatial,1.3774186427880617,24,1-5 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",6.321645796311223,8.97744423030599,same_osm_edge,26
48_0113,48_0116,spatial,1.6236304346596246,24,1-5 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",5.08139337742536,6.321645796311223,same_osm_edge,26
48_0116,48_0165,spatial,1.8683945793935195,24,1-5 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",6.321645796311223,4.937514658238859,same_osm_edge,26
48_0123,48_0124,spatial,0.245126289580174,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",3.4581858506646506,6.708629521264677,same_osm_edge,26
48_0122,48_0124,spatial,0.6388914150670686,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",8.875315480093716,6.708629521264677,same_osm_edge,26
48_0117,48_0124,spatial,0.8834944723507862,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",9.932348713582124,6.708629521264677,same_osm_edge,26
48_0118,48_0124,spatial,1.1301902905900505,24,1-5 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",8.97744423030599,6.708629521264677,same_osm_edge,26
48_0113,48_0124,spatial,1.3764059646522817,24,1-5 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",5.08139337742536,6.708629521264677,same_osm_edge,26
48_0124,48_0165,spatial,1.6211686345436065,24,1-5 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",6.708629521264677,4.937514658238859,same_osm_edge,26
48_0122,48_0123,spatial,0.3937826390379731,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",8.875315480093716,3.4581858506646506,same_osm_edge,26
48_0117,48_0123,spatial,0.63838241553225,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",9.932348713582124,3.4581858506646506,same_osm_edge,26
48_0118,48_0123,spatial,0.8850759252717942,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",8.97744423030599,3.4581858506646506,same_osm_edge,26
48_0113,48_0123,spatial,1.1312856254284311,24,1-5 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",5.08139337742536,3.4581858506646506,same_osm_edge,26
48_0123,48_0165,spatial,1.3760499660600312,24,1-5 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",3.4581858506646506,4.937514658238859,same_osm_edge,26
48_0117,48_0122,spatial,0.2446031154467325,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",9.932348713582124,8.875315480093716,same_osm_edge,26
48_0118,48_0122,spatial,0.491299191710344,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",8.97744423030599,8.875315480093716,same_osm_edge,26
48_0113,48_0122,spatial,0.7375201602245242,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",5.08139337742536,8.875315480093716,same_osm_edge,26
48_0122,48_0165,spatial,0.9822795883830338,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",8.875315480093716,4.937514658238859,same_osm_edge,26
48_0117,48_0118,spatial,0.2466961949305493,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",9.932348713582124,8.97744423030599,same_osm_edge,26
48_0113,48_0117,spatial,0.4929214640754005,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",5.08139337742536,9.932348713582124,same_osm_edge,26
48_0117,48_0165,spatial,0.7376776491541744,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",9.932348713582124,4.937514658238859,same_osm_edge,26
48_0117,48_0164,spatial,0.982121884513662,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",9.932348713582124,2.6571292131349815,same_osm_edge,26
48_0113,48_0118,spatial,0.2462340487633605,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",5.08139337742536,8.97744423030599,same_osm_edge,26
48_0118,48_0165,spatial,0.4909823418518982,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",8.97744423030599,4.937514658238859,same_osm_edge,26
48_0118,48_0164,spatial,0.7354265530947491,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",8.97744423030599,2.6571292131349815,same_osm_edge,26
48_0118,48_0167,spatial,1.1016614825160749,24,1-5 km,supported,0.0,0.0,1,1,0,"(364200016, 364199694, 0)","(364199694, 364199640, 0)",8.97744423030599,5.026937271399842,short_connected,26
48_0113,48_0165,spatial,0.2447667666805529,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",5.08139337742536,4.937514658238859,same_osm_edge,26
48_0113,48_0164,spatial,0.4892070966294168,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",5.08139337742536,2.6571292131349815,same_osm_edge,26
48_0113,48_0167,spatial,0.8554300711703887,24,0-1 km,supported,0.0,0.0,1,1,0,"(364200016, 364199694, 0)","(364199694, 364199640, 0)",5.08139337742536,5.026937271399842,short_connected,26
48_0113,48_0114,spatial,1.0998795825672187,24,1-5 km,supported,0.0,0.0,1,1,0,"(364200016, 364199694, 0)","(364199694, 364199640, 0)",5.08139337742536,3.1360231270959735,short_connected,26
48_0114,48_0167,spatial,0.244579794765903,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",3.1360231270959735,5.026937271399842,same_osm_edge,26
48_0114,48_0121,spatial,0.2502064431039627,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",3.1360231270959735,3.6724158315791917,same_osm_edge,26
48_0114,48_0120,spatial,0.4892082030461465,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",3.1360231270959735,2.613200183198289,same_osm_edge,26
48_0114,48_0164,spatial,0.6106724937329009,24,0-1 km,supported,0.0,0.0,1,1,0,"(364199694, 364199640, 0)","(364200016, 364199694, 0)",3.1360231270959735,2.6571292131349815,short_connected,26
48_0114,48_0119,spatial,0.7339286313626808,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",3.1360231270959735,3.614243126832367,same_osm_edge,26
48_0114,48_0165,spatial,0.8551151708389798,24,0-1 km,supported,0.0,0.0,1,1,0,"(364199694, 364199640, 0)","(364200016, 364199694, 0)",3.1360231270959735,4.937514658238859,short_connected,26
48_0114,48_0163,spatial,0.9794156982941178,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",3.1360231270959735,1.3422989849995546,same_osm_edge,26
48_0120,48_0121,spatial,0.2390017885616824,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",2.613200183198289,3.6724158315791917,same_osm_edge,26
48_0119,48_0121,spatial,0.4837232695029717,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",3.614243126832367,3.6724158315791917,same_osm_edge,26
48_0121,48_0167,spatial,0.4947358116544617,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",3.6724158315791917,5.026937271399842,same_osm_edge,26
48_0121,48_0163,spatial,0.7292093027390183,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",3.6724158315791917,1.3422989849995546,same_osm_edge,26
48_0121,48_0164,spatial,0.8608789355031211,24,0-1 km,supported,0.0,0.0,1,1,0,"(364199694, 364199640, 0)","(364200016, 364199694, 0)",3.6724158315791917,2.6571292131349815,short_connected,26
48_0121,48_0162,spatial,0.9739763549487094,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",3.6724158315791917,1.161216086921251,same_osm_edge,26
48_0121,48_0165,spatial,1.1053214411212198,24,1-5 km,supported,0.0,0.0,1,1,0,"(364199694, 364199640, 0)","(364200016, 364199694, 0)",3.6724158315791917,4.937514658238859,short_connected,26
48_0119,48_0120,spatial,0.2447258596317799,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",3.614243126832367,2.613200183198289,same_osm_edge,26
48_0120,48_0163,spatial,0.4902078619871693,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",2.613200183198289,1.3422989849995546,same_osm_edge,26
48_0120,48_0167,spatial,0.7337199513349154,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",2.613200183198289,5.026937271399842,same_osm_edge,26
48_0120,48_0162,spatial,0.7349752964069389,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",2.613200183198289,1.161216086921251,same_osm_edge,26
48_0120,48_0164,spatial,1.0998806906915604,24,1-5 km,supported,0.0,0.0,1,1,0,"(364199694, 364199640, 0)","(364200016, 364199694, 0)",2.613200183198289,2.6571292131349815,short_connected,26
48_0120,48_0161,spatial,1.1613732132501449,24,1-5 km,supported,0.0,0.0,1,1,0,"(364199694, 364199640, 0)","(364199640, 364199689, 0)",2.613200183198289,1.0809738120620984,short_connected,26
48_0119,48_0163,spatial,0.2454921034142509,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",3.614243126832367,1.3422989849995546,same_osm_edge,26
48_0119,48_0162,spatial,0.490255324092183,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",3.614243126832367,1.161216086921251,same_osm_edge,26
48_0119,48_0161,spatial,0.9166506343904672,24,0-1 km,supported,0.0,0.0,1,1,0,"(364199694, 364199640, 0)","(364199640, 364199689, 0)",3.614243126832367,1.0809738120620984,short_connected,26
48_0119,48_0167,spatial,0.9784456130173615,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",3.614243126832367,5.026937271399842,same_osm_edge,26
48_0119,48_0160,spatial,1.1647203159428343,24,1-5 km,supported,0.16651791765343163,0.142968157568915,1,1,0,"(364199694, 364199640, 0)","(364199689, 364199577, 0)",3.614243126832367,1.9010586435291188,short_connected,26
48_0164,48_0167,spatial,0.3662604216879025,24,0-1 km,supported,0.0,0.0,1,1,0,"(364200016, 364199694, 0)","(364199694, 364199640, 0)",2.6571292131349815,5.026937271399842,short_connected,26
48_0165,48_0167,spatial,0.6106883908235066,24,0-1 km,supported,0.0,0.0,1,1,0,"(364200016, 364199694, 0)","(364199694, 364199640, 0)",4.937514658238859,5.026937271399842,short_connected,26
48_0160,48_0166,spatial,0.2454608933228736,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199689, 364199577, 0)","(364199689, 364199577, 0)",1.9010586435291188,5.413162017936617,same_osm_edge,26
48_0161,48_0166,spatial,0.4935194271863586,24,0-1 km,supported,0.0,0.0,1,1,0,"(364199640, 364199689, 0)","(364199689, 364199577, 0)",1.0809738120620984,5.413162017936617,short_connected,26
48_0162,48_0166,spatial,0.9199120394271996,24,0-1 km,supported,0.16651791765343163,0.1810150433047024,1,1,0,"(364199694, 364199640, 0)","(364199689, 364199577, 0)",1.161216086921251,5.413162017936617,short_connected,26
48_0163,48_0166,spatial,1.1646770907408333,24,1-5 km,supported,0.16651791765343163,0.14297346361257274,1,1,0,"(364199694, 364199640, 0)","(364199689, 364199577, 0)",1.3422989849995546,5.413162017936617,short_connected,26
48_0119,48_0166,spatial,1.4101521507326693,24,1-5 km,supported,0.16651791765343163,0.11808507157679,1,1,0,"(364199694, 364199640, 0)","(364199689, 364199577, 0)",3.614243126832367,5.413162017936617,short_connected,26
48_0120,48_0166,spatial,1.6548775372170363,24,1-5 km,supported,0.16651791765343163,0.10062250161027649,1,1,0,"(364199694, 364199640, 0)","(364199689, 364199577, 0)",2.613200183198289,5.413162017936617,short_connected,26
48_0121,48_0166,spatial,1.893874645143567,24,1-5 km,supported,0.16651791765343163,0.08792446642676742,1,1,0,"(364199694, 364199640, 0)","(364199689, 364199577, 0)",3.6724158315791917,5.413162017936617,short_connected,26
48_0114,48_0166,spatial,2.144078139217364,24,1-5 km,supported,0.16651791765343163,0.07766410869438478,1,1,0,"(364199694, 364199640, 0)","(364199689, 364199577, 0)",3.1360231270959735,5.413162017936617,short_connected,26
48_0164,48_0165,spatial,0.2444442504953289,24,0-1 km,supported,0.0,0.0,1,1,1,"(364200016, 364199694, 0)","(364200016, 364199694, 0)",2.6571292131349815,4.937514658238859,same_osm_edge,26
48_0162,48_0163,spatial,0.2447678645610781,24,0-1 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",1.161216086921251,1.3422989849995546,same_osm_edge,26
48_0161,48_0163,spatial,0.6711667706261543,24,0-1 km,supported,0.0,0.0,1,1,0,"(364199640, 364199689, 0)","(364199694, 364199640, 0)",1.0809738120620984,1.3422989849995546,short_connected,26
48_0160,48_0163,spatial,0.919237582382469,24,0-1 km,supported,0.31883519262337656,0.34684742958074377,1,1,0,"(364199689, 364199577, 0)","(364199694, 364199640, 0)",1.9010586435291188,1.3422989849995546,short_connected,26
48_0161,48_0162,spatial,0.4263990518503203,24,0-1 km,supported,0.0,0.0,1,1,0,"(364199640, 364199689, 0)","(364199694, 364199640, 0)",1.0809738120620984,1.161216086921251,short_connected,26
48_0160,48_0162,spatial,0.6744699306676882,24,0-1 km,supported,0.31883519262337656,0.47271965454078463,1,1,0,"(364199689, 364199577, 0)","(364199694, 364199640, 0)",1.9010586435291188,1.161216086921251,short_connected,26
48_0114,48_0162,spatial,1.2241825850822872,24,1-5 km,supported,0.0,0.0,1,1,1,"(364199694, 364199640, 0)","(364199694, 364199640, 0)",3.1360231270959735,1.161216086921251,same_osm_edge,26
48_0160,48_0161,spatial,0.2480708956236759,24,0-1 km,supported,0.0,0.0,1,1,0,"(364199689, 364199577, 0)","(364199640, 364199689, 0)",1.9010586435291188,1.0809738120620984,short_connected,26
48_0121,48_0161,spatial,1.400373486578953,24,1-5 km,supported,0.0,0.0,1,1,0,"(364199694, 364199640, 0)","(364199640, 364199689, 0)",3.6724158315791917,1.0809738120620984,short_connected,26
48_0114,48_0161,spatial,1.650579234909484,24,1-5 km,supported,0.0,0.0,1,1,0,"(364199694, 364199640, 0)","(364199640, 364199689, 0)",3.1360231270959735,1.0809738120620984,short_connected,26
48_0120,48_0160,spatial,1.409443568935493,24,1-5 km,supported,0.16651791765343163,0.1181444375096175,1,1,0,"(364199694, 364199640, 0)","(364199689, 364199577, 0)",2.613200183198289,1.9010586435291188,short_connected,26
48_0121,48_0160,spatial,1.6484434553745015,24,1-5 km,supported,0.16651791765343163,0.10101524387174157,1,1,0,"(364199694, 364199640, 0)","(364199689, 364199577, 0)",3.6724158315791917,1.9010586435291188,short_connected,26
48_0114,48_0160,spatial,1.89864891779106,24,1-5 km,supported,0.16651791765343163,0.08770337480146836,1,1,0,"(364199694, 364199640, 0)","(364199689, 364199577, 0)",3.1360231270959735,1.9010586435291188,short_connected,26
48_N310,48_N320,spatial,0.3093013417026805,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.0297704067291111,1.274647078469559,same_osm_edge,26
48_N310,48_N330,spatial,0.5751877129674222,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.0297704067291111,1.475147153251311,same_osm_edge,26
48_N310,48_N340,spatial,0.7496848390809171,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.0297704067291111,2.5838515319039943,same_osm_edge,26
48_N310,48_N350,spatial,1.5517397449343022,24,1-5 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.0297704067291111,2.2440417627975227,same_osm_edge,26
48_0115,48_N310,spatial,41.40051081575154,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",4.667714891495615,1.0297704067291111,unreachable,26
48_0116,48_N310,spatial,41.5935234402378,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",6.321645796311223,1.0297704067291111,unreachable,26
48_0124,48_N310,spatial,41.78868356828033,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",6.708629521264677,1.0297704067291111,unreachable,26
48_N320,48_N330,spatial,0.2658952061778432,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.274647078469559,1.475147153251311,same_osm_edge,26
48_N320,48_N340,spatial,0.4403839277733229,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.274647078469559,2.5838515319039943,same_osm_edge,26
48_N320,48_N350,spatial,1.2424411253921182,24,1-5 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.274647078469559,2.2440417627975227,same_osm_edge,26
48_0115,48_N320,spatial,41.61302896063699,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",4.667714891495615,1.274647078469559,unreachable,26
48_0116,48_N320,spatial,41.80685958776624,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",6.321645796311223,1.274647078469559,unreachable,26
48_0124,48_N320,spatial,42.00282874966517,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",6.708629521264677,1.274647078469559,unreachable,26
48_N330,48_N340,spatial,0.1745480053490407,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.475147153251311,2.5838515319039943,same_osm_edge,26
48_N330,48_N350,spatial,0.9765529083119632,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.475147153251311,2.2440417627975227,same_osm_edge,26
48_0115,48_N330,spatial,41.798810384451095,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",4.667714891495615,1.475147153251311,unreachable,26
48_0116,48_N330,spatial,41.993325715697075,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",6.321645796311223,1.475147153251311,unreachable,26
48_0124,48_N330,spatial,42.189972002951514,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",6.708629521264677,1.475147153251311,unreachable,26
48_N340,48_N350,spatial,0.8020732739753631,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",2.5838515319039943,2.2440417627975227,same_osm_edge,26
48_0115,48_N340,spatial,41.91700137342108,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",4.667714891495615,2.5838515319039943,unreachable,26
48_0116,48_N340,spatial,42.111975148873945,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",6.321645796311223,2.5838515319039943,unreachable,26
48_0124,48_N340,spatial,42.3090749002134,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",6.708629521264677,2.5838515319039943,unreachable,26
48_0115,48_N350,spatial,42.4828066416715,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",4.667714891495615,2.2440417627975227,unreachable,26
48_0116,48_N350,spatial,42.679771307877765,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",6.321645796311223,2.2440417627975227,unreachable,26
48_0124,48_N350,spatial,42.87883982169004,24,25-50 km,not_connected,,,0,0,0,"(364200016, 364199694, 0)","(3221882785, 305390764, 0)",6.708629521264677,2.2440417627975227,unreachable,26
48_3739,48_N310,same_route,0.3302573885867775,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.2382432082733377,1.0297704067291111,same_osm_edge,26
48_N310,48_N320,same_route,0.3093013417026831,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.0297704067291111,1.274647078469559,same_osm_edge,26
48_N320,48_N330,same_route,0.2658952061777442,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.274647078469559,1.475147153251311,same_osm_edge,26
48_N330,48_N340,same_route,0.1745480053491055,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",1.475147153251311,2.5838515319039943,same_osm_edge,26
48_N340,48_N350,same_route,0.8020732739752551,24,0-1 km,supported,0.0,0.0,1,1,1,"(3221882785, 305390764, 0)","(3221882785, 305390764, 0)",2.5838515319039943,2.2440417627975227,same_osm_edge,26
