node_id_join,construction_no_snapshot,n_layers,total_thickness_in,max_layer_thickness_in,surface_thickness_in,binder_thickness_in,base_thickness_in,subbase_thickness_in,subgrade_thickness_in,material_codes,material_labels,total_thickness_mm,max_layer_thickness_mm,surface_thickness_mm,binder_thickness_mm,base_thickness_mm,subbase_thickness_mm,subgrade_thickness_mm,material_text,has_ac_layer,has_pcc_layer,surface_is_ac,surface_is_pcc,has_bound_base,has_granular_base,has_subbase_layer,has_engineering_fabric,has_stabilized_layer,n_bound_layers,n_unbound_layers
32_A460,1,4,20.09999990463257,9.699999809265137,9.699999809265137,0.0,5.599999904632568,4.800000190734863,0.0,"264,302,331,4","Cement Aggregate Mixture,Coarse-Grained Soil: Silty Gravel,Gravel (Uncrushed),Portland Cement Concrete (JPCP)",510.5399975776672,246.37999515533446,246.37999515533446,0.0,142.23999757766722,121.92000484466553,0.0,Cement Aggregate Mixture | Base Layer | Bound (treated) base | 331 | 5 | TB || Coarse-Grained Soil: Silty Gravel | Subgrade | Subgrade (untreated) | 264 | 7 | SS || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Portland Cement Concrete (JPCP) | Original Surface Layer | Portland cement concrete layer | 4 | 3 | PC,0,1,0,1,1,0,1,0,1,2,2
32_A461,1,4,20.09999990463257,9.699999809265137,9.699999809265137,0.0,5.599999904632568,4.800000190734863,0.0,"264,302,331,4","Cement Aggregate Mixture,Coarse-Grained Soil: Silty Gravel,Gravel (Uncrushed),Portland Cement Concrete (JPCP)",510.5399975776672,246.37999515533446,246.37999515533446,0.0,142.23999757766722,121.92000484466553,0.0,Cement Aggregate Mixture | Base Layer | Bound (treated) base | 331 | 5 | TB || Coarse-Grained Soil: Silty Gravel | Subgrade | Subgrade (untreated) | 264 | 7 | SS || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Portland Cement Concrete (JPCP) | Original Surface Layer | Portland cement concrete layer | 4 | 3 | PC,0,1,0,1,1,0,1,0,1,2,2
32_A462,1,4,20.09999990463257,9.699999809265137,9.699999809265137,0.0,5.599999904632568,4.800000190734863,0.0,"264,302,331,4","Cement Aggregate Mixture,Coarse-Grained Soil: Silty Gravel,Gravel (Uncrushed),Portland Cement Concrete (JPCP)",510.5399975776672,246.37999515533446,246.37999515533446,0.0,142.23999757766722,121.92000484466553,0.0,Cement Aggregate Mixture | Base Layer | Bound (treated) base | 331 | 5 | TB || Coarse-Grained Soil: Silty Gravel | Subgrade | Subgrade (untreated) | 264 | 7 | SS || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Portland Cement Concrete (JPCP) | Original Surface Layer | Portland cement concrete layer | 4 | 3 | PC,0,1,0,1,1,0,1,0,1,2,2
32_A463,1,4,20.09999990463257,9.699999809265137,9.699999809265137,0.0,5.599999904632568,4.800000190734863,0.0,"264,302,331,4","Cement Aggregate Mixture,Coarse-Grained Soil: Silty Gravel,Gravel (Uncrushed),Portland Cement Concrete (JPCP)",510.5399975776672,246.37999515533446,246.37999515533446,0.0,142.23999757766722,121.92000484466553,0.0,Cement Aggregate Mixture | Base Layer | Bound (treated) base | 331 | 5 | TB || Coarse-Grained Soil: Silty Gravel | Subgrade | Subgrade (untreated) | 264 | 7 | SS || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Portland Cement Concrete (JPCP) | Original Surface Layer | Portland cement concrete layer | 4 | 3 | PC,0,1,0,1,1,0,1,0,1,2,2
32_A464,1,4,20.09999990463257,9.699999809265137,9.699999809265137,0.0,5.599999904632568,4.800000190734863,0.0,"264,302,331,4","Cement Aggregate Mixture,Coarse-Grained Soil: Silty Gravel,Gravel (Uncrushed),Portland Cement Concrete (JPCP)",510.5399975776672,246.37999515533446,246.37999515533446,0.0,142.23999757766722,121.92000484466553,0.0,Cement Aggregate Mixture | Base Layer | Bound (treated) base | 331 | 5 | TB || Coarse-Grained Soil: Silty Gravel | Subgrade | Subgrade (untreated) | 264 | 7 | SS || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Portland Cement Concrete (JPCP) | Original Surface Layer | Portland cement concrete layer | 4 | 3 | PC,0,1,0,1,1,0,1,0,1,2,2
32_AA01,1,7,34.700000047683716,17.0,10.0,0.0,5.0,17.0,0.0,"1,132,182,307","Fine-Grained Soils: Cement-Treated Soil,Fine-Grained Soils: Silty Clay with Gravel,Hot Mixed, Hot Laid AC, Dense Graded,Soil-Aggregate Mixture (Predominantly Fine-Grained)",881.3800012111664,431.79999999999995,254.0,0.0,127.0,431.79999999999995,0.0,"Fine-Grained Soils: Cement-Treated Soil | Base Layer | Bound (treated) base | 182 | 5 | TB || Fine-Grained Soils: Silty Clay with Gravel | Subgrade | Subgrade (untreated) | 132 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Overlay | Asphalt concrete layer | 1 | 1 | AC || Soil-Aggregate Mixture (Predominantly Fine-Grained) | Subbase Layer | Unbound (granular) subbase | 307 | 6 | GS",1,0,1,0,1,0,1,0,1,4,3
32_AA02,1,7,44.799999952316284,27.0,9.599999904632568,0.0,5.0,27.0,0.0,"1,132,182,307","Fine-Grained Soils: Cement-Treated Soil,Fine-Grained Soils: Silty Clay with Gravel,Hot Mixed, Hot Laid AC, Dense Graded,Soil-Aggregate Mixture (Predominantly Fine-Grained)",1137.9199987888335,685.8,243.83999757766722,0.0,127.0,685.8,0.0,"Fine-Grained Soils: Cement-Treated Soil | Base Layer | Bound (treated) base | 182 | 5 | TB || Fine-Grained Soils: Silty Clay with Gravel | Subgrade | Subgrade (untreated) | 132 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Overlay | Asphalt concrete layer | 1 | 1 | AC || Soil-Aggregate Mixture (Predominantly Fine-Grained) | Subbase Layer | Unbound (granular) subbase | 307 | 6 | GS",1,0,1,0,1,0,1,0,1,4,3
32_AA03,1,7,44.40000009536743,27.0,9.800000190734863,0.0,5.0,27.0,0.0,"1,132,182,307","Fine-Grained Soils: Cement-Treated Soil,Fine-Grained Soils: Silty Clay with Gravel,Hot Mixed, Hot Laid AC, Dense Graded,Soil-Aggregate Mixture (Predominantly Fine-Grained)",1127.7600024223327,685.8,248.92000484466553,0.0,127.0,685.8,0.0,"Fine-Grained Soils: Cement-Treated Soil | Base Layer | Bound (treated) base | 182 | 5 | TB || Fine-Grained Soils: Silty Clay with Gravel | Subgrade | Subgrade (untreated) | 132 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Overlay | Asphalt concrete layer | 1 | 1 | AC || Soil-Aggregate Mixture (Predominantly Fine-Grained) | Subbase Layer | Unbound (granular) subbase | 307 | 6 | GS",1,0,1,0,1,0,1,0,1,4,3
32_AA59,1,7,36.40000033378601,17.0,10.700000286102295,0.0,6.0,17.0,0.0,"1,132,182,307","Fine-Grained Soils: Cement-Treated Soil,Fine-Grained Soils: Silty Clay with Gravel,Hot Mixed, Hot Laid AC, Dense Graded,Soil-Aggregate Mixture (Predominantly Fine-Grained)",924.5600084781646,431.79999999999995,271.78000726699827,0.0,152.39999999999998,431.79999999999995,0.0,"Fine-Grained Soils: Cement-Treated Soil | Base Layer | Bound (treated) base | 182 | 5 | TB || Fine-Grained Soils: Silty Clay with Gravel | Subgrade | Subgrade (untreated) | 132 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Overlay | Asphalt concrete layer | 1 | 1 | AC || Soil-Aggregate Mixture (Predominantly Fine-Grained) | Subbase Layer | Unbound (granular) subbase | 307 | 6 | GS",1,0,1,0,1,0,1,0,1,4,3
32_AA60,1,7,48.60000014305115,18.0,10.700000047683716,0.0,5.0,30.0,0.0,"1,132,182,307","Fine-Grained Soils: Cement-Treated Soil,Fine-Grained Soils: Silty Clay with Gravel,Hot Mixed, Hot Laid AC, Dense Graded,Soil-Aggregate Mixture (Predominantly Fine-Grained)",1234.4400036334991,457.2,271.7800012111664,0.0,127.0,762.0,0.0,"Fine-Grained Soils: Cement-Treated Soil | Base Layer | Bound (treated) base | 182 | 5 | TB || Fine-Grained Soils: Silty Clay with Gravel | Subgrade | Subgrade (untreated) | 132 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Overlay | Asphalt concrete layer | 1 | 1 | AC || Soil-Aggregate Mixture (Predominantly Fine-Grained) | Subbase Layer | Unbound (granular) subbase | 307 | 6 | GS",1,0,1,0,1,0,1,0,1,4,3
32_AA61,1,7,48.299999952316284,28.0,11.299999952316284,0.0,6.0,28.0,0.0,"1,132,182,307","Fine-Grained Soils: Cement-Treated Soil,Fine-Grained Soils: Silty Clay with Gravel,Hot Mixed, Hot Laid AC, Dense Graded,Soil-Aggregate Mixture (Predominantly Fine-Grained)",1226.8199987888336,711.1999999999999,287.0199987888336,0.0,152.39999999999998,711.1999999999999,0.0,"Fine-Grained Soils: Cement-Treated Soil | Base Layer | Bound (treated) base | 182 | 5 | TB || Fine-Grained Soils: Silty Clay with Gravel | Subgrade | Subgrade (untreated) | 132 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Overlay | Asphalt concrete layer | 1 | 1 | AC || Soil-Aggregate Mixture (Predominantly Fine-Grained) | Subbase Layer | Unbound (granular) subbase | 307 | 6 | GS",1,0,1,0,1,0,1,0,1,4,3
32_AA62,1,7,45.49999976158142,28.0,8.699999809265137,0.0,6.0,28.0,0.0,"1,132,182,307","Fine-Grained Soils: Cement-Treated Soil,Fine-Grained Soils: Silty Clay with Gravel,Hot Mixed, Hot Laid AC, Dense Graded,Soil-Aggregate Mixture (Predominantly Fine-Grained)",1155.699993944168,711.1999999999999,220.97999515533445,0.0,152.39999999999998,711.1999999999999,0.0,"Fine-Grained Soils: Cement-Treated Soil | Base Layer | Bound (treated) base | 182 | 5 | TB || Fine-Grained Soils: Silty Clay with Gravel | Subgrade | Subgrade (untreated) | 132 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Overlay | Asphalt concrete layer | 1 | 1 | AC || Soil-Aggregate Mixture (Predominantly Fine-Grained) | Subbase Layer | Unbound (granular) subbase | 307 | 6 | GS",1,0,1,0,1,0,1,0,1,4,3
32_B310,1,5,14.100000262260437,5.300000190734863,4.300000071525574,0.0,5.300000190734863,4.5,0.0,"1,2,255,308,321","Asphalt Treated Mixture,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded,Soil-Aggregate Mixture (Predominantly Coarse-Grained)",358.1400066614151,134.62000484466552,109.22000181674957,0.0,134.62000484466552,114.3,0.0,"Asphalt Treated Mixture | Base Layer | Bound (treated) base | 321 | 5 | TB || Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand | Subgrade | Subgrade (untreated) | 255 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Subbase Layer | Unbound (granular) subbase | 308 | 6 | GS",1,0,1,0,1,0,1,0,1,3,2
32_B320,1,5,17.800000071525574,8.0,4.800000071525574,0.0,5.0,8.0,0.0,"1,2,255,308,321","Asphalt Treated Mixture,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded,Soil-Aggregate Mixture (Predominantly Coarse-Grained)",452.12000181674955,203.2,121.92000181674956,0.0,127.0,203.2,0.0,"Asphalt Treated Mixture | Base Layer | Bound (treated) base | 321 | 5 | TB || Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand | Subgrade | Subgrade (untreated) | 255 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Subbase Layer | Unbound (granular) subbase | 308 | 6 | GS",1,0,1,0,1,0,1,0,1,3,2
32_B330,1,5,13.500000059604645,5.0,4.500000059604645,0.0,5.0,4.0,0.0,"1,2,255,308,321","Asphalt Treated Mixture,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded,Soil-Aggregate Mixture (Predominantly Coarse-Grained)",342.90000151395793,127.0,114.30000151395797,0.0,127.0,101.6,0.0,"Asphalt Treated Mixture | Base Layer | Bound (treated) base | 321 | 5 | TB || Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand | Subgrade | Subgrade (untreated) | 255 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Subbase Layer | Unbound (granular) subbase | 308 | 6 | GS",1,0,1,0,1,0,1,0,1,3,2
32_B340,1,5,20.80000001192093,10.0,5.800000011920929,0.0,5.0,10.0,0.0,"1,2,255,308,321","Asphalt Treated Mixture,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded,Soil-Aggregate Mixture (Predominantly Coarse-Grained)",528.3200003027915,254.0,147.32000030279158,0.0,127.0,254.0,0.0,"Asphalt Treated Mixture | Base Layer | Bound (treated) base | 321 | 5 | TB || Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand | Subgrade | Subgrade (untreated) | 255 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Subbase Layer | Unbound (granular) subbase | 308 | 6 | GS",1,0,1,0,1,0,1,0,1,3,2
32_B350,1,5,19.09999978542328,9.0,6.099999785423279,0.0,4.0,9.0,0.0,"1,2,255,308,321","Asphalt Treated Mixture,Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand,Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded,Soil-Aggregate Mixture (Predominantly Coarse-Grained)",485.13999454975124,228.6,154.93999454975128,0.0,101.6,228.6,0.0,"Asphalt Treated Mixture | Base Layer | Bound (treated) base | 321 | 5 | TB || Coarse-Grained Soil: Poorly Graded Gravel with Silt and Sand | Subgrade | Subgrade (untreated) | 255 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Subbase Layer | Unbound (granular) subbase | 308 | 6 | GS",1,0,1,0,1,0,1,0,1,3,2
32_C310,1,6,16.2999999076128,6.400000095367432,5.700000002980232,0.0,4.199999809265137,6.400000095367432,0.0,"1,2,265,302,321,71","Asphalt Treated Mixture,Chip Seal,Coarse-Grained Soil: Silty Gravel with Sand,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded",414.0199976533651,162.56000242233276,144.7800000756979,0.0,106.67999515533447,162.56000242233276,0.0,"Asphalt Treated Mixture | Base Layer | Bound (treated) base | 321 | 5 | TB || Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Coarse-Grained Soil: Silty Gravel with Sand | Subgrade | Subgrade (untreated) | 265 | 7 | SS || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC",1,0,1,0,1,0,1,0,1,4,2
32_C320,1,6,16.29999989271164,6.400000095367432,5.699999988079071,0.0,4.199999809265137,6.400000095367432,0.0,"1,2,265,302,321,71","Asphalt Treated Mixture,Chip Seal,Coarse-Grained Soil: Silty Gravel with Sand,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded",414.0199972748756,162.56000242233276,144.7799996972084,0.0,106.67999515533447,162.56000242233276,0.0,"Asphalt Treated Mixture | Base Layer | Bound (treated) base | 321 | 5 | TB || Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Coarse-Grained Soil: Silty Gravel with Sand | Subgrade | Subgrade (untreated) | 265 | 7 | SS || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC",1,0,1,0,1,0,1,0,1,4,2
32_C330,1,6,16.300000086426735,6.400000095367432,5.700000181794167,0.0,4.199999809265137,6.400000095367432,0.0,"1,2,265,302,321,71","Asphalt Treated Mixture,Chip Seal,Coarse-Grained Soil: Silty Gravel with Sand,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded",414.02000219523904,162.56000242233276,144.78000461757182,0.0,106.67999515533447,162.56000242233276,0.0,"Asphalt Treated Mixture | Base Layer | Bound (treated) base | 321 | 5 | TB || Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Coarse-Grained Soil: Silty Gravel with Sand | Subgrade | Subgrade (untreated) | 265 | 7 | SS || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC",1,0,1,0,1,0,1,0,1,4,2
32_C350,1,6,16.30000002682209,6.400000095367432,5.700000122189522,0.0,4.199999809265137,6.400000095367432,0.0,"1,2,265,302,321,71","Asphalt Treated Mixture,Chip Seal,Coarse-Grained Soil: Silty Gravel with Sand,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded,Hot Mixed, Hot Laid AC, Open Graded",414.0200006812811,162.56000242233276,144.78000310361384,0.0,106.67999515533447,162.56000242233276,0.0,"Asphalt Treated Mixture | Base Layer | Bound (treated) base | 321 | 5 | TB || Chip Seal | Seal Coat | Asphalt concrete layer | 71 | 2 | AC || Coarse-Grained Soil: Silty Gravel with Sand | Subgrade | Subgrade (untreated) | 265 | 7 | SS || Gravel (Uncrushed) | Subbase Layer | Unbound (granular) subbase | 302 | 6 | GS || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Hot Mixed, Hot Laid AC, Open Graded | Friction Course | Asphalt concrete layer | 2 | 9 | AC",1,0,1,0,1,0,1,0,1,4,2
33_1001,1,5,42.99999928474426,19.299999237060547,8.399999856948853,0.0,19.299999237060547,15.300000190734863,0.0,"1,204,302,308","Coarse-Grained Soils: Poorly Graded Sand with Silt,Gravel (Uncrushed),Hot Mixed, Hot Laid AC, Dense Graded,Soil-Aggregate Mixture (Predominantly Coarse-Grained)",1092.1999818325041,490.21998062133787,213.35999636650084,0.0,490.21998062133787,388.6200048446655,0.0,"Coarse-Grained Soils: Poorly Graded Sand with Silt | Subgrade | Subgrade (untreated) | 204 | 7 | SS || Gravel (Uncrushed) | Base Layer | Unbound (granular) base | 302 | 5 | GB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Subbase Layer | Unbound (granular) subbase | 308 | 6 | GS",1,0,1,0,1,1,1,0,1,3,2
34_1003,1,5,93.799999833107,54.0,7.5000001192092896,0.0,7.400000095367432,24.899999618530273,54.0,"1,282,308","Hot Mixed, Hot Laid AC, Dense Graded,Rock,Soil-Aggregate Mixture (Predominantly Coarse-Grained)",2382.5199957609175,1371.6,190.50000302791594,0.0,187.96000242233276,632.4599903106689,1371.6,"Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Rock | Subgrade | Subgrade (untreated) | 282 | 7 | SS || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Base Layer | Unbound (granular) base | 308 | 5 | GB || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Subbase Layer | Unbound (granular) subbase | 308 | 6 | GS",1,0,1,0,1,1,1,0,1,3,2
34_1011,1,5,40.100000739097595,24.200000762939453,8.99999988079071,0.0,6.900000095367432,24.200000762939453,0.0,"1,204,308","Coarse-Grained Soils: Poorly Graded Sand with Silt,Hot Mixed, Hot Laid AC, Dense Graded,Soil-Aggregate Mixture (Predominantly Coarse-Grained)",1018.5400187730788,614.6800193786621,228.59999697208403,0.0,175.26000242233275,614.6800193786621,0.0,"Coarse-Grained Soils: Poorly Graded Sand with Silt | Subgrade | Subgrade (untreated) | 204 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Base Layer | Unbound (granular) base | 308 | 5 | GB || Soil-Aggregate Mixture (Predominantly Coarse-Grained) | Subbase Layer | Unbound (granular) subbase | 308 | 6 | GS",1,0,1,0,1,1,1,0,1,3,2
34_1030,1,5,90.19999957084656,54.0,5.999999761581421,0.0,6.800000190734863,23.399999618530273,54.0,"1,205,304,306","Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel,Crushed Gravel,Hot Mixed, Hot Laid AC, Dense Graded,Sand",2291.0799890995027,1371.6,152.39999394416807,0.0,172.7200048446655,594.3599903106689,1371.6,"Coarse-Grained Soils: Poorly Graded Sand with Silt and Gravel | Subgrade | Subgrade (untreated) | 205 | 7 | SS || Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC || Sand | Subbase Layer | Unbound (granular) subbase | 306 | 6 | GS",1,0,1,0,1,1,1,0,1,2,3
34_1031,1,4,18.299999952316284,11.0,7.299999952316284,0.0,11.0,0.0,0.0,"1,204,304","Coarse-Grained Soils: Poorly Graded Sand with Silt,Crushed Gravel,Hot Mixed, Hot Laid AC, Dense Graded",464.8199987888336,279.4,185.4199987888336,0.0,279.4,0.0,0.0,"Coarse-Grained Soils: Poorly Graded Sand with Silt | Subgrade | Subgrade (untreated) | 204 | 7 | SS || Crushed Gravel | Base Layer | Unbound (granular) base | 304 | 5 | GB || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,1,0,0,1,3,1
34_1033,1,4,141.20000004768372,120.0,1.2000000476837158,0.0,6.199999809265137,13.800000190734863,120.0,"1,267,304,319","Coarse-Grained Soil: Clayey Gravel with Sand,Crushed Gravel,HMAC,Hot Mixed, Hot Laid AC, Dense Graded",3586.4800012111664,3048.0,30.480001211166382,0.0,157.47999515533445,350.5200048446655,3048.0,"Coarse-Grained Soil: Clayey Gravel with Sand | Subgrade | Subgrade (untreated) | 267 | 7 | SS || Crushed Gravel | Subbase Layer | Unbound (granular) subbase | 304 | 6 | GS || HMAC | Base Layer | Bound (treated) base | 319 | 5 | TB || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,0,1,0,1,2,2
34_1034,1,3,11.699999809265137,8.699999809265137,3.0,0.0,8.699999809265137,0.0,0.0,"1,204,319","Coarse-Grained Soils: Poorly Graded Sand with Silt,HMAC,Hot Mixed, Hot Laid AC, Dense Graded",297.17999515533444,220.97999515533445,76.19999999999999,0.0,220.97999515533445,0.0,0.0,"Coarse-Grained Soils: Poorly Graded Sand with Silt | Subgrade | Subgrade (untreated) | 204 | 7 | SS || HMAC | Base Layer | Bound (treated) base | 319 | 5 | TB || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,0,0,0,1,3,0
34_1638,1,4,16.600000381469727,7.400000095367432,9.200000286102295,0.0,7.400000095367432,0.0,0.0,"1,211,331","Cement Aggregate Mixture,Coarse-Grained Soils: Well-Graded Sand with Silt and Gravel,Hot Mixed, Hot Laid AC, Dense Graded",421.640009689331,187.96000242233276,233.68000726699827,0.0,187.96000242233276,0.0,0.0,"Cement Aggregate Mixture | Base Layer | Bound (treated) base | 331 | 5 | TB || Coarse-Grained Soils: Well-Graded Sand with Silt and Gravel | Subgrade | Subgrade (untreated) | 211 | 7 | SS || Hot Mixed, Hot Laid AC, Dense Graded | AC Layer Below Surface (Binder Course) | Asphalt concrete layer | 1 | 4 | AC || Hot Mixed, Hot Laid AC, Dense Graded | Original Surface Layer | Asphalt concrete layer | 1 | 3 | AC",1,0,1,0,1,0,0,0,1,3,1
