source_project_id,target_project_id,source_node,target_node,overlap_start,overlap_end,edge_type
4_0221_19930101_1_1,4_0262_20090801_2_1,4_0221,4_0262,2009-08-01,2009-08-01,project_conflict
4_0221_19930101_1_1,4_0262_20130101_3_1,4_0221,4_0262,2013-01-01,2013-01-01,project_conflict
4_0221_20070701_2_1,4_0262_20090801_2_1,4_0221,4_0262,2009-08-01,2009-08-01,project_conflict
4_0221_20070701_2_1,4_0262_20130101_3_1,4_0221,4_0262,2013-01-01,2013-01-01,project_conflict
4_0221_20090801_3_1,4_0262_20090801_2_1,4_0221,4_0262,2009-08-01,2009-08-01,project_conflict
4_0221_20090801_3_1,4_0262_20130101_3_1,4_0221,4_0262,2013-01-01,2013-01-01,project_conflict
4_0221_20110801_4_1,4_0262_20130101_3_1,4_0221,4_0262,2013-01-01,2013-01-01,project_conflict
4_0221_19930101_1_1,4_0223_19930101_1_1,4_0221,4_0223,1993-01-01,2023-08-01,project_conflict
4_0221_20070701_2_1,4_0223_19930101_1_1,4_0221,4_0223,2007-07-01,2023-08-01,project_conflict
4_0221_20090801_3_1,4_0223_19930101_1_1,4_0221,4_0223,2009-08-01,2023-08-01,project_conflict
4_0221_20110801_4_1,4_0223_19930101_1_1,4_0221,4_0223,2011-08-01,2023-08-01,project_conflict
4_0221_19930101_1_1,4_0263_19930101_1_1,4_0221,4_0263,1993-01-01,2023-08-01,project_conflict
4_0221_19930101_1_1,4_0263_20130101_2_1,4_0221,4_0263,2013-01-01,2023-08-01,project_conflict
4_0221_20070701_2_1,4_0263_19930101_1_1,4_0221,4_0263,2007-07-01,2023-08-01,project_conflict
4_0221_20070701_2_1,4_0263_20130101_2_1,4_0221,4_0263,2013-01-01,2023-08-01,project_conflict
4_0221_20090801_3_1,4_0263_19930101_1_1,4_0221,4_0263,2009-08-01,2023-08-01,project_conflict
4_0221_20090801_3_1,4_0263_20130101_2_1,4_0221,4_0263,2013-01-01,2023-08-01,project_conflict
4_0221_20110801_4_1,4_0263_19930101_1_1,4_0221,4_0263,2011-08-01,2023-08-01,project_conflict
4_0221_20110801_4_1,4_0263_20130101_2_1,4_0221,4_0263,2013-01-01,2023-08-01,project_conflict
4_0221_19930101_1_1,4_0264_19930101_1_1,4_0221,4_0264,1993-01-01,2023-08-01,project_conflict
4_0221_19930101_1_1,4_0264_20130101_2_1,4_0221,4_0264,2013-01-01,2023-08-01,project_conflict
4_0221_20070701_2_1,4_0264_19930101_1_1,4_0221,4_0264,2007-07-01,2023-08-01,project_conflict
4_0221_20070701_2_1,4_0264_20130101_2_1,4_0221,4_0264,2013-01-01,2023-08-01,project_conflict
4_0221_20090801_3_1,4_0264_19930101_1_1,4_0221,4_0264,2009-08-01,2023-08-01,project_conflict
4_0221_20090801_3_1,4_0264_20130101_2_1,4_0221,4_0264,2013-01-01,2023-08-01,project_conflict
4_0221_20110801_4_1,4_0264_19930101_1_1,4_0221,4_0264,2011-08-01,2023-08-01,project_conflict
4_0221_20110801_4_1,4_0264_20130101_2_1,4_0221,4_0264,2013-01-01,2023-08-01,project_conflict
4_0222_19930101_1_1,4_0261_19930101_1_1,4_0222,4_0261,1993-01-01,2018-03-01,project_conflict
4_0222_19930101_1_1,4_0261_20041215_2_1,4_0222,4_0261,2004-12-15,2018-03-01,project_conflict
4_0222_19930101_1_1,4_0261_20090801_3_1,4_0222,4_0261,2009-08-01,2018-03-01,project_conflict
4_0222_19930101_1_1,4_0261_20110801_4_1,4_0222,4_0261,2011-08-01,2018-03-01,project_conflict
4_0222_19930101_1_1,4_0261_20120101_5_1,4_0222,4_0261,2012-01-01,2018-03-01,project_conflict
4_0222_19930101_1_1,4_0261_20150301_6_1,4_0222,4_0261,2015-03-01,2018-03-01,project_conflict
4_0222_19930101_1_1,4_0261_20160201_7_1,4_0222,4_0261,2016-02-01,2018-03-01,project_conflict
4_0222_19930101_1_1,4_0224_19930101_1_1,4_0222,4_0224,1993-01-01,2023-08-01,project_conflict
4_0215_19930101_1_1,4_0222_19930101_1_1,4_0215,4_0222,1993-01-01,1993-01-01,project_conflict
4_0222_19930101_1_1,4_0223_19930101_1_1,4_0222,4_0223,1993-01-01,2023-08-01,project_conflict
4_0223_19930101_1_1,4_0224_19930101_1_1,4_0223,4_0224,1993-01-01,2023-08-01,project_conflict
4_0260_19930101_1_1,4_0268_19930101_1_1,4_0260,4_0268,1993-01-01,1993-01-01,project_conflict
4_0260_19930101_1_1,4_0267_19930101_1_1,4_0260,4_0267,1993-01-01,2018-03-01,project_conflict
4_0260_19930101_1_1,4_0267_20071101_2_1,4_0260,4_0267,2007-11-01,2018-03-01,project_conflict
4_0260_20050801_2_1,4_0267_19930101_1_1,4_0260,4_0267,2005-08-01,2018-03-01,project_conflict
4_0260_20050801_2_1,4_0267_20071101_2_1,4_0260,4_0267,2007-11-01,2018-03-01,project_conflict
4_0260_20070801_3_1,4_0267_19930101_1_1,4_0260,4_0267,2007-08-01,2018-03-01,project_conflict
4_0260_20070801_3_1,4_0267_20071101_2_1,4_0260,4_0267,2007-11-01,2018-03-01,project_conflict
4_0260_20090801_4_1,4_0267_19930101_1_1,4_0260,4_0267,2009-08-01,2018-03-01,project_conflict
4_0260_20090801_4_1,4_0267_20071101_2_1,4_0260,4_0267,2009-08-01,2018-03-01,project_conflict
4_0260_20110801_5_1,4_0267_19930101_1_1,4_0260,4_0267,2011-08-01,2018-03-01,project_conflict
4_0260_20110801_5_1,4_0267_20071101_2_1,4_0260,4_0267,2011-08-01,2018-03-01,project_conflict
4_0260_20130101_6_1,4_0267_19930101_1_1,4_0260,4_0267,2013-01-01,2018-03-01,project_conflict
4_0260_20130101_6_1,4_0267_20071101_2_1,4_0260,4_0267,2013-01-01,2018-03-01,project_conflict
4_0260_20150301_7_1,4_0267_19930101_1_1,4_0260,4_0267,2015-03-01,2018-03-01,project_conflict
4_0260_20150301_7_1,4_0267_20071101_2_1,4_0260,4_0267,2015-03-01,2018-03-01,project_conflict
4_0260_20160201_8_1,4_0267_19930101_1_1,4_0260,4_0267,2016-02-01,2018-03-01,project_conflict
4_0260_20160201_8_1,4_0267_20071101_2_1,4_0260,4_0267,2016-02-01,2018-03-01,project_conflict
4_0260_19930101_1_1,4_0266_19930101_1_1,4_0260,4_0266,1993-01-01,2018-03-01,project_conflict
4_0260_20050801_2_1,4_0266_19930101_1_1,4_0260,4_0266,2005-08-01,2018-03-01,project_conflict
4_0260_20070801_3_1,4_0266_19930101_1_1,4_0260,4_0266,2007-08-01,2018-03-01,project_conflict
4_0260_20090801_4_1,4_0266_19930101_1_1,4_0260,4_0266,2009-08-01,2018-03-01,project_conflict
4_0260_20110801_5_1,4_0266_19930101_1_1,4_0260,4_0266,2011-08-01,2018-03-01,project_conflict
4_0260_20130101_6_1,4_0266_19930101_1_1,4_0260,4_0266,2013-01-01,2018-03-01,project_conflict
4_0260_20150301_7_1,4_0266_19930101_1_1,4_0260,4_0266,2015-03-01,2018-03-01,project_conflict
4_0260_20160201_8_1,4_0266_19930101_1_1,4_0260,4_0266,2016-02-01,2018-03-01,project_conflict
4_0260_19930101_1_1,4_0265_19930101_1_1,4_0260,4_0265,1993-01-01,2018-03-01,project_conflict
4_0260_20050801_2_1,4_0265_19930101_1_1,4_0260,4_0265,2005-08-01,2018-03-01,project_conflict
4_0260_20070801_3_1,4_0265_19930101_1_1,4_0260,4_0265,2007-08-01,2018-03-01,project_conflict
4_0260_20090801_4_1,4_0265_19930101_1_1,4_0260,4_0265,2009-08-01,2018-03-01,project_conflict
4_0260_20110801_5_1,4_0265_19930101_1_1,4_0260,4_0265,2011-08-01,2018-03-01,project_conflict
4_0260_20130101_6_1,4_0265_19930101_1_1,4_0260,4_0265,2013-01-01,2018-03-01,project_conflict
4_0260_20150301_7_1,4_0265_19930101_1_1,4_0260,4_0265,2015-03-01,2018-03-01,project_conflict
4_0260_20160201_8_1,4_0265_19930101_1_1,4_0260,4_0265,2016-02-01,2018-03-01,project_conflict
4_0260_19930101_1_1,4_0264_19930101_1_1,4_0260,4_0264,1993-01-01,2018-03-01,project_conflict
4_0260_19930101_1_1,4_0264_20130101_2_1,4_0260,4_0264,2013-01-01,2018-03-01,project_conflict
4_0260_20050801_2_1,4_0264_19930101_1_1,4_0260,4_0264,2005-08-01,2018-03-01,project_conflict
4_0260_20050801_2_1,4_0264_20130101_2_1,4_0260,4_0264,2013-01-01,2018-03-01,project_conflict
4_0260_20070801_3_1,4_0264_19930101_1_1,4_0260,4_0264,2007-08-01,2018-03-01,project_conflict
4_0260_20070801_3_1,4_0264_20130101_2_1,4_0260,4_0264,2013-01-01,2018-03-01,project_conflict
4_0260_20090801_4_1,4_0264_19930101_1_1,4_0260,4_0264,2009-08-01,2018-03-01,project_conflict
4_0260_20090801_4_1,4_0264_20130101_2_1,4_0260,4_0264,2013-01-01,2018-03-01,project_conflict
4_0260_20110801_5_1,4_0264_19930101_1_1,4_0260,4_0264,2011-08-01,2018-03-01,project_conflict
4_0260_20110801_5_1,4_0264_20130101_2_1,4_0260,4_0264,2013-01-01,2018-03-01,project_conflict
4_0260_20130101_6_1,4_0264_19930101_1_1,4_0260,4_0264,2013-01-01,2018-03-01,project_conflict
4_0260_20130101_6_1,4_0264_20130101_2_1,4_0260,4_0264,2013-01-01,2018-03-01,project_conflict
4_0260_20150301_7_1,4_0264_19930101_1_1,4_0260,4_0264,2015-03-01,2018-03-01,project_conflict
4_0260_20150301_7_1,4_0264_20130101_2_1,4_0260,4_0264,2015-03-01,2018-03-01,project_conflict
4_0260_20160201_8_1,4_0264_19930101_1_1,4_0260,4_0264,2016-02-01,2018-03-01,project_conflict
4_0260_20160201_8_1,4_0264_20130101_2_1,4_0260,4_0264,2016-02-01,2018-03-01,project_conflict
4_0260_19930101_1_1,4_0263_19930101_1_1,4_0260,4_0263,1993-01-01,2018-03-01,project_conflict
4_0260_19930101_1_1,4_0263_20130101_2_1,4_0260,4_0263,2013-01-01,2018-03-01,project_conflict
4_0260_20050801_2_1,4_0263_19930101_1_1,4_0260,4_0263,2005-08-01,2018-03-01,project_conflict
4_0260_20050801_2_1,4_0263_20130101_2_1,4_0260,4_0263,2013-01-01,2018-03-01,project_conflict
4_0260_20070801_3_1,4_0263_19930101_1_1,4_0260,4_0263,2007-08-01,2018-03-01,project_conflict
4_0260_20070801_3_1,4_0263_20130101_2_1,4_0260,4_0263,2013-01-01,2018-03-01,project_conflict
4_0260_20090801_4_1,4_0263_19930101_1_1,4_0260,4_0263,2009-08-01,2018-03-01,project_conflict
4_0260_20090801_4_1,4_0263_20130101_2_1,4_0260,4_0263,2013-01-01,2018-03-01,project_conflict
4_0260_20110801_5_1,4_0263_19930101_1_1,4_0260,4_0263,2011-08-01,2018-03-01,project_conflict
4_0260_20110801_5_1,4_0263_20130101_2_1,4_0260,4_0263,2013-01-01,2018-03-01,project_conflict
4_0260_20130101_6_1,4_0263_19930101_1_1,4_0260,4_0263,2013-01-01,2018-03-01,project_conflict
4_0260_20130101_6_1,4_0263_20130101_2_1,4_0260,4_0263,2013-01-01,2018-03-01,project_conflict
4_0260_20150301_7_1,4_0263_19930101_1_1,4_0260,4_0263,2015-03-01,2018-03-01,project_conflict
4_0260_20150301_7_1,4_0263_20130101_2_1,4_0260,4_0263,2015-03-01,2018-03-01,project_conflict
4_0260_20160201_8_1,4_0263_19930101_1_1,4_0260,4_0263,2016-02-01,2018-03-01,project_conflict
4_0260_20160201_8_1,4_0263_20130101_2_1,4_0260,4_0263,2016-02-01,2018-03-01,project_conflict
4_0260_19930101_1_1,4_0262_19930101_1_1,4_0260,4_0262,1993-01-01,1993-01-01,project_conflict
4_0260_19930101_1_1,4_0262_20090801_2_1,4_0260,4_0262,2009-08-01,2009-08-01,project_conflict
4_0260_19930101_1_1,4_0262_20130101_3_1,4_0260,4_0262,2013-01-01,2013-01-01,project_conflict
4_0260_20050801_2_1,4_0262_20090801_2_1,4_0260,4_0262,2009-08-01,2009-08-01,project_conflict
4_0260_20050801_2_1,4_0262_20130101_3_1,4_0260,4_0262,2013-01-01,2013-01-01,project_conflict
4_0260_20070801_3_1,4_0262_20090801_2_1,4_0260,4_0262,2009-08-01,2009-08-01,project_conflict
4_0260_20070801_3_1,4_0262_20130101_3_1,4_0260,4_0262,2013-01-01,2013-01-01,project_conflict
4_0260_20090801_4_1,4_0262_20090801_2_1,4_0260,4_0262,2009-08-01,2009-08-01,project_conflict
4_0260_20090801_4_1,4_0262_20130101_3_1,4_0260,4_0262,2013-01-01,2013-01-01,project_conflict
4_0260_20110801_5_1,4_0262_20130101_3_1,4_0260,4_0262,2013-01-01,2013-01-01,project_conflict
4_0260_20130101_6_1,4_0262_20130101_3_1,4_0260,4_0262,2013-01-01,2013-01-01,project_conflict
4_0213_19930101_1_1,4_0260_19930101_1_1,4_0213,4_0260,1993-01-01,1993-01-01,project_conflict
4_0213_20090801_2_1,4_0260_19930101_1_1,4_0213,4_0260,2009-08-01,2009-08-01,project_conflict
4_0213_20090801_2_1,4_0260_20050801_2_1,4_0213,4_0260,2009-08-01,2009-08-01,project_conflict
4_0213_20090801_2_1,4_0260_20070801_3_1,4_0213,4_0260,2009-08-01,2009-08-01,project_conflict
4_0213_20090801_2_1,4_0260_20090801_4_1,4_0213,4_0260,2009-08-01,2009-08-01,project_conflict
4_0213_20130601_3_1,4_0260_19930101_1_1,4_0213,4_0260,2013-06-01,2013-06-01,project_conflict
4_0213_20130601_3_1,4_0260_20050801_2_1,4_0213,4_0260,2013-06-01,2013-06-01,project_conflict
4_0213_20130601_3_1,4_0260_20070801_3_1,4_0213,4_0260,2013-06-01,2013-06-01,project_conflict
4_0213_20130601_3_1,4_0260_20090801_4_1,4_0213,4_0260,2013-06-01,2013-06-01,project_conflict
4_0213_20130601_3_1,4_0260_20110801_5_1,4_0213,4_0260,2013-06-01,2013-06-01,project_conflict
4_0213_20130601_3_1,4_0260_20130101_6_1,4_0213,4_0260,2013-06-01,2013-06-01,project_conflict
4_0224_19930101_1_1,4_0261_19930101_1_1,4_0224,4_0261,1993-01-01,2018-03-01,project_conflict
4_0224_19930101_1_1,4_0261_20041215_2_1,4_0224,4_0261,2004-12-15,2018-03-01,project_conflict
4_0224_19930101_1_1,4_0261_20090801_3_1,4_0224,4_0261,2009-08-01,2018-03-01,project_conflict
4_0224_19930101_1_1,4_0261_20110801_4_1,4_0224,4_0261,2011-08-01,2018-03-01,project_conflict
4_0224_19930101_1_1,4_0261_20120101_5_1,4_0224,4_0261,2012-01-01,2018-03-01,project_conflict
4_0224_19930101_1_1,4_0261_20150301_6_1,4_0224,4_0261,2015-03-01,2018-03-01,project_conflict
4_0224_19930101_1_1,4_0261_20160201_7_1,4_0224,4_0261,2016-02-01,2018-03-01,project_conflict
4_0216_19930101_1_1,4_0261_19930101_1_1,4_0216,4_0261,1993-01-01,2018-03-01,project_conflict
4_0216_19930101_1_1,4_0261_20041215_2_1,4_0216,4_0261,2004-12-15,2018-03-01,project_conflict
4_0216_19930101_1_1,4_0261_20090801_3_1,4_0216,4_0261,2009-08-01,2018-03-01,project_conflict
4_0216_19930101_1_1,4_0261_20110801_4_1,4_0216,4_0261,2011-08-01,2018-03-01,project_conflict
4_0216_19930101_1_1,4_0261_20120101_5_1,4_0216,4_0261,2012-01-01,2018-03-01,project_conflict
4_0216_19930101_1_1,4_0261_20150301_6_1,4_0216,4_0261,2015-03-01,2018-03-01,project_conflict
4_0216_19930101_1_1,4_0261_20160201_7_1,4_0216,4_0261,2016-02-01,2018-03-01,project_conflict
4_0215_19930101_1_1,4_0261_19930101_1_1,4_0215,4_0261,1993-01-01,1993-01-01,project_conflict
4_0223_19930101_1_1,4_0261_19930101_1_1,4_0223,4_0261,1993-01-01,2018-03-01,project_conflict
4_0223_19930101_1_1,4_0261_20041215_2_1,4_0223,4_0261,2004-12-15,2018-03-01,project_conflict
4_0223_19930101_1_1,4_0261_20090801_3_1,4_0223,4_0261,2009-08-01,2018-03-01,project_conflict
4_0223_19930101_1_1,4_0261_20110801_4_1,4_0223,4_0261,2011-08-01,2018-03-01,project_conflict
4_0223_19930101_1_1,4_0261_20120101_5_1,4_0223,4_0261,2012-01-01,2018-03-01,project_conflict
4_0223_19930101_1_1,4_0261_20150301_6_1,4_0223,4_0261,2015-03-01,2018-03-01,project_conflict
4_0223_19930101_1_1,4_0261_20160201_7_1,4_0223,4_0261,2016-02-01,2018-03-01,project_conflict
4_0262_19930101_1_1,4_0263_19930101_1_1,4_0262,4_0263,1993-01-01,1993-01-01,project_conflict
4_0262_20090801_2_1,4_0263_19930101_1_1,4_0262,4_0263,2009-08-01,2009-08-01,project_conflict
4_0262_20130101_3_1,4_0263_19930101_1_1,4_0262,4_0263,2013-01-01,2013-01-01,project_conflict
4_0262_20130101_3_1,4_0263_20130101_2_1,4_0262,4_0263,2013-01-01,2013-01-01,project_conflict
4_0262_19930101_1_1,4_0264_19930101_1_1,4_0262,4_0264,1993-01-01,1993-01-01,project_conflict
4_0262_20090801_2_1,4_0264_19930101_1_1,4_0262,4_0264,2009-08-01,2009-08-01,project_conflict
4_0262_20130101_3_1,4_0264_19930101_1_1,4_0262,4_0264,2013-01-01,2013-01-01,project_conflict
4_0262_20130101_3_1,4_0264_20130101_2_1,4_0262,4_0264,2013-01-01,2013-01-01,project_conflict
4_0262_19930101_1_1,4_0265_19930101_1_1,4_0262,4_0265,1993-01-01,1993-01-01,project_conflict
4_0262_20090801_2_1,4_0265_19930101_1_1,4_0262,4_0265,2009-08-01,2009-08-01,project_conflict
4_0262_20130101_3_1,4_0265_19930101_1_1,4_0262,4_0265,2013-01-01,2013-01-01,project_conflict
4_0262_19930101_1_1,4_0266_19930101_1_1,4_0262,4_0266,1993-01-01,1993-01-01,project_conflict
4_0262_20090801_2_1,4_0266_19930101_1_1,4_0262,4_0266,2009-08-01,2009-08-01,project_conflict
4_0262_20130101_3_1,4_0266_19930101_1_1,4_0262,4_0266,2013-01-01,2013-01-01,project_conflict
4_0263_19930101_1_1,4_0264_19930101_1_1,4_0263,4_0264,1993-01-01,2023-08-01,project_conflict
4_0263_19930101_1_1,4_0264_20130101_2_1,4_0263,4_0264,2013-01-01,2023-08-01,project_conflict
4_0263_20130101_2_1,4_0264_19930101_1_1,4_0263,4_0264,2013-01-01,2023-08-01,project_conflict
4_0263_20130101_2_1,4_0264_20130101_2_1,4_0263,4_0264,2013-01-01,2023-08-01,project_conflict
4_0263_19930101_1_1,4_0265_19930101_1_1,4_0263,4_0265,1993-01-01,2023-08-01,project_conflict
4_0263_20130101_2_1,4_0265_19930101_1_1,4_0263,4_0265,2013-01-01,2023-08-01,project_conflict
4_0263_19930101_1_1,4_0266_19930101_1_1,4_0263,4_0266,1993-01-01,2023-08-01,project_conflict
4_0263_20130101_2_1,4_0266_19930101_1_1,4_0263,4_0266,2013-01-01,2023-08-01,project_conflict
4_0263_19930101_1_1,4_0267_19930101_1_1,4_0263,4_0267,1993-01-01,2023-08-01,project_conflict
4_0263_19930101_1_1,4_0267_20071101_2_1,4_0263,4_0267,2007-11-01,2023-08-01,project_conflict
4_0263_20130101_2_1,4_0267_19930101_1_1,4_0263,4_0267,2013-01-01,2023-08-01,project_conflict
4_0263_20130101_2_1,4_0267_20071101_2_1,4_0263,4_0267,2013-01-01,2023-08-01,project_conflict
4_0264_19930101_1_1,4_0265_19930101_1_1,4_0264,4_0265,1993-01-01,2023-08-01,project_conflict
4_0264_20130101_2_1,4_0265_19930101_1_1,4_0264,4_0265,2013-01-01,2023-08-01,project_conflict
4_0264_19930101_1_1,4_0266_19930101_1_1,4_0264,4_0266,1993-01-01,2023-08-01,project_conflict
4_0264_20130101_2_1,4_0266_19930101_1_1,4_0264,4_0266,2013-01-01,2023-08-01,project_conflict
4_0264_19930101_1_1,4_0267_19930101_1_1,4_0264,4_0267,1993-01-01,2023-08-01,project_conflict
4_0264_19930101_1_1,4_0267_20071101_2_1,4_0264,4_0267,2007-11-01,2023-08-01,project_conflict
4_0264_20130101_2_1,4_0267_19930101_1_1,4_0264,4_0267,2013-01-01,2023-08-01,project_conflict
4_0264_20130101_2_1,4_0267_20071101_2_1,4_0264,4_0267,2013-01-01,2023-08-01,project_conflict
4_0264_19930101_1_1,4_0268_19930101_1_1,4_0264,4_0268,1993-01-01,1993-01-01,project_conflict
4_0265_19930101_1_1,4_0266_19930101_1_1,4_0265,4_0266,1993-01-01,2023-08-01,project_conflict
4_0265_19930101_1_1,4_0267_19930101_1_1,4_0265,4_0267,1993-01-01,2023-08-01,project_conflict
4_0265_19930101_1_1,4_0267_20071101_2_1,4_0265,4_0267,2007-11-01,2023-08-01,project_conflict
4_0265_19930101_1_1,4_0268_19930101_1_1,4_0265,4_0268,1993-01-01,1993-01-01,project_conflict
4_0266_19930101_1_1,4_0267_19930101_1_1,4_0266,4_0267,1993-01-01,2023-08-01,project_conflict
4_0266_19930101_1_1,4_0267_20071101_2_1,4_0266,4_0267,2007-11-01,2023-08-01,project_conflict
4_0266_19930101_1_1,4_0268_19930101_1_1,4_0266,4_0268,1993-01-01,1993-01-01,project_conflict
4_0213_19930101_1_1,4_0266_19930101_1_1,4_0213,4_0266,1993-01-01,1993-01-01,project_conflict
4_0213_20090801_2_1,4_0266_19930101_1_1,4_0213,4_0266,2009-08-01,2009-08-01,project_conflict
4_0213_20130601_3_1,4_0266_19930101_1_1,4_0213,4_0266,2013-06-01,2013-06-01,project_conflict
4_0213_20180401_4_1,4_0266_19930101_1_1,4_0213,4_0266,2018-04-01,2018-04-01,project_conflict
4_0267_19930101_1_1,4_0268_19930101_1_1,4_0267,4_0268,1993-01-01,1993-01-01,project_conflict
4_0262_19930101_1_1,4_0267_19930101_1_1,4_0262,4_0267,1993-01-01,1993-01-01,project_conflict
4_0262_20090801_2_1,4_0267_19930101_1_1,4_0262,4_0267,2009-08-01,2009-08-01,project_conflict
4_0262_20090801_2_1,4_0267_20071101_2_1,4_0262,4_0267,2009-08-01,2009-08-01,project_conflict
4_0262_20130101_3_1,4_0267_19930101_1_1,4_0262,4_0267,2013-01-01,2013-01-01,project_conflict
4_0262_20130101_3_1,4_0267_20071101_2_1,4_0262,4_0267,2013-01-01,2013-01-01,project_conflict
4_0213_19930101_1_1,4_0267_19930101_1_1,4_0213,4_0267,1993-01-01,1993-01-01,project_conflict
4_0213_20090801_2_1,4_0267_19930101_1_1,4_0213,4_0267,2009-08-01,2009-08-01,project_conflict
4_0213_20090801_2_1,4_0267_20071101_2_1,4_0213,4_0267,2009-08-01,2009-08-01,project_conflict
4_0213_20130601_3_1,4_0267_19930101_1_1,4_0213,4_0267,2013-06-01,2013-06-01,project_conflict
4_0213_20130601_3_1,4_0267_20071101_2_1,4_0213,4_0267,2013-06-01,2013-06-01,project_conflict
4_0213_20180401_4_1,4_0267_19930101_1_1,4_0213,4_0267,2018-04-01,2018-04-01,project_conflict
4_0213_20180401_4_1,4_0267_20071101_2_1,4_0213,4_0267,2018-04-01,2018-04-01,project_conflict
4_0263_19930101_1_1,4_0268_19930101_1_1,4_0263,4_0268,1993-01-01,1993-01-01,project_conflict
4_0262_19930101_1_1,4_0268_19930101_1_1,4_0262,4_0268,1993-01-01,1993-01-01,project_conflict
4_0213_19930101_1_1,4_0268_19930101_1_1,4_0213,4_0268,1993-01-01,1993-01-01,project_conflict
4_0502_19870101_1_1,4_0506_19870101_1_1,4_0502,4_0506,1987-01-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0506_19900420_2_1,4_0502,4_0506,1990-04-20,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0506_19980528_3_1,4_0502,4_0506,1998-05-28,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0506_20010823_4_1,4_0502,4_0506,2001-08-23,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0506_20020501_5_1,4_0502,4_0506,2002-05-01,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0506_20030416_6_1,4_0502,4_0506,2003-04-16,2009-01-01,project_conflict
4_0502_19870101_1_1,4_0506_20070801_7_1,4_0502,4_0506,2007-08-01,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0506_19870101_1_1,4_0502,4_0506,1990-04-20,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0506_19900420_2_1,4_0502,4_0506,1990-04-20,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0506_19980528_3_1,4_0502,4_0506,1998-05-28,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0506_20010823_4_1,4_0502,4_0506,2001-08-23,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0506_20020501_5_1,4_0502,4_0506,2002-05-01,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0506_20030416_6_1,4_0502,4_0506,2003-04-16,2009-01-01,project_conflict
4_0502_19900420_2_1,4_0506_20070801_7_1,4_0502,4_0506,2007-08-01,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0506_19870101_1_1,4_0502,4_0506,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0506_19900420_2_1,4_0502,4_0506,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0506_19980528_3_1,4_0502,4_0506,1998-05-28,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0506_20010823_4_1,4_0502,4_0506,2001-08-23,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0506_20020501_5_1,4_0502,4_0506,2002-05-01,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0506_20030416_6_1,4_0502,4_0506,2003-04-16,2009-01-01,project_conflict
4_0502_19980528_3_1,4_0506_20070801_7_1,4_0502,4_0506,2007-08-01,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0506_19870101_1_1,4_0502,4_0506,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0506_19900420_2_1,4_0502,4_0506,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0506_19980528_3_1,4_0502,4_0506,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0506_20010823_4_1,4_0502,4_0506,2001-08-23,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0506_20020501_5_1,4_0502,4_0506,2002-05-01,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0506_20030416_6_1,4_0502,4_0506,2003-04-16,2009-01-01,project_conflict
4_0502_20010823_4_1,4_0506_20070801_7_1,4_0502,4_0506,2007-08-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0506_19870101_1_1,4_0502,4_0506,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0506_19900420_2_1,4_0502,4_0506,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0506_19980528_3_1,4_0502,4_0506,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0506_20010823_4_1,4_0502,4_0506,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0506_20020501_5_1,4_0502,4_0506,2002-05-01,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0506_20030416_6_1,4_0502,4_0506,2003-04-16,2009-01-01,project_conflict
4_0502_20020501_5_1,4_0506_20070801_7_1,4_0502,4_0506,2007-08-01,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0506_19870101_1_1,4_0502,4_0506,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0506_19900420_2_1,4_0502,4_0506,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0506_19980528_3_1,4_0502,4_0506,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0506_20010823_4_1,4_0502,4_0506,2003-04-16,2009-01-01,project_conflict
4_0502_20030416_6_1,4_0506_20020501_5_1,4_0502,4_0506,2003-04-16,2009-01-01,project_conflict
