source,target,edge_role,distance_km,diversion_potential,speed_mph,travel_time_hours,capacity_proxy,demand_proxy
32_A310,32_A350,spatial,0.5828618362789808,0.8436553900385767,55.0,0.008231237597668225,2.0,119470.70999922616
32_A310,32_A351,spatial,0.9088602991453848,0.5348696801501912,55.0,0.012835022984371131,2.0,99723.50622395905
32_A320,32_A330,spatial,0.8444526518778571,0.8400915557972767,55.0,0.011925451256102969,2.0,119482.42997016758
32_A320,32_A350,spatial,0.4027346238710765,0.8431084096239777,55.0,0.005687461713145487,2.0,119477.68977021611
32_A320,32_A351,spatial,0.7300710854683395,0.5345188632979716,55.0,0.01031014246196266,2.0,99729.33231502154
32_A320,32_A352,spatial,0.9398614208069628,0.5331042424813313,55.0,0.013272824161781775,2.0,99729.33231502154
32_A330,32_A350,spatial,1.2449082324055205,0.8351175130375543,55.0,0.01758072807381118,2.0,119475.01990597365
32_A330,32_A351,spatial,1.5690153898945145,0.5294511673348263,55.0,0.02215780424237314,2.0,99727.10375018418
32_A330,32_A352,spatial,1.7803829719124584,0.5280243229111274,55.0,0.025142759989590008,2.0,99727.10375018418
32_A330,32_AA59,spatial,32.274402030769544,0.2,62.5,0.4010886702719071,2.0,414018.1988274699
