node_id,number_of_years_in_panel,number_of_years_with_monthlyagg_missing,number_of_years_with_all_monthlyagg_missing,has_MERRA_ID_mapping,MERRA_ID,percent_missing
42_0661,37,0,0,True,145316,0.0
42_0662,37,0,0,True,145316,0.0
42_1597,37,0,0,True,146469,0.0
42_1598,37,0,0,True,144742,0.0
42_1599,37,0,0,True,145891,0.0
42_1605,37,0,0,True,145318,0.0
42_1606,37,0,0,True,144163,0.0
42_1608,37,0,0,True,144163,0.0
42_1610,37,0,0,True,144166,0.0
42_1613,37,0,0,True,144168,0.0
42_1614,37,0,0,True,145316,0.0
42_1617,37,0,0,True,144168,0.0
42_1618,37,0,0,True,144163,0.0
42_1623,37,0,0,True,145318,0.0
42_1627,37,0,0,True,145316,0.0
42_1690,37,0,0,True,145318,0.0
42_1691,37,0,0,True,145312,0.0
42_3044,37,0,0,True,144744,0.0
42_5020,37,0,0,True,144169,0.0
42_7025,37,0,0,True,144739,0.0
42_7037,37,0,0,True,145315,0.0
42_9027,37,0,0,True,144744,0.0
42_A310,37,0,0,True,145318,0.0
42_A320,37,0,0,True,145318,0.0
42_A330,37,0,0,True,145318,0.0
42_A340,37,0,0,True,145318,0.0
42_A350,37,0,0,True,145318,0.0
42_A351,37,0,0,True,145318,0.0
42_A410,37,0,0,True,145318,0.0
42_A411,37,0,0,True,145318,0.0
42_A430,37,0,0,True,145318,0.0
42_B310,37,0,0,True,146469,0.0
42_B330,37,0,0,True,146469,0.0
42_B340,37,0,0,True,146469,0.0
42_B350,37,0,0,True,146469,0.0
42_B351,37,0,0,True,146469,0.0
42_C410,37,0,0,True,144163,0.0
42_C411,37,0,0,True,144163,0.0
42_C430,37,0,0,True,144163,0.0
44_7401,37,0,0,True,146478,0.0
45_1008,37,0,0,True,138396,0.0
45_1011,37,0,0,True,136097,0.0
45_1024,37,0,0,True,137247,0.0
45_1025,37,0,0,True,137822,0.0
45_3012,37,0,0,True,137823,0.0
45_5017,37,0,0,True,137247,0.0
45_5034,37,0,0,True,137249,0.0
45_5035,37,0,0,True,137249,0.0
45_7019,37,0,0,True,138397,0.0
46_0601,37,0,0,True,150468,0.0
46_0602,37,0,0,True,150468,0.0
46_0603,37,0,0,True,150468,0.0
46_0604,37,0,0,True,150468,0.0
46_0605,37,0,0,True,150468,0.0
46_0606,37,0,0,True,150468,0.0
46_0607,37,0,0,True,150468,0.0
46_0608,37,0,0,True,150468,0.0
46_0660,37,0,0,True,150468,0.0
46_0661,37,0,0,True,150468,0.0
46_0662,37,0,0,True,150468,0.0
46_0803,37,0,0,True,151040,0.0
46_0804,37,0,0,True,151040,0.0
46_0859,37,0,0,True,151040,0.0
46_3009,37,0,0,True,149894,0.0
46_3010,37,0,0,True,150470,0.0
46_3012,37,0,0,True,149307,0.0
46_3013,37,0,0,True,149307,0.0
46_3052,37,0,0,True,149317,0.0
46_3053,37,0,0,True,148731,0.0
46_5020,37,0,0,True,149307,0.0
46_5025,37,0,0,True,148734,0.0
46_5040,37,0,0,True,148166,0.0
46_6600,37,0,0,True,147590,0.0
46_7049,37,0,0,True,147589,0.0
46_9106,37,0,0,True,151038,0.0
46_9187,37,0,0,True,149886,0.0
46_9197,37,0,0,True,148739,0.0
46_A410,37,0,0,True,147590,0.0
46_A411,37,0,0,True,147590,0.0
46_A412,37,0,0,True,147590,0.0
46_A420,37,0,0,True,147590,0.0
46_A421,37,0,0,True,147590,0.0
46_A422,37,0,0,True,147590,0.0
46_A423,37,0,0,True,147590,0.0
46_A430,37,0,0,True,147590,0.0
47_0601,37,0,0,True,138963,0.0
47_0602,37,0,0,True,138963,0.0
47_0603,37,0,0,True,138963,0.0
47_0604,37,0,0,True,138963,0.0
47_0605,37,0,0,True,138963,0.0
47_0606,37,0,0,True,138963,0.0
47_0607,37,0,0,True,138963,0.0
47_0608,37,0,0,True,138963,0.0
47_0661,37,0,0,True,138963,0.0
47_0662,37,0,0,True,138963,0.0
47_1023,37,0,0,True,139546,0.0
47_1028,37,0,0,True,140124,0.0
47_1029,37,0,0,True,138392,0.0
47_2001,37,0,0,True,139538,0.0
47_2008,37,0,0,True,139539,0.0
47_3075,37,0,0,True,139544,0.0
47_3101,37,0,0,True,139543,0.0
47_3104,37,0,0,True,139547,0.0
47_3108,37,0,0,True,139546,0.0
47_3109,37,0,0,True,138966,0.0
47_3110,37,0,0,True,138970,0.0
47_6015,37,0,0,True,138970,0.0
47_6022,37,0,0,True,139544,0.0
47_9024,37,0,0,True,139543,0.0
47_9025,37,0,0,True,139543,0.0
47_A310,37,0,0,True,139543,0.0
47_A320,37,0,0,True,139543,0.0
47_A330,37,0,0,True,139543,0.0
47_A350,37,0,0,True,139543,0.0
47_B310,37,0,0,True,139544,0.0
47_B320,37,0,0,True,139544,0.0
47_B330,37,0,0,True,139544,0.0
47_B350,37,0,0,True,139544,0.0
47_C310,37,0,0,True,139546,0.0
47_C311,37,0,0,True,139546,0.0
47_C320,37,0,0,True,139546,0.0
47_C330,37,0,0,True,139546,0.0
47_C350,37,0,0,True,139546,0.0
48_0001,37,0,0,True,133189,0.0
48_0113,37,0,0,True,128580,0.0
48_0114,37,0,0,True,128580,0.0
48_0115,37,0,0,True,128580,0.0
48_0116,37,0,0,True,128580,0.0
48_0117,37,0,0,True,128580,0.0
48_0118,37,0,0,True,128580,0.0
48_0119,37,0,0,True,128580,0.0
48_0120,37,0,0,True,128580,0.0
48_0121,37,0,0,True,128580,0.0
48_0122,37,0,0,True,128580,0.0
48_0123,37,0,0,True,128580,0.0
48_0124,37,0,0,True,128580,0.0
48_0160,37,0,0,True,128580,0.0
48_0161,37,0,0,True,128580,0.0
48_0162,37,0,0,True,128580,0.0
48_0163,37,0,0,True,128580,0.0
48_0164,37,0,0,True,128580,0.0
48_0165,37,0,0,True,128580,0.0
48_0166,37,0,0,True,128580,0.0
48_0167,37,0,0,True,128580,0.0
48_0801,37,0,0,True,133767,0.0
48_0802,37,0,0,True,133767,0.0
48_0901,37,0,0,True,132035,0.0
48_0902,37,0,0,True,132035,0.0
48_0903,37,0,0,True,132035,0.0
48_1039,37,0,0,True,135494,0.0
48_1046,37,0,0,True,138367,0.0
48_1047,37,0,0,True,138367,0.0
48_1048,37,0,0,True,134909,0.0
48_1049,37,0,0,True,134346,0.0
48_1050,37,0,0,True,133192,0.0
48_1056,37,0,0,True,139520,0.0
48_1060,37,0,0,True,130886,0.0
48_1061,37,0,0,True,139518,0.0
48_1065,37,0,0,True,138365,0.0
48_1068,37,0,0,True,136648,0.0
48_1069,37,0,0,True,135495,0.0
48_1070,37,0,0,True,135495,0.0
48_1076,37,0,0,True,136061,0.0
48_1077,37,0,0,True,137792,0.0
48_1087,37,0,0,True,135496,0.0
48_1092,37,0,0,True,132034,0.0
48_1093,37,0,0,True,131460,0.0
48_1094,37,0,0,True,132035,0.0
48_1096,37,0,0,True,132035,0.0
48_1109,37,0,0,True,133192,0.0
48_1111,37,0,0,True,136638,0.0
48_1113,37,0,0,True,134921,0.0
48_1116,37,0,0,True,134922,0.0
48_1119,37,0,0,True,134921,0.0
48_1122,37,0,0,True,131460,0.0
48_1123,37,0,0,True,132610,0.0
48_1130,37,0,0,True,132036,0.0
48_1168,37,0,0,True,135496,0.0
48_1169,37,0,0,True,134921,0.0
48_1174,37,0,0,True,130308,0.0
48_1178,37,0,0,True,133190,0.0
48_1181,37,0,0,True,130884,0.0
48_1183,37,0,0,True,136639,0.0
48_2108,37,0,0,True,132041,0.0
48_2133,37,0,0,True,133765,0.0
48_2172,37,0,0,True,135487,0.0
48_2176,37,0,0,True,137214,0.0
48_3003,37,0,0,True,136070,0.0
48_3010,37,0,0,True,132617,0.0
48_3559,37,0,0,True,133192,0.0
48_3569,37,0,0,True,136072,0.0
48_3579,37,0,0,True,135496,0.0
48_3589,37,0,0,True,137218,0.0
48_3609,37,0,0,True,136640,0.0
48_3629,37,0,0,True,132039,0.0
48_3669,37,0,0,True,134345,0.0
48_3679,37,0,0,True,134346,0.0
48_3689,37,0,0,True,133193,0.0
48_3699,37,0,0,True,132040,0.0
48_3719,37,0,0,True,132619,0.0
48_3729,37,0,0,True,128005,0.0
48_3739,37,0,0,True,129157,0.0
48_3749,37,0,0,True,130307,0.0
48_3769,37,0,0,True,134903,0.0
48_3779,37,0,0,True,134903,0.0
48_3835,37,0,0,True,133191,0.0
48_3845,37,0,0,True,136646,0.0
48_3855,37,0,0,True,132614,0.0
48_3865,37,0,0,True,134339,0.0
48_3875,37,0,0,True,139518,0.0
48_4142,37,0,0,True,133771,0.0
48_4143,37,0,0,True,132618,0.0
48_4146,37,0,0,True,132041,0.0
48_4152,37,0,0,True,132617,0.0
48_5024,37,0,0,True,132038,0.0
48_5026,37,0,0,True,131464,0.0
48_5035,37,0,0,True,136070,0.0
48_5154,37,0,0,True,132037,0.0
48_5274,37,0,0,True,135493,0.0
48_5278,37,0,0,True,134909,0.0
48_5283,37,0,0,True,136070,0.0
48_5284,37,0,0,True,136070,0.0
48_5287,37,0,0,True,136069,0.0
48_5301,37,0,0,True,135493,0.0
48_5310,37,0,0,True,136069,0.0
48_5317,37,0,0,True,135494,0.0
48_5323,37,0,0,True,138367,0.0
48_5328,37,0,0,True,136644,0.0
48_5334,37,0,0,True,138369,0.0
48_5335,37,0,0,True,138367,0.0
48_5336,37,0,0,True,138366,0.0
48_6079,37,0,0,True,138364,0.0
48_6086,37,0,0,True,130308,0.0
48_6160,37,0,0,True,137788,0.0
48_6179,37,0,0,True,137788,0.0
48_7165,37,0,0,True,132617,0.0
48_9005,37,0,0,True,132035,0.0
48_9167,37,0,0,True,134919,0.0
48_9355,37,0,0,True,135494,0.0
48_A310,37,0,0,True,132035,0.0
48_A320,37,0,0,True,132035,0.0
48_A330,37,0,0,True,132035,0.0
48_A340,37,0,0,True,132035,0.0
48_A410,37,0,0,True,136070,0.0
48_A420,37,0,0,True,136070,0.0
48_A430,37,0,0,True,136070,0.0
48_A502,37,0,0,True,135495,0.0
48_A503,37,0,0,True,135495,0.0
48_A504,37,0,0,True,135495,0.0
48_A505,37,0,0,True,135495,0.0
48_A506,37,0,0,True,135495,0.0
48_A507,37,0,0,True,135495,0.0
48_A508,37,0,0,True,135495,0.0
48_A509,37,0,0,True,135495,0.0
48_A807,37,0,0,True,133765,0.0
48_A808,37,0,0,True,133765,0.0
48_AA01,37,0,0,True,136642,0.0
48_AA02,37,0,0,True,136642,0.0
48_AA03,37,0,0,True,136642,0.0
48_B310,37,0,0,True,135495,0.0
48_B320,37,0,0,True,135495,0.0
48_B330,37,0,0,True,135495,0.0
48_B340,37,0,0,True,135495,0.0
48_B350,37,0,0,True,135495,0.0
48_B410,37,0,0,True,132618,0.0
48_B420,37,0,0,True,132618,0.0
48_B430,37,0,0,True,132618,0.0
48_C410,37,0,0,True,137218,0.0
48_C420,37,0,0,True,137218,0.0
48_C430,37,0,0,True,137218,0.0
48_D310,37,0,0,True,135487,0.0
48_D320,37,0,0,True,135487,0.0
48_D330,37,0,0,True,135487,0.0
48_D350,37,0,0,True,135487,0.0
48_D410,37,0,0,True,132617,0.0
48_D420,37,0,0,True,132617,0.0
48_D430,37,0,0,True,132617,0.0
48_E310,37,0,0,True,136639,0.0
48_E320,37,0,0,True,136639,0.0
48_E330,37,0,0,True,136639,0.0
48_E340,37,0,0,True,136639,0.0
48_E350,37,0,0,True,136639,0.0
48_E351,37,0,0,True,136639,0.0
48_E352,37,0,0,True,136639,0.0
48_E410,37,0,0,True,133771,0.0
48_E420,37,0,0,True,133771,0.0
48_E430,37,0,0,True,133771,0.0
48_F310,37,0,0,True,135496,0.0
48_F320,37,0,0,True,135496,0.0
48_F330,37,0,0,True,135496,0.0
48_F340,37,0,0,True,135496,0.0
48_F350,37,0,0,True,135496,0.0
48_G310,37,0,0,True,134921,0.0
48_G320,37,0,0,True,134921,0.0
48_G330,37,0,0,True,134921,0.0
48_G350,37,0,0,True,134921,0.0
48_H310,37,0,0,True,133192,0.0
48_H320,37,0,0,True,133192,0.0
48_H330,37,0,0,True,133192,0.0
48_H340,37,0,0,True,133192,0.0
48_H350,37,0,0,True,133192,0.0
48_H351,37,0,0,True,133192,0.0
48_I310,37,0,0,True,133192,0.0
48_I320,37,0,0,True,133192,0.0
48_I330,37,0,0,True,133192,0.0
48_I340,37,0,0,True,133192,0.0
48_I350,37,0,0,True,133192,0.0
48_J310,37,0,0,True,131460,0.0
48_J320,37,0,0,True,131460,0.0
48_J330,37,0,0,True,131460,0.0
48_J340,37,0,0,True,131460,0.0
48_J350,37,0,0,True,131460,0.0
48_J351,37,0,0,True,131460,0.0
48_K310,37,0,0,True,132035,0.0
48_K320,37,0,0,True,132035,0.0
48_K330,37,0,0,True,132035,0.0
48_K340,37,0,0,True,132035,0.0
48_K350,37,0,0,True,132035,0.0
48_K351,37,0,0,True,132035,0.0
48_L310,37,0,0,True,134903,0.0
48_L320,37,0,0,True,134903,0.0
48_L330,37,0,0,True,134903,0.0
48_L340,37,0,0,True,134903,0.0
48_L350,37,0,0,True,134903,0.0
48_M310,37,0,0,True,130307,0.0
48_M320,37,0,0,True,130307,0.0
48_M330,37,0,0,True,130307,0.0
48_M340,37,0,0,True,130307,0.0
48_M350,37,0,0,True,130307,0.0
48_N310,37,0,0,True,129157,0.0
48_N320,37,0,0,True,129157,0.0
48_N330,37,0,0,True,129157,0.0
48_N340,37,0,0,True,129157,0.0
48_N350,37,0,0,True,129157,0.0
48_Q310,37,0,0,True,134339,0.0
48_Q320,37,0,0,True,134339,0.0
48_Q330,37,0,0,True,134339,0.0
48_Q340,37,0,0,True,134339,0.0
48_Q350,37,0,0,True,134339,0.0
48_Q353,37,0,0,True,134339,0.0
49_0803,37,0,0,True,144687,0.0
49_0804,37,0,0,True,144687,0.0
49_1001,37,0,0,True,141234,0.0
49_1004,37,0,0,True,141805,0.0
49_1005,37,0,0,True,145262,0.0
49_1006,37,0,0,True,142958,0.0
49_1007,37,0,0,True,143536,0.0
49_1008,37,0,0,True,142958,0.0
49_1017,37,0,0,True,142381,0.0
49_3010,37,0,0,True,141805,0.0
49_3011,37,0,0,True,143534,0.0
49_3015,37,0,0,True,145262,0.0
49_7082,37,0,0,True,146414,0.0
49_7083,37,0,0,True,142958,0.0
49_7085,37,0,0,True,144687,0.0
49_7086,37,0,0,True,144686,0.0
49_A310,37,0,0,True,141805,0.0
49_A320,37,0,0,True,141805,0.0
49_A330,37,0,0,True,141805,0.0
49_A332,37,0,0,True,141805,0.0
49_A350,37,0,0,True,141805,0.0
49_A351,37,0,0,True,141805,0.0
49_A352,37,0,0,True,141805,0.0
49_A361,37,0,0,True,141805,0.0
49_A390,37,0,0,True,141805,0.0
49_B310,37,0,0,True,142381,0.0
49_B320,37,0,0,True,142381,0.0
49_B330,37,0,0,True,142381,0.0
49_B331,37,0,0,True,142381,0.0
49_B350,37,0,0,True,142381,0.0
49_B351,37,0,0,True,142381,0.0
49_B352,37,0,0,True,142381,0.0
49_B361,37,0,0,True,142381,0.0
49_B390,37,0,0,True,142381,0.0
49_C310,37,0,0,True,142958,0.0
49_C320,37,0,0,True,142958,0.0
49_C330,37,0,0,True,142958,0.0
49_C331,37,0,0,True,142958,0.0
49_C350,37,0,0,True,142958,0.0
49_C351,37,0,0,True,142958,0.0
49_C352,37,0,0,True,142958,0.0
49_C361,37,0,0,True,142958,0.0
49_C410,37,0,0,True,146414,0.0
49_C430,37,0,0,True,146414,0.0
49_C431,37,0,0,True,146414,0.0
49_C440,37,0,0,True,146414,0.0
49_C441,37,0,0,True,146414,0.0
49_C443,37,0,0,True,146414,0.0
49_C444,37,0,0,True,146414,0.0
49_C445,37,0,0,True,146414,0.0
49_C446,37,0,0,True,146414,0.0
49_C447,37,0,0,True,146414,0.0
49_C448,37,0,0,True,146414,0.0
49_C449,37,0,0,True,146414,0.0
49_C450,37,0,0,True,146414,0.0
49_C451,37,0,0,True,146414,0.0
49_C452,37,0,0,True,146414,0.0
49_C453,37,0,0,True,146414,0.0
49_C454,37,0,0,True,146414,0.0
49_C455,37,0,0,True,146414,0.0
49_C456,37,0,0,True,146414,0.0
49_C457,37,0,0,True,146414,0.0
49_C458,37,0,0,True,146414,0.0
49_D410,37,0,0,True,144686,0.0
49_D430,37,0,0,True,144686,0.0
49_D431,37,0,0,True,144686,0.0
49_D440,37,0,0,True,144686,0.0
49_D441,37,0,0,True,144686,0.0
49_D443,37,0,0,True,144686,0.0
49_D444,37,0,0,True,144686,0.0
49_D445,37,0,0,True,144686,0.0
49_D446,37,0,0,True,144686,0.0
49_D448,37,0,0,True,144686,0.0
49_D449,37,0,0,True,144686,0.0
49_D450,37,0,0,True,144686,0.0
49_D451,37,0,0,True,144686,0.0
49_D452,37,0,0,True,144686,0.0
49_D454,37,0,0,True,144686,0.0
49_D455,37,0,0,True,144686,0.0
49_D459,37,0,0,True,144686,0.0
49_D460,37,0,0,True,144686,0.0
49_D461,37,0,0,True,144686,0.0
49_D462,37,0,0,True,144686,0.0
49_E410,37,0,0,True,144687,0.0
49_E430,37,0,0,True,144687,0.0
49_E431,37,0,0,True,144687,0.0
49_E440,37,0,0,True,144687,0.0
49_E441,37,0,0,True,144687,0.0
49_E443,37,0,0,True,144687,0.0
49_E444,37,0,0,True,144687,0.0
49_E445,37,0,0,True,144687,0.0
49_E446,37,0,0,True,144687,0.0
49_E448,37,0,0,True,144687,0.0
49_E449,37,0,0,True,144687,0.0
49_E450,37,0,0,True,144687,0.0
49_E451,37,0,0,True,144687,0.0
49_E452,37,0,0,True,144687,0.0
49_E454,37,0,0,True,144687,0.0
49_E455,37,0,0,True,144687,0.0
49_E456,37,0,0,True,144687,0.0
49_E458,37,0,0,True,144687,0.0
49_E459,37,0,0,True,144687,0.0
49_E460,37,0,0,True,144687,0.0
49_E461,37,0,0,True,144687,0.0
49_E462,37,0,0,True,144687,0.0
4_0113,37,0,0,True,138922,0.0
4_0114,37,0,0,True,138922,0.0
4_0115,37,0,0,True,138922,0.0
4_0116,37,0,0,True,138922,0.0
4_0117,37,0,0,True,138922,0.0
4_0118,37,0,0,True,138922,0.0
4_0119,37,0,0,True,138922,0.0
4_0120,37,0,0,True,138922,0.0
4_0121,37,0,0,True,138922,0.0
4_0122,37,0,0,True,138922,0.0
4_0123,37,0,0,True,138922,0.0
4_0124,37,0,0,True,138922,0.0
4_0160,37,0,0,True,138922,0.0
4_0161,37,0,0,True,138922,0.0
4_0162,37,0,0,True,138922,0.0
4_0163,37,0,0,True,138922,0.0
4_0213,37,0,0,True,136621,0.0
4_0214,37,0,0,True,136621,0.0
4_0215,37,0,0,True,136621,0.0
4_0216,37,0,0,True,136621,0.0
4_0217,37,0,0,True,136621,0.0
4_0218,37,0,0,True,136621,0.0
4_0219,37,0,0,True,136621,0.0
4_0220,37,0,0,True,136621,0.0
4_0221,37,0,0,True,136621,0.0
4_0222,37,0,0,True,136621,0.0
4_0223,37,0,0,True,136621,0.0
4_0224,37,0,0,True,136621,0.0
4_0260,37,0,0,True,136621,0.0
4_0261,37,0,0,True,136621,0.0
4_0262,37,0,0,True,136621,0.0
4_0263,37,0,0,True,136621,0.0
4_0264,37,0,0,True,136621,0.0
4_0265,37,0,0,True,136621,0.0
4_0266,37,0,0,True,136621,0.0
4_0267,37,0,0,True,136621,0.0
4_0268,37,0,0,True,136621,0.0
4_0501,37,0,0,True,136046,0.0
4_0502,37,0,0,True,136046,0.0
4_0503,37,0,0,True,136046,0.0
4_0504,37,0,0,True,136046,0.0
4_0505,37,0,0,True,136046,0.0
4_0506,37,0,0,True,136046,0.0
4_0507,37,0,0,True,136046,0.0
4_0508,37,0,0,True,136046,0.0
4_0509,37,0,0,True,136046,0.0
4_0559,37,0,0,True,136046,0.0
4_0560,37,0,0,True,136046,0.0
4_0601,37,0,0,True,138351,0.0
4_0602,37,0,0,True,138351,0.0
4_0603,37,0,0,True,138351,0.0
4_0604,37,0,0,True,138351,0.0
4_0605,37,0,0,True,138351,0.0
4_0606,37,0,0,True,138351,0.0
4_0607,37,0,0,True,138351,0.0
4_0608,37,0,0,True,138351,0.0
4_0659,37,0,0,True,138351,0.0
4_0660,37,0,0,True,138350,0.0
4_0661,37,0,0,True,138351,0.0
4_0662,37,0,0,True,138351,0.0
4_0663,37,0,0,True,138351,0.0
4_0664,37,0,0,True,138351,0.0
4_0665,37,0,0,True,138351,0.0
4_0666,37,0,0,True,138351,0.0
4_0667,37,0,0,True,138351,0.0
4_0668,37,0,0,True,138351,0.0
4_0669,37,0,0,True,138351,0.0
4_0902,37,0,0,True,138922,0.0
4_0903,37,0,0,True,138922,0.0
4_1001,37,0,0,True,136621,0.0
4_1002,37,0,0,True,138349,0.0
4_1003,37,0,0,True,136620,0.0
4_1006,37,0,0,True,136621,0.0
4_1007,37,0,0,True,136621,0.0
4_1015,37,0,0,True,134319,0.0
4_1016,37,0,0,True,134319,0.0
4_1017,37,0,0,True,134895,0.0
4_1018,37,0,0,True,134895,0.0
4_1021,37,0,0,True,138347,0.0
4_1022,37,0,0,True,138347,0.0
4_1024,37,0,0,True,138924,0.0
4_1025,37,0,0,True,138924,0.0
4_1034,37,0,0,True,137194,0.0
4_1036,37,0,0,True,138922,0.0
4_1037,37,0,0,True,138346,0.0
4_1062,37,0,0,True,138348,0.0
4_1065,37,0,0,True,138348,0.0
4_6053,37,0,0,True,134896,0.0
4_6054,37,0,0,True,134895,0.0
4_6055,37,0,0,True,136045,0.0
4_6060,37,0,0,True,134319,0.0
4_7079,37,0,0,True,136621,0.0
4_7613,37,0,0,True,136622,0.0
4_7614,37,0,0,True,136621,0.0
4_A310,37,0,0,True,138922,0.0
4_A320,37,0,0,True,138922,0.0
4_A330,37,0,0,True,138922,0.0
4_A350,37,0,0,True,138922,0.0
4_A390,37,0,0,True,138922,0.0
4_A410,37,0,0,True,136622,0.0
4_A430,37,0,0,True,136622,0.0
4_A441,37,0,0,True,136622,0.0
4_A442,37,0,0,True,136622,0.0
4_A443,37,0,0,True,136622,0.0
4_A444,37,0,0,True,136622,0.0
4_A445,37,0,0,True,136622,0.0
4_A446,37,0,0,True,136622,0.0
4_A447,37,0,0,True,136622,0.0
4_A448,37,0,0,True,136622,0.0
4_A449,37,0,0,True,136622,0.0
4_A450,37,0,0,True,136622,0.0
4_A451,37,0,0,True,136622,0.0
4_A452,37,0,0,True,136622,0.0
4_A453,37,0,0,True,136622,0.0
4_A454,37,0,0,True,136622,0.0
4_A455,37,0,0,True,136622,0.0
4_A456,37,0,0,True,136622,0.0
4_A457,37,0,0,True,136622,0.0
4_A458,37,0,0,True,136622,0.0
4_A459,37,0,0,True,136622,0.0
4_A460,37,0,0,True,136622,0.0
4_A461,37,0,0,True,136622,0.0
4_A462,37,0,0,True,136622,0.0
4_A901,37,0,0,True,138922,0.0
4_A902,37,0,0,True,138922,0.0
4_A903,37,0,0,True,138922,0.0
4_AA01,37,0,0,True,138353,0.0
4_AA02,37,0,0,True,138353,0.0
4_AA03,37,0,0,True,138353,0.0
4_AA59,37,0,0,True,138353,0.0
4_AA60,37,0,0,True,138353,0.0
4_AA61,37,0,0,True,138353,0.0
4_B310,37,0,0,True,138347,0.0
4_B320,37,0,0,True,138347,0.0
4_B330,37,0,0,True,138347,0.0
4_B350,37,0,0,True,138347,0.0
4_B901,37,0,0,True,136621,0.0
4_B902,37,0,0,True,136621,0.0
4_B903,37,0,0,True,136621,0.0
4_B959,37,0,0,True,136621,0.0
4_B960,37,0,0,True,136621,0.0
4_B961,37,0,0,True,136621,0.0
4_B964,37,0,0,True,136621,0.0
4_BA01,37,0,0,True,136619,0.0
4_BA02,37,0,0,True,136619,0.0
4_BA03,37,0,0,True,136619,0.0
4_BA59,37,0,0,True,136619,0.0
4_BA60,37,0,0,True,136619,0.0
4_BA61,37,0,0,True,136619,0.0
4_C310,37,0,0,True,134895,0.0
4_C320,37,0,0,True,134895,0.0
4_C330,37,0,0,True,134895,0.0
4_C340,37,0,0,True,134895,0.0
4_C350,37,0,0,True,134895,0.0
4_D310,37,0,0,True,134319,0.0
4_D320,37,0,0,True,134319,0.0
4_D330,37,0,0,True,134319,0.0
4_D350,37,0,0,True,134319,0.0
50_1002,37,0,0,True,148780,0.0
50_1004,37,0,0,True,149356,0.0
50_1681,37,0,0,True,149356,0.0
50_1682,37,0,0,True,149356,0.0
50_1683,37,0,0,True,149356,0.0
51_0113,37,0,0,True,140130,0.0
51_0114,37,0,0,True,140130,0.0
51_0115,37,0,0,True,140130,0.0
51_0116,37,0,0,True,140130,0.0
51_0117,37,0,0,True,140130,0.0
51_0118,37,0,0,True,140130,0.0
51_0119,37,0,0,True,140130,0.0
51_0120,37,0,0,True,140130,0.0
51_0121,37,0,0,True,140130,0.0
51_0122,37,0,0,True,140130,0.0
51_0123,37,0,0,True,140130,0.0
51_0124,37,0,0,True,140130,0.0
51_0159,37,0,0,True,140130,0.0
51_1002,37,0,0,True,140704,0.0
51_1023,37,0,0,True,140709,0.0
51_1417,37,0,0,True,142437,0.0
51_1419,37,0,0,True,140702,0.0
51_1423,37,0,0,True,140701,0.0
51_1464,37,0,0,True,141286,0.0
51_2004,37,0,0,True,140130,0.0
51_2021,37,0,0,True,140128,0.0
51_2564,37,0,0,True,140711,0.0
51_5008,37,0,0,True,140711,0.0
51_5009,37,0,0,True,141285,0.0
51_5010,37,0,0,True,141285,0.0
51_A310,37,0,0,True,140709,0.0
51_A320,37,0,0,True,140709,0.0
51_A321,37,0,0,True,140709,0.0
51_A330,37,0,0,True,140709,0.0
51_A340,37,0,0,True,140709,0.0
51_A350,37,0,0,True,140709,0.0
53_0201,37,0,0,True,152164,0.0
53_0202,37,0,0,True,152164,0.0
53_0203,37,0,0,True,152164,0.0
53_0204,37,0,0,True,152164,0.0
53_0205,37,0,0,True,152164,0.0
53_0206,37,0,0,True,152164,0.0
53_0207,37,0,0,True,152164,0.0
53_0208,37,0,0,True,152164,0.0
53_0209,37,0,0,True,152164,0.0
53_0210,37,0,0,True,152164,0.0
53_0211,37,0,0,True,152164,0.0
53_0212,37,0,0,True,152164,0.0
53_0259,37,0,0,True,152164,0.0
53_0801,37,0,0,True,151588,0.0
53_0802,37,0,0,True,151588,0.0
53_1002,37,0,0,True,151588,0.0
53_1005,37,0,0,True,152163,0.0
53_1006,37,0,0,True,153313,0.0
53_1007,37,0,0,True,151010,0.0
53_1008,37,0,0,True,152741,0.0
53_1501,37,0,0,True,152738,0.0
53_1801,37,0,0,True,150429,0.0
53_3011,37,0,0,True,154461,0.0
53_3013,37,0,0,True,152741,0.0
53_3014,37,0,0,True,151586,0.0
53_3019,37,0,0,True,151010,0.0
53_3812,37,0,0,True,153309,0.0
53_3813,37,0,0,True,150429,0.0
53_6020,37,0,0,True,152736,0.0
53_6048,37,0,0,True,153310,0.0
53_6049,37,0,0,True,152733,0.0
53_6056,37,0,0,True,151590,0.0
53_7322,37,0,0,True,151589,0.0
53_7409,37,0,0,True,151584,0.0
53_A310,37,0,0,True,152741,0.0
53_A320,37,0,0,True,152741,0.0
53_A330,37,0,0,True,152741,0.0
53_A350,37,0,0,True,152741,0.0
53_A809,37,0,0,True,151588,0.0
53_A810,37,0,0,True,151588,0.0
53_AA01,37,0,0,True,152742,0.0
53_AA02,37,0,0,True,152741,0.0
53_AA03,37,0,0,True,152742,0.0
53_B310,37,0,0,True,152738,0.0
53_B320,37,0,0,True,152738,0.0
53_B330,37,0,0,True,152738,0.0
53_B350,37,0,0,True,152738,0.0
53_BA01,37,0,0,True,152742,0.0
53_BA59,37,0,0,True,152741,0.0
53_BA60,37,0,0,True,152742,0.0
53_C310,37,0,0,True,150429,0.0
53_C320,37,0,0,True,150429,0.0
53_C330,37,0,0,True,150429,0.0
53_C350,37,0,0,True,150429,0.0
54_1640,37,0,0,True,142430,0.0
