source,target,edge_type,distance_km,overlap_change_years,corr_change,overlap_level_years,corr_level
27_1004,27_2018,same_functional_class,2.7854938726092766,3,-0.2895288980118607,4,0.23336929492466008
27_1004,27_1020,same_functional_class,3.12616516821528,3,-0.6647434235378966,4,0.06652489794340079
27_1017,27_2018,same_functional_class,0.1739212418145784,3,0.8781738662232397,4,0.9841285200881561
27_1017,27_1020,same_functional_class,0.5145846030722832,3,0.9978654785997015,4,0.9998124003360288
27_1017,27_2023,same_functional_class,1.0494592852131492,3,0.9978654785997015,4,0.9998124003360288
27_1020,27_2018,same_functional_class,0.3406714856759238,3,0.9075365426858757,4,0.9853930597145535
27_1020,27_2023,same_functional_class,0.5351690614972795,3,1.0,4,1.0
27_2018,27_2023,same_functional_class,0.8756448748763378,3,0.9075365426858756,4,0.9853930597145535
27_1003,27_2023,same_functional_class,3.845443948071402,2,,3,0.9998690099328514
27_1004,27_2023,same_functional_class,3.66092425001464,3,-0.6647434235378966,4,0.06652489794340079
27_1016,27_A310,same_functional_class,0.383896725214948,2,,3,0.7517294838751389
27_1016,27_A320,same_functional_class,0.5985278640584225,2,,3,-1.0
27_1016,27_A330,same_functional_class,0.8441202439536518,2,,3,
27_1016,27_A340,same_functional_class,1.2110950357830177,2,,3,
27_1016,27_A350,same_functional_class,1.4159423292121012,2,,3,-0.06401843996644799
27_1018,27_D350,same_functional_class,79.42946192221476,2,,3,0.6606620554735159
27_1018,27_D340,same_functional_class,79.64605613692129,1,,2,
27_1018,27_D320,same_functional_class,79.78450946959657,1,,2,
27_1019,27_D320,same_functional_class,0.5479833048140206,2,,2,
27_1019,27_D340,same_functional_class,0.7620254228874821,2,,2,
27_1019,27_D310,same_functional_class,0.2126270401842557,2,,3,
27_1019,27_D350,same_functional_class,1.095944737013046,2,,2,
27_1023,27_6251,same_functional_class,1.7534156786692436,5,0.11877222542477822,6,0.5705955259709756
27_1023,27_B340,same_functional_class,0.1176125703733746,0,,1,
27_1023,27_B330,same_functional_class,0.1389865374957919,0,,1,
27_1023,27_B320,same_functional_class,0.8087162361740515,0,,1,
27_1023,27_B350,same_functional_class,0.8185111660743711,0,,1,
27_1028,27_C310,same_functional_class,0.2624290660706598,3,,4,
27_1028,27_C320,same_functional_class,0.7815507815219807,2,,3,0.5694947974514993
27_1028,27_C330,same_functional_class,1.0550190778588338,2,,3,-0.4999999999999999
27_1028,27_C340,same_functional_class,1.4828854012794157,2,,3,-0.9999999999999998
27_1028,27_C350,same_functional_class,1.6955118053882925,2,,3,
27_0501,27_0559,same_functional_class,0.2444252080838049,9,-0.17677669529663687,10,0.33333333333333326
27_0501,27_0561,same_functional_class,0.331123545958735,9,,10,
27_0501,27_0560,same_functional_class,2.0232879530032224,9,0.565685424949238,10,0.0
27_0501,27_0507,same_functional_class,2.9761831208619953,10,,11,
27_0501,27_0504,same_functional_class,3.28986755543779,10,,11,
27_0502,27_0509,same_functional_class,0.2256340358099952,10,,11,
27_0502,27_0508,same_functional_class,0.2489281922938672,10,,11,
27_0502,27_0505,same_functional_class,0.4272756559061655,10,,11,
27_0502,27_0503,same_functional_class,0.4475790149919847,8,,9,
27_0502,27_0506,same_functional_class,0.7975328359173209,10,,11,
27_0503,27_0508,same_functional_class,0.1986527570062828,8,,9,
27_0503,27_0509,same_functional_class,0.6731932743312259,8,,9,
27_0503,27_0505,same_functional_class,0.8748506760901323,8,,9,
27_0503,27_0506,same_functional_class,1.2450992086409074,8,,9,
27_0504,27_0506,same_functional_class,0.2866215909481969,11,,12,
27_0504,27_0507,same_functional_class,0.4713157115705932,11,,12,
27_0504,27_0505,same_functional_class,0.6568786559188388,10,,11,
27_0504,27_0509,same_functional_class,0.8585275477623305,10,,11,
27_0502,27_0504,same_functional_class,1.0841525555835538,10,,11,
27_0505,27_0509,same_functional_class,0.2016664522227844,10,,11,
27_0505,27_0506,same_functional_class,0.3702623307421196,10,,11,
27_0505,27_0508,same_functional_class,0.6762029287114816,10,,11,
27_0506,27_0509,same_functional_class,0.5719061750352266,10,,11,
27_0506,27_0507,same_functional_class,0.7104882064852427,11,,12,
27_0505,27_0507,same_functional_class,1.0559472029523058,10,,11,
27_0507,27_0509,same_functional_class,1.2491308114578332,10,,11,
27_0502,27_0507,same_functional_class,1.4690309267142443,10,,11,
27_0508,27_0509,same_functional_class,0.4745512640885336,10,,11,
27_0506,27_0508,same_functional_class,1.046456687200816,10,,11,
27_0559,27_0561,same_functional_class,0.575548447916549,9,,10,
27_0559,27_0560,same_functional_class,1.7801228727610017,9,0.09999999999999999,10,-0.16666666666666666
27_0507,27_0559,same_functional_class,3.219450517871367,9,,10,
27_0504,27_0559,same_functional_class,3.534278513255275,9,,10,
27_0560,27_0561,same_functional_class,2.3531767904285363,10,,11,
27_0507,27_0560,same_functional_class,4.999449245413788,10,,11,
27_0504,27_0560,same_functional_class,5.306058373729033,10,,11,
27_0507,27_0561,same_functional_class,2.646890582611586,10,,11,
27_0504,27_0561,same_functional_class,2.9587764690573177,10,,11,
27_6251,27_B310,same_functional_class,0.6099427716045573,2,,3,-0.3973597071195132
27_6251,27_B320,same_functional_class,0.9448283019618612,2,,3,0.5
27_6251,27_B330,same_functional_class,1.6170244658900756,2,,3,0.9933992677987828
27_6251,27_B340,same_functional_class,1.8614258566607815,2,,3,-0.8660254037844385
27_0901,27_0909,same_functional_class,0.7505984963832304,1,,2,
27_0901,27_0910,same_functional_class,1.3599017416469457,1,,2,
27_0901,27_0902,same_functional_class,2.298963673812509,1,,2,
27_0901,27_0903,same_functional_class,3.0718167139930945,1,,2,
27_0902,27_0903,same_functional_class,0.8077302978787154,4,0.17550935486294528,5,0.6648158180750777
27_0902,27_0910,same_functional_class,1.018765241578121,3,0.541418041804699,4,0.6351030792437746
27_0902,27_0909,same_functional_class,1.579826137821022,2,,3,0.9999999999999998
27_0903,27_0910,same_functional_class,1.8261085400151809,3,-0.7730990358326014,4,0.0
27_0903,27_0909,same_functional_class,2.373509926722284,2,,3,
27_0909,27_0910,same_functional_class,0.6095046574385747,2,,3,0.9999999999999998
27_A310,27_A320,same_functional_class,0.2146338552961549,2,,3,-0.7517294838751387
27_A310,27_A330,same_functional_class,0.4602304690104601,2,,3,
27_A310,27_A340,same_functional_class,0.8273215992738571,2,,3,
27_A310,27_A350,same_functional_class,1.0333456634273863,2,,3,0.6099942813304187
27_A320,27_A330,same_functional_class,0.2455973149383526,2,,3,
27_A320,27_A340,same_functional_class,0.6127738907913635,2,,3,
27_A320,27_A350,same_functional_class,0.8198102512164065,2,,3,0.06401843996644799
27_A330,27_A340,same_functional_class,0.3673539494122033,2,,3,
27_A330,27_A350,same_functional_class,0.5763350841523622,2,,3,
27_A340,27_A350,same_functional_class,0.2147979952048911,2,,3,
27_A340,27_B350,same_functional_class,2.523398846769122,2,,3,
27_A350,27_B350,same_functional_class,2.3088401325010937,2,,3,1.0
27_B310,27_B320,same_functional_class,0.3360157551163241,3,-0.9707253433941511,4,-0.10341753799900383
27_B310,27_B330,same_functional_class,1.0090454531941309,3,0.5575388759208015,4,0.26196841599779186
27_B310,27_B340,same_functional_class,1.253913921249401,3,-0.2773500981126146,4,0.47213368521878024
27_B310,27_B350,same_functional_class,1.9530236296476469,3,-0.45392064950160194,4,0.19802950859533486
27_B320,27_B330,same_functional_class,0.6730297611115013,3,-0.7406128966515283,4,0.7237468644557459
27_B320,27_B340,same_functional_class,0.9179084974045948,3,0.5,4,0.3458572319330373
27_B320,27_B350,same_functional_class,1.617644857852456,3,0.6546536707079771,4,0.17407765595569782
27_A350,27_B320,same_functional_class,3.7778504156154185,2,,3,0.0
27_B330,27_B340,same_functional_class,0.2450027170330192,3,-0.9522165814091078,4,-0.05006261743217588
27_B330,27_B350,same_functional_class,0.9473083473160672,3,-0.992777757560162,4,-0.3779644730092272
27_A350,27_B330,same_functional_class,3.168689114757087,2,,3,-0.3592106040535498
27_B340,27_B350,same_functional_class,0.703358207146469,3,0.9819805060619656,4,0.9271726499455306
27_A350,27_B340,same_functional_class,2.9494561414481617,2,,3,0.9449111825230683
27_C310,27_C320,same_functional_class,0.5191261684195108,2,,3,
27_C310,27_C330,same_functional_class,0.7925955912554443,2,,3,
27_C310,27_C340,same_functional_class,1.2204618765932185,2,,3,
27_C310,27_C350,same_functional_class,1.433088536794358,2,,3,
27_C320,27_C330,same_functional_class,0.2734695288903612,2,,3,-0.9966158955401239
27_C320,27_C340,same_functional_class,0.7013357082806028,2,,3,-0.5694947974514993
27_C320,27_C350,same_functional_class,0.913962371125278,2,,3,
27_C330,27_C340,same_functional_class,0.4278664319071958,2,,3,0.4999999999999999
27_C330,27_C350,same_functional_class,0.6404930217971271,2,,3,
27_C340,27_C350,same_functional_class,0.2126266785665537,2,,3,
27_D310,27_D350,same_functional_class,1.3085047648696682,3,-1.0,3,0.22501758018520476
27_D310,27_D320,same_functional_class,0.7605226316015957,2,,2,
27_D310,27_D340,same_functional_class,0.9745807192948888,2,,2,
27_D320,27_D340,same_functional_class,0.2140615336492313,2,,3,0.5280200004833
27_D320,27_D350,same_functional_class,0.5479839244057022,2,,3,-1.0
27_D340,27_D350,same_functional_class,0.3339240456513052,2,,3,-1.0
28_3093,28_3094,same_functional_class,4.279344642850643,3,,4,
28_0902,28_3097,same_functional_class,43.29939015256728,0,,0,
28_0903,28_3097,same_functional_class,44.14866085104437,0,,0,
28_0959,28_3097,same_functional_class,45.604632323272455,0,,0,
28_0501,28_0507,same_functional_class,0.8009083076361405,3,,4,
28_0501,28_0504,same_functional_class,0.96195412587534,3,0.3592106040535498,4,0.5780238058748375
28_0501,28_0505,same_functional_class,1.1569238875812775,3,0.11470786693528086,4,0.5248534708679413
28_0501,28_0506,same_functional_class,1.3139043410647924,3,0.46662089462188555,4,0.6241012795515961
28_0501,28_0509,same_functional_class,1.710174615869312,3,-0.8562443502084999,4,0.4667771227713483
28_0502,28_0509,same_functional_class,0.1582580677886034,3,0.41102908203473976,4,0.9484701788013443
28_0502,28_0503,same_functional_class,0.221680771282382,3,-0.73994135088816,4,0.8520426577163566
28_0502,28_0506,same_functional_class,0.5727394013338624,3,-0.8226583868988517,4,0.6469698432646325
28_0502,28_0560,same_functional_class,0.7057527049055795,2,,3,0.9998247356415821
28_0502,28_0505,same_functional_class,0.7413542333754142,3,-0.9726957309209548,4,0.7784034536626916
28_0503,28_0509,same_functional_class,0.3799380918502437,3,0.30908477854452954,4,0.9536200758074763
28_0503,28_0560,same_functional_class,0.4842752994486221,2,,3,0.990071896570823
28_0503,28_0506,same_functional_class,0.7944199435178962,3,0.22628106030373865,4,0.8195261180135294
28_0503,28_0505,same_functional_class,0.9630349819370516,3,0.5636214801906779,4,0.9556838089361601
28_0504,28_0507,same_functional_class,0.164204438653031,3,,4,
28_0504,28_0505,same_functional_class,0.2078099356797876,3,0.9683006310306368,4,0.978965349199127
28_0504,28_0506,same_functional_class,0.376142973837033,3,0.9930408387591791,4,0.9938443138310342
28_0504,28_0509,same_functional_class,0.7905068526820728,3,-0.789665320038856,4,0.7341742794673598
28_0502,28_0504,same_functional_class,0.9487533583398156,3,-0.8838901475787884,4,0.6870884328367197
28_0505,28_0506,same_functional_class,0.168620977145275,3,0.9321444481663543,4,0.951572639009207
28_0505,28_0507,same_functional_class,0.3699937878304216,3,,4,
28_0505,28_0509,same_functional_class,0.5830982383226565,3,-0.6113792302836254,4,0.8499829881898125
28_0506,28_0509,same_functional_class,0.4144819270472821,3,-0.8564265749660752,4,0.6701327672296155
28_0506,28_0507,same_functional_class,0.5369166589868613,3,,4,
28_0507,28_0509,same_functional_class,0.9500114382399346,3,,4,
28_0508,28_0560,same_functional_class,0.2368551971897087,2,,3,0.9985075031067594
28_0503,28_0508,same_functional_class,0.2474253280199979,3,0.953820966476532,4,0.9974461251201174
28_0502,28_0508,same_functional_class,0.4689760074126433,3,-0.5037174320840662,4,0.8585714366913177
28_0508,28_0509,same_functional_class,0.627208334678005,3,0.5804791969840921,4,0.9660750836378846
28_0506,28_0508,same_functional_class,1.0416460881561362,3,-0.07675295564533365,4,0.7765863447909462
28_0509,28_0560,same_functional_class,0.8639468151170208,2,,3,0.9922443649962497
28_0506,28_0560,same_functional_class,1.2783116498812197,2,,3,0.6782594828271273
28_0505,28_0560,same_functional_class,1.4468727032786473,2,,3,0.884149415334803
28_0902,28_0903,same_functional_class,0.8615379879926754,4,1.0,5,0.9999999999999999
28_0902,28_0959,same_functional_class,2.337264660791086,4,1.0,5,0.9999999999999999
28_0903,28_0959,same_functional_class,1.4757268434540374,4,1.0,5,0.9999999999999999
28_1001,28_3081,same_functional_class,26.583834372449942,3,0.7678738672807588,4,0.7242647917294514
28_1802,28_A310,same_functional_class,0.2427192762191393,4,0.40049069738343607,5,0.5056498968474316
28_1802,28_A330,same_functional_class,0.4838406437444658,4,-0.08204363855131123,5,0.738940022920017
28_1802,28_A320,same_functional_class,0.7558567873215117,4,0.10490145296468521,5,0.905758933334777
28_1802,28_A350,same_functional_class,0.9396853041860638,4,-0.21021382614017328,5,0.8671824188679005
28_2807,28_3089,same_functional_class,5.271649437432107,3,-0.5112348453978796,4,-0.8861635906466725
28_2807,28_3087,same_functional_class,17.233765136770597,2,,3,-0.8655229237657581
28_2807,28_3083,same_functional_class,25.26381129152592,2,,3,
28_2807,28_3085,same_functional_class,28.224383247774096,2,,3,-0.8853609604568552
28_0805,28_2807,same_functional_class,22.27860563888411,1,,1,
28_3083,28_3085,same_functional_class,5.8735176581956035,5,-0.26297017760726965,6,0.929896116643247
28_3083,28_3087,same_functional_class,16.532567650271485,6,-0.8136015465165427,7,-0.6164884820047227
28_0805,28_3083,same_functional_class,30.413183575252333,4,0.3333333333333333,4,0.9331718988716341
28_0806,28_3083,same_functional_class,30.682885630853026,4,0.787295821622217,4,0.9983326047318939
28_3085,28_3087,same_functional_class,15.745568453759402,5,-0.16286564024747507,6,-0.4528764592895515
28_0805,28_3085,same_functional_class,36.0089328541138,3,0.7835420548253206,3,0.9966158955401242
28_0806,28_3085,same_functional_class,36.27682669195934,3,0.9757727820850987,3,0.9893982445856678
28_3085,28_5803,same_functional_class,18.65234111012948,0,,1,
28_3087,28_3089,same_functional_class,21.953127241712497,2,,3,0.9991507429465938
28_0805,28_3087,same_functional_class,34.27575509642538,7,0.09238430694804942,7,-0.3620530331195808
28_0805,28_3089,same_functional_class,17.912772320073454,1,,1,
28_0806,28_3089,same_functional_class,18.01257778213961,1,,1,
28_3083,28_3089,same_functional_class,27.464334418864432,2,,3,
28_0806,28_3090,same_functional_class,27.77342706381893,4,0.21340579577050212,4,0.4995028182127942
28_0805,28_3090,same_functional_class,28.002384096694644,4,0.5310703164990261,4,0.6760753044477533
28_3083,28_3090,same_functional_class,56.85351858250086,3,0.21160368475757949,4,0.8353141481074808
28_3085,28_3090,same_functional_class,62.69207859774451,4,0.9412427116313064,5,0.9390843003546452
28_3089,28_3090,same_functional_class,43.707845396731265,1,,2,
28_3083,28_5803,same_functional_class,22.282539533568333,1,,2,
28_2807,28_5803,same_functional_class,46.84677401254873,0,,0,
28_3087,28_5803,same_functional_class,33.342441377515364,1,,2,
28_0805,28_0806,same_functional_class,0.2709874566088475,13,0.07377505740598389,14,0.9374400354869453
28_A310,28_A330,same_functional_class,0.2413790542672678,4,-0.8658140491983053,5,-0.13917780012784423
28_A310,28_A320,same_functional_class,0.5134196139486755,4,0.9380831519646858,5,0.5871151492452586
28_A310,28_A350,same_functional_class,0.6971347998887586,4,0.0,5,0.34299717028501775
28_A320,28_A350,same_functional_class,0.1839404576571995,4,0.24370871833797692,5,0.9476651050474802
28_A320,28_A330,same_functional_class,0.2720509272995857,4,-0.8237425832572433,5,0.6681271700130799
28_A330,28_A350,same_functional_class,0.4558447482920894,4,0.33137541135450294,5,0.847342251083612
29_0603,29_0606,same_functional_class,0.1883621169547252,7,,8,
29_0603,29_0604,same_functional_class,0.4056508554290571,7,0.9655859575293375,8,0.9167416529913484
29_0603,29_0665,same_functional_class,1.6049952300599497,5,-2.1942709178604378e-18,6,0.25000000000000006
29_0603,29_0661,same_functional_class,2.2266127736193932,5,,6,
29_0604,29_0606,same_functional_class,0.5939780559354172,7,,8,
29_0604,29_0661,same_functional_class,1.821356580537231,5,,6,
29_0604,29_0665,same_functional_class,2.0106277976508595,5,0.022518867455552257,6,-0.10943513103291655
29_0606,29_0665,same_functional_class,1.4166502475643996,5,,6,
29_0606,29_0661,same_functional_class,2.4149509739105812,5,,6,
29_0608,29_0660,same_functional_class,0.1981789263465185,5,0.8003267306650413,6,0.9797958971132713
29_0608,29_0662,same_functional_class,0.610818514593778,5,-0.24965349948697732,6,-0.12403473458920845
29_0608,29_0664,same_functional_class,0.8086317602339845,5,-0.24929438188371278,6,-0.08944271909999162
29_0608,29_0663,same_functional_class,1.144756890588826,5,,6,
29_0608,29_0661,same_functional_class,1.3843163123555926,5,,6,
29_0660,29_0662,same_functional_class,0.8089931741096947,5,-0.028543481291928453,6,-0.15191090506255
29_0660,29_0664,same_functional_class,1.0068058171888272,5,-0.016287098581726864,6,-0.10954451150103324
29_0660,29_0663,same_functional_class,1.3429323947478826,5,,6,
29_0660,29_0661,same_functional_class,1.582425680771124,5,,6,
29_0661,29_0663,same_functional_class,0.2411495921635396,5,,6,
29_0661,29_0664,same_functional_class,0.576093228578694,5,,6,
29_0661,29_0662,same_functional_class,0.7737336951660503,5,,6,
29_0662,29_0664,same_functional_class,0.1978133367726286,5,0.999747006631561,6,0.9984603532054124
29_0662,29_0663,same_functional_class,0.5339392981852467,5,,6,
29_0663,29_0664,same_functional_class,0.3361280531939967,5,,6,
29_0661,29_0665,same_functional_class,3.83120852630266,5,,6,
29_1005,29_A310,same_functional_class,0.2399995532985348,4,-0.25977417952007803,5,0.9257108697389593
29_1005,29_A340,same_functional_class,0.3389143936625372,4,0.12986436555412584,5,0.9286457557848958
29_1005,29_A320,same_functional_class,0.5437755677310545,4,0.15722684524887193,5,0.939156587554621
29_1005,29_A330,same_functional_class,0.7580922160794947,4,0.649851502542386,5,0.4963996119411493
29_1005,29_A350,same_functional_class,0.968315681336841,4,0.8085520512956091,5,0.7121939920161721
29_0501,29_0502,same_functional_class,0.5039708374188997,1,,2,
29_0501,29_0503,same_functional_class,1.0241021076425247,1,,2,
29_0501,29_0508,same_functional_class,1.7513565618877225,1,,2,
29_0501,29_0509,same_functional_class,2.742470427067927,1,,2,
29_0501,29_0507,same_functional_class,3.3473182349168353,1,,2,
29_0502,29_0503,same_functional_class,0.5201337541043664,5,,6,1.0
29_0502,29_0508,same_functional_class,1.2477188742952103,5,0.9999999999999998,6,1.0
29_0502,29_0509,same_functional_class,2.2665832828472756,5,0.25,6,0.9438798074485392
29_0502,29_0507,same_functional_class,2.882352194450393,5,0.5897678246195884,6,0.10614897848685509
29_0502,29_0506,same_functional_class,3.7011051295883095,5,1.0,6,1.0
29_0503,29_0508,same_functional_class,0.728251931625915,5,,6,1.0
29_0503,29_0509,same_functional_class,1.7905697323573406,6,0.956182887467515,7,0.9444444444444442
29_0503,29_0507,same_functional_class,2.4177844445786953,6,0.8600131635675317,7,0.16370910181401158
29_0503,29_0506,same_functional_class,3.2301209275388825,5,,6,1.0
29_0504,29_0506,same_functional_class,0.4565468469470589,5,0.3611575592573076,6,0.05096471914376258
29_0504,29_0505,same_functional_class,0.7952833224434073,5,0.3611575592573075,6,0.05096471914376256
29_0504,29_0507,same_functional_class,1.2771120012665256,5,0.5679976215149398,6,0.7844286670170799
29_0504,29_0509,same_functional_class,1.893499094640379,5,0.9931832879575959,6,0.37796447300922725
29_0504,29_0508,same_functional_class,3.0228725035483297,5,0.3611575592573075,6,0.05096471914376258
29_0505,29_0506,same_functional_class,1.2341996510647095,5,0.9999999999999999,6,1.0
29_0505,29_0507,same_functional_class,2.0427637044547193,5,0.5897678246195884,6,0.10614897848685506
29_0505,29_0509,same_functional_class,2.634337164596656,5,0.24999999999999997,6,0.9438798074485387
29_0505,29_0508,same_functional_class,3.7251626810323577,5,1.0,6,1.0
29_0506,29_0507,same_functional_class,0.8205654834777424,6,0.5268268336139974,7,0.6472797703821656
29_0506,29_0509,same_functional_class,1.4395543828817674,6,-0.03663716527236561,7,0.6918326955503611
29_0506,29_0508,same_functional_class,2.5767854426372225,6,0.696106140174946,7,0.5091750772173155
29_0507,29_0509,same_functional_class,0.6334873024709788,7,0.8880719364852708,8,0.36386977863718106
29_0507,29_0508,same_functional_class,1.7887504192270836,6,0.6100425384628331,7,-0.06834581897672601
29_0508,29_0509,same_functional_class,1.1567788537694148,6,0.19999999999999996,7,0.9058216273156764
29_0901,29_0903,same_functional_class,0.6749834758864176,3,-1.0,4,0.7130986993993872
29_0901,29_0902,same_functional_class,1.427805220302153,3,0.03846153846153844,4,0.916748591088732
29_0901,29_0960,same_functional_class,2.5436589917429124,3,-1.0,4,0.7130986993993871
29_0901,29_0964,same_functional_class,2.612726899939209,3,-0.9866660700433733,4,0.7892964139271187
29_0901,29_0959,same_functional_class,3.354026387105142,3,-1.0,4,0.7130986993993872
29_0902,29_0903,same_functional_class,0.7528357147928598,3,-0.03846153846153845,4,0.7687665737984287
29_0902,29_0964,same_functional_class,1.21314045029998,3,0.12468856929119557,4,0.8535688927712877
29_0902,29_0962,same_functional_class,2.0140501156315156,3,0.8787929245902353,4,0.9659368566700669
29_0902,29_0963,same_functional_class,2.543061908522431,3,-0.3477120286961634,4,0.6792405659512087
29_0903,29_0964,same_functional_class,1.9465591756561864,3,0.986666070043373,4,0.9893772920976812
29_0903,29_0962,same_functional_class,2.7426920426267007,3,-0.5106499426672987,4,0.5772998477870415
29_0903,29_0960,same_functional_class,3.2087996429283554,3,0.9999999999999998,4,1.0
29_0959,29_0960,same_functional_class,0.8122075266583181,3,0.9999999999999998,4,1.0
29_0903,29_0959,same_functional_class,4.0165333266164,3,0.9999999999999999,4,1.0
29_0902,29_0959,same_functional_class,4.76055083057902,3,-0.03846153846153845,4,0.7687665737984287
29_0959,29_0961,same_functional_class,1.722034790599844,3,0.999504500754119,4,0.9994596054725607
29_0902,29_0960,same_functional_class,3.955390012930848,3,-0.038461538461538415,4,0.7687665737984288
29_0960,29_0961,same_functional_class,0.9098273767691266,3,0.9995045007541193,4,0.9994596054725607
29_0901,29_0961,same_functional_class,1.6379800871807129,3,-0.9995045007541192,4,0.7316558921338694
29_0903,29_0961,same_functional_class,2.3076089600056027,3,0.999504500754119,4,0.9994596054725607
29_0902,29_0961,same_functional_class,3.057762748910064,3,-0.006989541963315466,4,0.789373055469701
29_0962,29_0963,same_functional_class,0.5290321119706755,3,-0.7529933486029823,4,0.47550075565648237
29_0962,29_0964,same_functional_class,0.8010116214668149,3,-0.3639037452970544,4,0.6898514869126109
29_0901,29_0962,same_functional_class,3.403887174151908,3,0.5106499426672987,4,0.8874302280957324
29_0963,29_0964,same_functional_class,1.330042710375969,3,0.8869285550653735,4,0.9489408495809429
29_0903,29_0963,same_functional_class,3.2699118660339193,3,0.950281169334401,4,0.975342893301088
29_0901,29_0963,same_functional_class,3.92876035899858,3,-0.9502811693344013,4,0.7082337509430446
29_A310,29_A320,same_functional_class,0.3037953932507514,6,0.2578985165183963,7,0.9636644002066275
29_A310,29_A330,same_functional_class,0.5181008460954115,6,0.5363782960826554,7,0.3366441808859501
29_A310,29_A340,same_functional_class,0.578871672284195,6,-0.005064740151238055,7,0.90864267839441
29_A310,29_A350,same_functional_class,0.7284324548413716,6,-0.3375666772528744,7,0.8086081654588089
29_A310,29_A351,same_functional_class,0.9713716517019624,6,0.9522442433111348,7,0.9959385303342622
29_A320,29_A330,same_functional_class,0.2143235121953953,6,0.5808550645124381,7,0.4425328984844253
29_A320,29_A350,same_functional_class,0.4247301104866404,6,-0.4307692307692308,7,0.7485714040930324
29_A320,29_A351,same_functional_class,0.6684048947538457,6,0.3312706744344566,7,0.9582463579413841
29_A320,29_A340,same_functional_class,0.8826663708386995,6,0.8147806396429824,7,0.9596410316271613
29_A330,29_A350,same_functional_class,0.210933060141439,6,0.1674437267727581,7,-0.1724146402603347
29_A330,29_A351,same_functional_class,0.4558500185079446,6,0.6147065693356925,7,0.35711694878940975
29_A330,29_A340,same_functional_class,1.0969699053167454,6,0.2877919357069903,7,0.33533165866885467
29_A340,29_A350,same_functional_class,1.3072293071804262,6,-0.18127269531847637,7,0.7428491216379328
29_A340,29_A351,same_functional_class,1.5495028901838697,6,0.037536975165096284,7,0.9064138109826723
29_A350,29_A351,same_functional_class,0.2455380451264308,6,-0.2344377080613077,7,0.7944615118752655
29_A603,29_A607,same_functional_class,0.3651536463325378,5,,6,
29_A603,29_A608,same_functional_class,0.7028260246470027,5,,6,
29_A603,29_A604,same_functional_class,6.288181247280059,5,,6,
29_A603,29_A606,same_functional_class,6.484588276339495,5,,6,
29_A604,29_A606,same_functional_class,0.213939560225995,5,-0.37500000000000006,6,0.7905694150420949
29_A604,29_A608,same_functional_class,5.607426909208928,5,0.5393193716300061,6,0.46291004988627565
29_A604,29_A607,same_functional_class,5.933745414785042,5,-0.37500000000000006,6,0.7905694150420949
29_A606,29_A608,same_functional_class,5.806267342054715,5,-0.7844645405527363,6,0.2927700218845599
29_A606,29_A607,same_functional_class,6.131364429499746,5,1.0,6,1.0
29_A607,29_A608,same_functional_class,0.3376729106636383,5,-0.7844645405527363,6,0.2927700218845599
29_AA01,29_AA02,same_functional_class,0.8221155619315261,5,0.9707760521071325,6,0.9906982734464911
29_AA01,29_AA03,same_functional_class,1.841289160348737,5,0.47506062124391574,6,-0.06481203658061159
29_AA01,29_AA61,same_functional_class,2.4679370102705067,5,0.5084299554654022,6,0.014632333436944634
29_AA01,29_AA62,same_functional_class,3.290293256096058,4,0.849089704750334,5,0.9584046243721359
29_AA01,29_AA63,same_functional_class,3.7768732573936137,5,0.9865780138815189,6,0.9932975490408875
29_AA02,29_AA03,same_functional_class,1.0194548513775294,5,0.25,6,-0.2
29_AA02,29_AA61,same_functional_class,1.646159879966684,5,0.2869178420409593,6,-0.12156613477096614
29_AA02,29_AA62,same_functional_class,2.4685657054482135,4,0.7137464271463299,5,0.9710696608244095
29_AA02,29_AA63,same_functional_class,2.9551598620997233,5,0.9185586535436918,6,0.9683296637314884
29_AA03,29_AA61,same_functional_class,0.6267050291854634,5,0.9992655877978237,6,0.9968423051219225
29_AA03,29_AA62,same_functional_class,1.4491109408723923,4,0.8723567442899586,5,-0.26934778913377777
29_AA03,29_AA63,same_functional_class,1.9357050440364485,5,0.6123724356957944,6,0.05096471914376258
29_AA61,29_AA62,same_functional_class,0.8224061065236247,4,0.8884375186009654,5,-0.19496562447657248
29_AA61,29_AA63,same_functional_class,1.3090000787368792,5,0.6422159049714332,6,0.13010726223589664
29_AA61,29_AA64,same_functional_class,2.3904688230942743,4,0.826495501917198,5,-0.20820679336987738
29_AA62,29_AA63,same_functional_class,0.4865942461451461,4,0.9138675629117191,5,0.9333711330578655
29_AA62,29_AA64,same_functional_class,1.5864922483833954,4,0.9856498279639793,5,0.9995568661541103
29_AA63,29_AA64,same_functional_class,1.1231993499722408,4,0.8893288683151008,5,0.925878546166333
29_AA03,29_AA64,same_functional_class,3.0099121502473625,4,0.8095238095238095,5,-0.28203803740888306
29_AA02,29_AA64,same_functional_class,4.0223579129445275,4,0.7142857142857143,5,0.9669875568304565
29_AA65,29_AA66,same_functional_class,0.6059643164306425,5,0.809280351888983,6,0.8838412187000432
29_AA65,29_AA67,same_functional_class,1.2749552254588548,5,0.3112221153785156,6,0.6174878315598249
29_AA64,29_AA65,same_functional_class,1.600125493141222,4,0.9354945537115701,5,0.9101015037718186
29_AA63,29_AA65,same_functional_class,2.7082876671605254,5,0.6542675582174688,6,0.8233478402922102
29_AA62,29_AA65,same_functional_class,3.1446142151942427,4,0.9809506363438462,5,0.9182385700679927
