source,target,distance_km,suspicious_locality,needs_real_map_check,source_route_key,target_route_key,source_ROUTE_NO,target_ROUTE_NO,source_ROUTE_SIGNING,target_ROUTE_SIGNING,same_route_number,same_route_signing,source_latitude,source_longitude,target_latitude,target_longitude,source_functional_class,target_functional_class
48_A504,48_A505,0.7080878903342762,very_local,False,3_175,3_175,175,175,3,3,True,True,32.613399505615234,-96.40476,32.613399505615234,-96.3972,2,2
4_0608,4_0659,0.7073019247148533,very_local,False,2_40,2_40,40,40,2,2,True,True,35.21773910522461,-111.55949,35.216251373291016,-111.55192,1,1
4_D330,4_D350,0.7049376364125489,very_local,False,2_19,2_19,19,19,2,2,True,True,31.637420654296875,-111.05706,31.631149291992188,-111.05597,1,1
26_D330,26_D350,0.7040151430796302,very_local,False,4_57,4_57,57,57,4,4,True,True,43.17905044555664,-83.64841,43.17919921875,-83.63973,6,6
27_B340,27_B350,0.703358207146469,very_local,False,3_2,3_2,2,2,3,3,True,True,47.47739028930664,-94.91851,47.48368835449219,-94.91938,2,2
49_A310,49_A320,0.7021379406612869,very_local,False,3_89,3_89,89,89,3,3,True,True,38.033958435058594,-112.35652,38.02774810791016,-112.35797,6,6
4_0213,4_0219,0.7003024873722136,very_local,False,2_10,2_10,10,10,2,2,True,True,33.446388244628906,-112.70996,33.44805145263672,-112.71724,1,1
35_0508,35_0509,0.6962852123605723,very_local,False,2_10,2_10,10,10,2,2,True,True,32.2010383605957,-108.26075,32.20241165161133,-108.25353,1,1
48_A507,48_A508,0.6954878037075447,very_local,False,3_175,3_175,175,175,3,3,True,True,32.613399505615234,-96.40186,32.61363983154297,-96.40928,2,2
20_A320,20_A330,0.6943246136864403,very_local,False,4_68,4_68,68,68,4,4,True,True,38.622928619384766,-95.24045,38.62308120727539,-95.24844,6,6
8_0220,8_0221,0.6898565142204347,very_local,False,2_76,2_76,76,76,2,2,True,True,39.94208908081055,-104.78521,39.94734954833984,-104.78092,1,1
49_1006,49_C310,0.6863450196472077,very_local,False,4_28,4_28,28,28,4,4,True,True,39.18595886230469,-111.84111,39.19192123413086,-111.84317,2,2
48_J330,48_J340,0.6857434901546817,very_local,False,3_181,3_181,181,181,3,3,True,True,29.23344039916992,-98.25028,29.237449645996097,-98.25565,2,2
8_A413,8_A451,0.6849656162399518,very_local,False,3_287,3_287,287,287,3,3,True,True,37.05216979980469,-102.55216,37.055660247802734,-102.55852,2,2
38_0216,38_0217,0.6848487058834046,very_local,False,2_94,2_94,94,94,2,2,True,True,46.87651824951172,-97.19127,46.87651824951172,-97.18226,1,1
47_0605,47_0606,0.6837015480802653,very_local,False,2_40,2_40,40,40,2,2,True,True,35.7146110534668,-88.64584,35.71215057373047,-88.65278,1,1
12_4135,12_4136,0.6822221381992387,very_local,False,3_27,3_27,27,27,3,3,True,True,27.860919952392575,-81.58897,27.866689682006836,-81.59133,2,2
55_0213,55_0217,0.677197125247995,very_local,False,4_29,4_29,29,29,4,4,True,True,44.839599609375,-89.25584,44.83380889892578,-89.25318,14,14
48_1169,48_G330,0.6739561523276986,very_local,False,3_322,3_322,322,322,3,3,True,True,32.19630813598633,-94.80298,32.20235061645508,-94.80354,6,6
27_B320,27_B330,0.6730297611115013,very_local,False,3_2,3_2,2,2,3,3,True,True,47.4693489074707,-94.91575,47.4752311706543,-94.91786,2,2
51_0116,51_0117,0.6703964999310718,very_local,False,4_29,4_29,29,29,4,4,True,True,36.63518905639648,-79.36465,36.62916946411133,-79.36507,2,2
42_B310,42_B330,0.6694046020186655,very_local,False,4_49,4_49,49,49,4,4,True,True,41.9716682434082,-77.22789,41.97206115722656,-77.23597,6,6
55_A908,55_A909,0.6687043814034883,very_local,False,2_43,2_43,43,43,2,2,True,True,42.929298400878906,-88.1753,42.93109130859375,-88.16746,1,1
37_0202,37_0203,0.6683934048740715,very_local,False,3_52,3_52,52,52,3,3,True,True,35.858909606933594,-80.27138,35.85334014892578,-80.27417,2,2
26_0902,26_0903,0.6682652636628982,very_local,False,2_196,2_196,196,196,2,2,True,True,42.86241912841797,-85.81817,42.86391830444336,-85.81023,1,1
37_0206,37_0207,0.6632354075347007,very_local,False,3_52,3_52,52,52,3,3,True,True,35.85710906982422,-80.27222,35.851741790771484,-80.27543,2,2
12_0104,12_0105,0.662690065875269,very_local,False,3_27,3_27,27,27,3,3,True,True,26.506580352783203,-80.67107,26.511499404907227,-80.67483,2,2
27_0504,27_0505,0.6568786559188388,very_local,False,3_2,3_2,2,2,3,3,True,True,47.528099060058594,-95.19382,47.52975082397461,-95.20222,2,2
12_A310,12_A320,0.6533814350177379,very_local,False,4_200,4_200,200,200,4,4,True,True,30.625999450683594,-81.62701,30.624120712280273,-81.63348,6,6
5_4019,5_B430,0.6521511857865683,very_local,False,3_65,3_65,65,65,3,3,True,True,34.216880798339844,-91.96529,34.221858978271484,-91.96904,12,12
24_0502,24_0503,0.6501619446090288,very_local,False,3_15,3_15,15,15,3,3,True,True,39.2930793762207,-77.52682,39.298091888427734,-77.52293,2,2
16_B330,16_B350,0.6480761518188568,very_local,False,3_20,3_20,20,20,3,3,True,True,43.649070739746094,-111.92767,43.64387893676758,-111.93133,2,2
55_0220,55_0221,0.6479019373024549,very_local,False,4_29,4_29,29,29,4,4,True,True,44.832149505615234,-89.2518,44.828269958496094,-89.24567,14,14
32_0201,32_0203,0.6473323788479172,very_local,False,2_80,2_80,80,80,2,2,True,True,40.714691162109375,-117.03054,40.71052169799805,-117.02518,1,1
46_0606,46_0607,0.6458044982664787,very_local,False,3_12,3_12,12,12,3,3,True,True,45.457969665527344,-98.12741,45.457969665527344,-98.11913,2,2
48_Q320,48_Q330,0.6457252074186449,very_local,False,3_84,3_84,84,84,3,3,True,True,31.563379287719727,-98.66705,31.568559646606445,-98.67013,2,2
4_0665,4_0669,0.6448862929751421,very_local,False,2_40,2_40,40,40,2,2,True,True,35.210479736328125,-111.52626,35.208900451660156,-111.51943,1,1
37_0903,37_A963,0.6446873172046211,very_local,False,3_1,3_1,1,1,3,3,True,True,35.53858184814453,-79.17392,35.54310989379883,-79.16947,2,2
29_A410,29_A430,0.6442139470433835,very_local,False,2_35,2_35,35,35,2,2,True,True,39.97679901123047,-94.09407,39.97119140625,-94.09597,1,1
40_4160,40_A410,0.6438846519929114,very_local,False,4_3,4_3,3,3,4,4,True,True,34.75407028198242,-96.68412,34.75246047973633,-96.67735,12,12
37_0201,37_0202,0.6427686236004323,very_local,False,3_52,3_52,52,52,3,3,True,True,35.86431121826172,-80.26884,35.858909606933594,-80.27138,2,2
46_0660,46_0661,0.6419214316017529,very_local,False,3_12,3_12,12,12,3,3,True,True,45.457969665527344,-98.11646,45.458011627197266,-98.12469,2,2
4_0602,4_0665,0.6417283270214151,very_local,False,2_40,2_40,40,40,2,2,True,True,35.21207046508789,-111.53305,35.210479736328125,-111.52626,1,1
16_1020,16_A350,0.6411414097652504,very_local,False,3_93,3_93,93,93,3,3,True,True,42.7387809753418,-114.4381,42.744380950927734,-114.43623,2,2
20_1010,20_B310,0.6407461981623238,very_local,False,3_400,3_400,400,400,3,3,True,True,37.64799118041992,-99.7537,37.653751373291016,-99.7535,2,2
46_A420,46_A421,0.6394884640285674,very_local,False,4_50,4_50,50,50,4,4,True,True,42.86383056640625,-97.11665,42.86079025268555,-97.10999,2,2
51_A310,51_A320,0.6393204663638152,very_local,False,2_95,2_95,95,95,2,2,True,True,37.01961135864258,-77.39172,37.025360107421875,-77.3916,1,1
10_0202,10_0203,0.6392528135102787,very_local,False,3_113,3_113,113,113,3,3,True,True,38.85564041137695,-75.43938,38.849891662597656,-75.43932,2,2
8_0502,8_0508,0.6391147475242862,very_local,False,2_70,2_70,70,70,2,2,True,True,39.28472137451172,-103.22086,39.284950256347656,-103.21344,1,1
8_0503,8_0504,0.6391133921118114,very_local,False,2_70,2_70,70,70,2,2,True,True,39.28487014770508,-103.21592,39.285099029541016,-103.2085,1,1
26_A321,26_A330,0.6390896576911222,very_local,False,3_131,3_131,131,131,3,3,True,True,43.45138168334961,-85.48444,43.446388244628906,-85.48836,2,2
49_D431,49_D440,0.638953215091762,very_local,False,4_154,4_154,154,154,4,4,True,True,40.6939697265625,-111.98144,40.688228607177734,-111.98176,14,14
24_0509,24_0559,0.6381982246327376,very_local,False,3_15,3_15,15,15,3,3,True,True,39.315128326416016,-77.51375,39.32078170776367,-77.51247,2,2
12_C330,12_C350,0.6378165247309401,very_local,False,4_442,4_442,442,442,4,4,True,True,28.956480026245117,-80.932,28.960250854492188,-80.92706,6,6
53_A310,53_A320,0.6373981897482289,very_local,False,3_195,3_195,195,195,3,3,True,True,47.566349029541016,-117.39755,47.56072998046875,-117.39587,2,2
36_B330,36_B331,0.6365909980594521,very_local,False,4_3,4_3,3,3,4,4,True,True,44.255001068115234,-74.76118,44.25516128540039,-74.75319,6,6
13_0502,13_0503,0.636456398996724,very_local,False,2_401,2_401,401,401,2,2,True,True,34.10054016113281,-84.72649,34.10614013671875,-84.72792,1,1
36_A320,36_A321,0.6363810817362356,very_local,False,3_4,3_4,4,4,3,3,True,True,43.44181823730469,-73.4551,43.44675827026367,-73.45112,2,2
36_B350,36_B351,0.6356575672019517,very_local,False,4_3,4_3,3,3,4,4,True,True,44.255008697509766,-74.75585,44.25490188598633,-74.76383,6,6
36_A330,36_A331,0.6346733603582616,very_local,False,3_4,3_4,4,4,3,3,True,True,43.443389892578125,-73.4536,43.44853973388672,-73.45021,2,2
8_0215,8_0216,0.6344366832601824,very_local,False,2_76,2_76,76,76,2,2,True,True,39.93315124511719,-104.79373,39.92893981933594,-104.79875,1,1
40_0118,40_0504,0.6342764092233603,very_local,False,3_62,3_62,62,62,3,3,True,True,34.63307189941406,-98.69695,34.63414001464844,-98.69014,2,2
1_C320,1_C330,0.6293602885308845,very_local,False,3_84,3_84,84,84,3,3,True,True,31.242910385131836,-85.56363,31.242929458618164,-85.55701,2,2
48_1050,48_H310,0.628986458613492,very_local,False,4_105,4_105,105,105,4,4,True,True,30.35379981994629,-95.92139,30.349910736083984,-95.91663,6,6
32_A430,32_A462,0.628359945065742,very_local,False,2_80,2_80,80,80,2,2,True,True,41.109981536865234,-115.02796,41.108299255371094,-115.0208,1,1
28_0508,28_0509,0.627208334678005,very_local,False,2_55,2_55,55,55,2,2,True,True,32.86228942871094,-90.0365,32.858028411865234,-90.0409,1,1
13_0504,13_0505,0.6260532062263156,very_local,False,2_401,2_401,401,401,2,2,True,True,34.10789108276367,-84.72878,34.1124382019043,-84.73279,1,1
30_0122,30_0123,0.6254121705547387,very_local,False,2_15,2_15,15,15,2,2,True,True,47.40528869628906,-111.5443,47.40093994140625,-111.54957,1,1
24_A331,24_A340,0.6239681402808708,very_local,False,4_90,4_90,90,90,4,4,True,True,38.37615966796875,-75.24261,38.37443161010742,-75.24942,2,2
13_0560,13_0561,0.6238612576895854,very_local,False,2_401,2_401,401,401,2,2,True,True,34.08436965942383,-84.68624,34.086910247802734,-84.69228,1,1
29_0606,29_0666,0.6231124054327376,very_local,False,2_35,2_35,35,35,2,2,True,True,40.16122055053711,-94.02869,40.15633010864258,-94.03227,1,1
48_A502,48_A503,0.6205451376653488,very_local,False,3_175,3_175,175,175,3,3,True,True,32.61423110961914,-96.41357,32.61344909667969,-96.40701,2,2
55_0121,55_0122,0.6134327406046007,very_local,False,4_29,4_29,29,29,4,4,True,True,44.874488830566406,-89.29955,44.87826156616211,-89.30523,14,14
28_A410,28_A430,0.6129027244239649,very_local,False,4_1,4_1,1,1,4,4,True,True,33.361289978027344,-91.04064,33.366790771484375,-91.04022,14,14
16_B310,16_B320,0.6120326589179896,very_local,False,3_20,3_20,20,20,3,3,True,True,43.645530700683594,-111.93017,43.650428771972656,-111.9267,2,2
32_AA60,32_AA61,0.6119552135073945,very_local,False,2_580,2_580,580,580,2,2,True,True,39.22980117797851,-119.80984,39.2352294921875,-119.81101,1,1
16_A310,16_A320,0.6117663550823119,very_local,False,3_93,3_93,93,93,3,3,True,True,42.746238708496094,-114.43561,42.74089813232422,-114.43741,2,2
30_1001,30_A310,0.6104276157441322,very_local,False,3_87,3_87,87,87,3,3,True,True,47.242881774902344,-110.46946,47.23902893066406,-110.4637,2,2
32_AA61,32_AA62,0.6102864295934723,very_local,False,2_580,2_580,580,580,2,2,True,True,39.2352294921875,-119.81101,39.24065017700195,-119.81212,1,1
27_6251,27_B310,0.6099427716045573,very_local,False,3_2,3_2,2,2,3,3,True,True,47.461238861083984,-94.912,47.46641159057617,-94.9147,2,2
12_0902,12_0903,0.6096901794606606,very_local,False,2_10,2_10,10,10,2,2,True,True,30.258319854736328,-82.46805,30.259279251098633,-82.4743,1,1
27_0909,27_0910,0.6095046574385747,very_local,False,3_169,3_169,169,169,3,3,True,True,44.55450820922851,-93.85052,44.55997848510742,-93.85101,2,2
49_D450,49_D451,0.6091176092472592,very_local,False,4_154,4_154,154,154,4,4,True,True,40.686031341552734,-111.98145,40.69150924682617,-111.98147,14,14
49_E448,49_E460,0.6080074154229095,very_local,False,3_40,3_40,40,40,3,3,True,True,40.65475845336914,-111.45688,40.649410247802734,-111.45538,2,2
39_0101,39_0102,0.6069997146063036,very_local,False,3_23,3_23,23,23,3,3,True,True,40.40650177001953,-83.07433,40.41196060180664,-83.07436,2,2
55_C901,55_C902,0.6064067427368675,very_local,False,4_29,4_29,29,29,4,4,True,True,44.86360168457031,-89.28458,44.85966873168945,-89.27925,14,14
40_0606,40_0607,0.6049267331364925,very_local,False,2_35,2_35,35,35,2,2,True,True,36.70354080200195,-97.34597,36.708980560302734,-97.34588,1,1
18_A310,18_A320,0.6048949153073953,very_local,False,2_64,2_64,64,64,2,2,True,True,38.196388244628906,-87.01341,38.196258544921875,-87.00649,1,1
47_A330,47_A350,0.6031259319515121,very_local,False,4_96,4_96,96,96,4,4,True,True,35.941551208496094,-86.12572,35.94279861450195,-86.1192,2,2
40_AA01,40_AA02,0.6019525036029164,very_local,False,3_66,3_66,66,66,3,3,True,True,35.508060455322266,-97.79262,35.508018493652344,-97.79927,12,12
55_C903,55_C959,0.5991701165391674,very_local,False,4_29,4_29,29,29,4,4,True,True,44.85770034790039,-89.27653,44.861549377441406,-89.28185,14,14
17_0608,17_0659,0.5972389838040163,very_local,False,2_57,2_57,57,57,2,2,True,True,39.95566177368164,-88.30304,39.95029067993164,-88.30305,1,1
31_0114,31_0115,0.5959682815970755,very_local,False,3_81,3_81,81,81,3,3,True,True,40.05752944946289,-97.61428,40.05216979980469,-97.6143,2,2
31_0119,31_0121,0.5951229784451539,very_local,False,3_81,3_81,81,81,3,3,True,True,40.05588150024414,-97.61428,40.05052947998047,-97.61431,2,2
27_3009,27_3010,0.593314318899833,very_local,False,2_94,2_94,94,94,2,2,True,True,45.26744079589844,-93.72022,45.26417922973633,-93.71422,1,1
20_0901,20_0902,0.5901936706250729,very_local,False,3_54,3_54,54,54,3,3,True,True,37.60850143432617,-99.26572,37.6085090637207,-99.25902,2,2
48_3865,48_Q310,0.585978925284848,very_local,False,3_84,3_84,84,84,3,3,True,True,31.56612968444824,-98.66868,31.561439514160156,-98.66586,2,2
32_A420,32_A451,0.5852373043813831,very_local,False,2_80,2_80,80,80,2,2,True,True,41.109130859375,-115.02295,41.1097297668457,-115.02989,1,1
20_0205,20_0212,0.5841268187490549,very_local,False,2_70,2_70,70,70,2,2,True,True,38.99142837524414,-96.98534,38.9904899597168,-96.99199,1,1
6_A410,6_A411,0.5831343564031051,very_local,False,2_8,2_8,8,8,2,2,True,True,32.71897888183594,-116.45714,32.7215690612793,-116.45172,1,1
40_0506,40_0507,0.5824139983817144,very_local,False,3_62,3_62,62,62,3,3,True,True,34.63520050048828,-98.68086,34.63444900512695,-98.68716,2,2
32_2027,32_C320,0.581023564139863,very_local,False,2_80,2_80,80,80,2,2,True,True,40.991798400878906,-114.43266,40.9952392578125,-114.43787,1,1
24_0504,24_0505,0.5788784846755143,very_local,False,3_15,3_15,15,15,3,3,True,True,39.29972839355469,-77.52168,39.29524993896485,-77.52511,2,2
48_A310,48_A320,0.5763408929889178,very_local,False,4_16,4_16,16,16,4,4,True,True,29.59967041015625,-98.70673,29.604480743408203,-98.70895,2,2
48_I340,48_I350,0.574472957460481,very_local,False,4_30,4_30,30,30,4,4,True,True,30.69849967956543,-95.63076,30.699520111083984,-95.62487,2,2
48_H320,48_H330,0.5740434958652243,very_local,False,4_105,4_105,105,105,4,4,True,True,30.35148048400879,-95.91924,30.35555076599121,-95.92292,6,6
8_A410,8_A412,0.5723641918185156,very_local,False,3_287,3_287,287,287,3,3,True,True,37.05799102783203,-102.56276,37.05506896972656,-102.55745,2,2
6_0210,6_0211,0.5723193450686898,very_local,False,4_99,4_99,99,99,4,4,True,True,37.419891357421875,-120.76286,37.41606903076172,-120.75852,2,2
42_0603,42_0605,0.5713774823237825,very_local,False,2_80,2_80,80,80,2,2,True,True,40.986610412597656,-77.81102,40.98443984985352,-77.80485,1,1
4_A320,4_A330,0.571039096768422,very_local,False,3_93,3_93,93,93,3,3,True,True,35.71976089477539,-114.48506,35.72446060180664,-114.48761,2,2
8_A414,8_A452,0.5702118584196872,very_local,False,3_287,3_287,287,287,3,3,True,True,37.051021575927734,-102.55003,37.05392074584961,-102.55533,2,2
8_A443,8_A444,0.5702089527219717,very_local,False,3_287,3_287,287,287,3,3,True,True,37.05448913574219,-102.5564,37.05158996582031,-102.5511,2,2
29_0602,29_0605,0.5630747270878942,very_local,False,2_35,2_35,35,35,2,2,True,True,40.17081069946289,-94.02159,40.17522811889648,-94.01835,1,1
38_0214,38_0215,0.5565675567835376,very_local,False,2_94,2_94,94,94,2,2,True,True,46.87654876708984,-97.18727,46.876258850097656,-97.19458,1,1
6_0204,6_0205,0.5558390577399646,very_local,False,4_99,4_99,99,99,4,4,True,True,37.42247009277344,-120.76603,37.42573165893555,-120.7708,2,2
37_0205,37_0206,0.5555041014389343,very_local,False,3_52,3_52,52,52,3,3,True,True,35.860599517822266,-80.26781,35.85710906982422,-80.27222,2,2
18_0605,18_0606,0.5555034399761934,very_local,False,3_31,3_31,31,31,3,3,True,True,41.17607116699219,-86.24358,41.18072891235352,-86.24598,2,2
18_0902,18_0904,0.5542147730519825,very_local,False,2_65,2_65,65,65,2,2,True,True,40.480079650878906,-86.8556,40.484840393066406,-86.85754,1,1
42_A340,42_A350,0.5519637092994817,very_local,False,4_147,4_147,147,147,4,4,True,True,40.98912811279297,-76.83773,40.99406051635742,-76.83699,14,14
12_0504,12_0505,0.5519189113941843,very_local,False,3_1,3_1,1,1,3,3,True,True,27.011329650878903,-80.10348,27.006650924682617,-80.10162,2,2
4_C340,4_C350,0.5496303737141975,very_local,False,2_19,2_19,19,19,2,2,True,True,31.7783203125,-111.02881,31.77389907836914,-111.03141,1,1
42_0606,42_0607,0.5494001575094243,very_local,False,2_80,2_80,80,80,2,2,True,True,40.98588943481445,-77.80905,40.988059997558594,-77.81493,1,1
29_A601,29_A602,0.54813888969125,very_local,False,4_8,4_8,8,8,4,4,True,True,37.925628662109375,-90.75197,37.926361083984375,-90.75815,2,2
27_D330,27_D340,0.5479840096383636,very_local,False,3_169,3_169,169,169,3,3,True,True,45.589630126953125,-93.60058,45.59455108642578,-93.60096,2,2
29_A801,29_A807,0.5478877485629972,very_local,False,3_61,3_61,61,61,3,3,True,True,39.53654861450195,-91.36327,39.53293991088867,-91.35892,9,9
30_0509,30_0560,0.5472767113048379,very_local,False,2_90,2_90,90,90,2,2,True,True,45.80683898925781,-110.01776,45.80371856689453,-110.02322,1,1
29_B410,29_B411,0.5462290446553735,very_local,False,3_71,3_71,71,71,3,3,True,True,37.312049865722656,-94.30285,37.3071403503418,-94.30306,2,2
48_K310,48_K330,0.545130880469588,very_local,False,10_1560,10_1560,1560,1560,10,10,True,True,29.524280548095703,-98.71806,29.519559860229492,-98.71958,8,8
53_0205,53_0206,0.5435738164218678,very_local,False,4_395,4_395,395,395,4,4,True,True,47.07236862182617,-118.40974,47.077239990234375,-118.41034,12,12
30_0502,30_0503,0.5432267037857325,very_local,False,2_90,2_90,90,90,2,2,True,True,45.80590057373047,-110.01966,45.80860137939453,-110.01382,1,1
12_C320,12_C321,0.5413649110431344,very_local,False,4_442,4_442,442,442,4,4,True,True,28.9554500579834,-80.93347,28.958539962768555,-80.92917,6,6
19_0705,19_0706,0.541247277826145,very_local,False,2_35,2_35,35,35,2,2,True,True,42.37165832519531,-93.57014,42.366790771484375,-93.57014,1,1
28_0506,28_0507,0.5369166589868613,very_local,False,2_55,2_55,55,55,2,2,True,True,32.85525894165039,-90.04387,32.851341247558594,-90.04723,1,1
27_1020,27_2023,0.5351690614972795,very_local,False,2_94,2_94,94,94,2,2,True,True,45.25490188598633,-93.6972,45.25212097167969,-93.69162,1,1
30_0504,30_0505,0.5347356858125257,very_local,False,2_90,2_90,90,90,2,2,True,True,45.80963897705078,-110.01145,45.81222152709961,-110.00563,1,1
29_0662,29_0663,0.5339392981852467,very_local,False,2_35,2_35,35,35,2,2,True,True,40.1873893737793,-94.0148,40.18259048461914,-94.01502,1,1
55_B903,55_B907,0.5303498087306766,very_local,False,2_43,2_43,43,43,2,2,True,True,42.92401885986328,-88.19098,42.92694854736328,-88.18584,1,1
48_1183,48_E310,0.5294930537262102,very_local,False,3_84,3_84,84,84,3,3,True,True,33.317291259765625,-101.52316,33.32128143310547,-101.52627,2,2
29_0962,29_0963,0.5290321119706755,very_local,False,3_65,3_65,65,65,3,3,True,True,38.79362869262695,-93.22572,38.78887176513672,-93.22561,2,2
10_0102,10_0103,0.5252495130618897,very_local,False,3_113,3_113,113,113,3,3,True,True,38.78527069091797,-75.43874,38.780548095703125,-75.43861,2,2
19_0111,19_0112,0.5213437891681088,very_local,False,3_61,3_61,61,61,3,3,True,True,40.67559051513672,-91.26035,40.67258071899414,-91.26509,2,2
40_0116,40_0117,0.5212033205525612,very_local,False,3_62,3_62,62,62,3,3,True,True,34.63338851928711,-98.69431,34.63404846191406,-98.68867,2,2
19_0102,19_0103,0.5209653863048933,very_local,False,3_61,3_61,61,61,3,3,True,True,40.668701171875,-91.27014,40.664188385009766,-91.2718,2,2
29_0502,29_0503,0.5201337541043664,very_local,False,3_65,3_65,65,65,3,3,True,True,36.538330078125,-93.2468,36.53369903564453,-93.24598,2,2
49_B351,49_B352,0.5199880049508437,very_local,False,3_89,3_89,89,89,3,3,True,True,38.56731033325195,-112.25519,38.57164001464844,-112.25745,6,6
5_0116,5_0117,0.5192184210473816,very_local,False,3_63,3_63,63,63,3,3,True,True,35.734840393066406,-90.57979,35.73950958251953,-90.57985,2,2
40_0601,40_0602,0.5191932382511966,very_local,False,2_35,2_35,35,35,2,2,True,True,36.72636032104492,-97.34597,36.73102951049805,-97.34599,1,1
49_D410,49_D446,0.5191908632939862,very_local,False,4_154,4_154,154,154,4,4,True,True,40.694000244140625,-111.98176,40.6893310546875,-111.98177,14,14
27_C310,27_C320,0.5191261684195108,very_local,False,3_10,3_10,10,10,3,3,True,True,46.67557144165039,-95.66862,46.6713981628418,-95.66557,2,2
29_0608,29_0659,0.5186201095865387,very_local,False,2_35,2_35,35,35,2,2,True,True,40.19287872314453,-94.01453,40.197540283203125,-94.01433,1,1
29_B320,29_B340,0.5176368763091631,very_local,False,10_3,10_3,3,3,10,10,True,True,38.526710510253906,-92.35031,38.523719787597656,-92.35487,7,7
48_AA01,48_AA02,0.516363659014631,very_local,False,3_277,3_277,277,277,3,3,True,True,33.544368743896484,-99.33246,33.546348571777344,-99.32742,2,2
29_A802,29_A808,0.5162087353138493,very_local,False,3_61,3_61,61,61,3,3,True,True,39.534950256347656,-91.36132,39.531551361083984,-91.35722,9,9
20_0104,20_0105,0.5124148086505168,very_local,False,3_54,3_54,54,54,3,3,True,True,37.61344146728515,-99.11988,37.61320877075195,-99.12569,2,2
47_C320,47_C330,0.511668923493381,very_local,False,2_75,2_75,75,75,2,2,True,True,36.19131851196289,-84.10559,36.188690185546875,-84.10091,1,1
37_0801,37_0859,0.511399379800474,very_local,False,10_1245,10_1245,1245,1245,10,10,True,True,34.80691146850586,-77.66386,34.811500549316406,-77.66423,9,9
8_B310,8_B320,0.5084798543302385,very_local,False,3_50,3_50,50,50,3,3,True,True,38.08823013305664,-103.186,38.08821105957031,-103.19181,2,2
8_2008,8_7781,0.5084754444817954,very_local,False,3_50,3_50,50,50,3,3,True,True,38.08821868896485,-103.18938,38.08821868896485,-103.18357,2,2
4_0221,4_0262,0.5080030269597801,very_local,False,2_10,2_10,10,10,2,2,True,True,33.447120666503906,-112.71305,33.4459114074707,-112.70777,1,1
42_3044,42_9027,0.5056063363723253,very_local,False,2_78,2_78,78,78,2,2,True,True,40.5760612487793,-75.91678,40.57516860961914,-75.92265,1,1
12_0111,12_0112,0.5025691164011536,very_local,False,3_27,3_27,27,27,3,3,True,True,26.495819091796875,-80.6627,26.49951934814453,-80.6656,2,2
4_BA02,4_BA60,0.5024649928731179,very_local,False,2_10,2_10,10,10,2,2,True,True,33.64775085449219,-113.89706,33.647090911865234,-113.89169,1,1
48_F310,48_F320,0.5009427294478261,very_local,False,4_19,4_19,19,19,4,4,True,True,32.621360778808594,-95.84766,32.62582015991211,-95.8469,6,6
55_0215,55_0218,0.4968242123681617,very_local,False,4_29,4_29,29,29,4,4,True,True,44.85416030883789,-89.27174,44.8509407043457,-89.26737,14,14
4_0661,4_0662,0.495053131069957,very_local,False,2_40,2_40,40,40,2,2,True,True,35.215721130371094,-111.54943,35.2145881652832,-111.54416,1,1
19_0603,19_0604,0.4905734474338866,very_local,False,2_35,2_35,35,35,2,2,True,True,41.77286911010742,-93.57082,41.76845932006836,-93.57064,1,1
5_0114,5_0115,0.4903462799114604,very_local,False,3_63,3_63,63,63,3,3,True,True,35.74198913574219,-90.57984,35.737579345703125,-90.57984,2,2
4_0602,4_0664,0.4903073121187781,very_local,False,2_40,2_40,40,40,2,2,True,True,35.21207046508789,-111.53305,35.21086120605469,-111.52786,1,1
49_D446,49_D462,0.4902409827144321,very_local,False,4_154,4_154,154,154,4,4,True,True,40.6893310546875,-111.98177,40.68492889404297,-111.98145,14,14
20_0107,20_0108,0.4898277195460667,very_local,False,3_54,3_54,54,54,3,3,True,True,37.611778259277344,-99.14883,37.612159729003906,-99.14329,2,2
6_B420,6_B421,0.4894979299462157,very_local,False,2_5,2_5,5,5,2,2,True,True,37.67470169067383,-121.34342,37.6702995300293,-121.34342,1,1
39_0901,39_0903,0.4891331498259893,very_local,False,3_23,3_23,23,23,3,3,True,True,40.38685989379883,-83.07403,40.391258239746094,-83.07412,2,2
49_D444,49_D445,0.4890737549635933,very_local,False,4_154,4_154,154,154,4,4,True,True,40.6915283203125,-111.98177,40.687129974365234,-111.98177,14,14
48_3579,48_F310,0.4884913553755214,very_local,False,4_19,4_19,19,19,4,4,True,True,32.61701965332031,-95.84846,32.621360778808594,-95.84766,6,6
8_B330,8_B350,0.4884434639334997,very_local,False,3_50,3_50,50,50,3,3,True,True,38.08824157714844,-103.19424,38.08832931518555,-103.19982,2,2
49_D451,49_D452,0.4882283171227168,very_local,False,4_154,4_154,154,154,4,4,True,True,40.69150924682617,-111.98147,40.68711853027344,-111.98145,14,14
35_0109,35_0110,0.4881623584516751,very_local,False,2_25,2_25,25,25,2,2,True,True,32.676788330078125,-107.0881,32.676448822021484,-107.0933,1,1
49_C352,49_C361,0.4879845532690843,very_local,False,4_28,4_28,28,28,4,4,True,True,39.19960021972656,-111.84584,39.20383834838867,-111.84731,2,2
32_A430,32_A460,0.4871993034985086,very_local,False,2_80,2_80,80,80,2,2,True,True,41.109981536865234,-115.02796,41.10855865478515,-115.02246,1,1
49_D449,49_D450,0.4869536100096667,very_local,False,4_154,4_154,154,154,4,4,True,True,40.69041061401367,-111.98146,40.686031341552734,-111.98145,14,14
