feature_set,feature,importance
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_precip_days_total,0.0004164991191177524
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_precip_precip_days_mean,0.0004118604749812913
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_wind_wind_velocity_avg_min,0.0003542581812492534
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_solar_cloud_cover_avg_mean,0.00032008922646668294
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_solar_cloud_cover_avg_max,0.00028486326595191766
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_solar_cloud_cover_avg_min,0.0002782018007331029
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_solar_cloud_cover_avg_min,0.00025086820367931496
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_solar_cloud_cover_avg_min,0.00023880172210642378
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_wet_month_count,3.4359447183907065e-05
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_precip_days_max,0.0
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_precip_days_max,0.0
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_extreme_precip_months,0.0
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_high_shortwave_months,0.0
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_precip_days_max,0.0
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_precip_days_max,0.0
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_precip_days_max,0.0
